0	0.612457	 0.276047	 0.781915	 0.210099	 0.265143	 0.422024
1	0.628967	 0.265387	 0.707111	 0.26323	 0.36613	 0.331853
2	0.759427	 0.479715	 0.7617	 0.317829	 0.183157	 0.408972
3	0.74854	 0.46091	 0.679269	 0.332238	 0.195443	 0.194372
4	0.693635	 0.315964	 0.755604	 0.311366	 0.3366	 0.420009
5	0.757845	 0.509471	 0.749886	 0.34106	 0.185928	 0.376225
6	0.750345	 0.451629	 0.689232	 0.313132	 0.168549	 0.236356
7	0.707443	 0.358802	 0.625711	 0.293643	 0.361445	 0.077648
8	0.71564	 0.373127	 0.684833	 0.296641	 0.268439	 0.197236
9	0.750184	 0.494365	 0.66373	 0.364337	 0.222491	 0.149404
10	0.541929	 0.253539	 0.603141	 0.152407	 0.295448	 0.00756028
11	0.750082	 0.503502	 0.613012	 0.372577	 0.168551	 0.0344642
12	0.506286	 0.250069	 0.698542	 0.127542	 0.246296	 0.227634
13	0.738489	 0.408753	 0.710982	 0.349473	 0.319723	 0.283031
14	0.732151	 0.401993	 0.7388	 0.331442	 0.285641	 0.328755
15	0.546672	 0.251326	 0.711769	 0.179125	 0.303367	 0.273343
16	0.616189	 0.277857	 0.663045	 0.213539	 0.295741	 0.151823
17	0.66293	 0.307248	 0.740641	 0.258596	 0.288429	 0.334501
18	0.713696	 0.368385	 0.624059	 0.27311	 0.13175	 0.0754441
19	0.641802	 0.290684	 0.700482	 0.243584	 0.30712	 0.247845
20	0.678569	 0.324889	 0.692276	 0.247022	 0.237737	 0.213737
21	0.734952	 0.38937	 0.693939	 0.261336	 0.147755	 0.270959
22	0.671684	 0.317707	 0.643509	 0.236106	 0.199298	 0.105804
23	0.739468	 0.397544	 0.801845	 0.265389	 0.194707	 0.495759
24	0.692912	 0.307747	 0.766334	 0.315204	 0.341693	 0.458074
25	0.561742	 0.257681	 0.608193	 0.161198	 0.155712	 0.0228067
26	0.614332	 0.269903	 0.782985	 0.16133	 0.200124	 0.44422
