..\Logs\6x6_INV_KNM\Dynamic\Continuous_Continuous\Unit\
Cummulative Reward: 16337.390000
Trial#	Reward	Avg_Reward
0	0.74	0.37
1	0.74	0.56
2	0.78	0.67
3	0.71	0.69
4	0.73	0.71
5	0.76	0.73
6	0.8	0.77
7	0.8	0.78
8	0.71	0.74
9	0.78	0.76
10	0.8	0.78
11	0.75	0.77
12	0.86	0.82
13	0.87	0.84
14	0.74	0.79
15	0.81	0.8
16	0.82	0.81
17	0.7	0.76
18	0.87	0.81
19	0.76	0.78
20	0.72	0.75
21	0.8	0.77
22	0.78	0.78
23	0.92	0.85
24	0.87	0.86
25	0.83	0.84
26	0.71	0.78
27	0.79	0.78
28	0.86	0.82
29	0.79	0.8
30	0.85	0.83
31	0.8	0.82
32	0.85	0.83
33	0.75	0.79
34	0.84	0.81
35	0.85	0.83
36	0.83	0.83
37	0.86	0.85
38	0.82	0.83
39	0.78	0.81
40	0.8	0.8
41	0.83	0.82
42	0.84	0.83
43	0.72	0.78
44	0.76	0.77
45	0.78	0.78
46	0.75	0.76
47	0.89	0.83
48	0.79	0.81
49	0.75	0.78
50	0.95	0.86
51	0.86	0.86
52	0.81	0.84
53	0.82	0.83
54	0.84	0.83
55	0.76	0.8
56	0.79	0.79
57	0.75	0.77
58	0.86	0.81
59	0.82	0.81
60	0.89	0.85
61	0.84	0.84
62	0.76	0.8
63	0.78	0.79
64	0.82	0.81
65	0.76	0.78
66	0.85	0.82
67	0.74	0.78
68	0.82	0.8
69	0.93	0.86
70	0.81	0.84
71	0.96	0.9
72	0.84	0.87
73	0.89	0.88
74	0.86	0.87
75	0.86	0.86
76	0.73	0.79
77	0.9	0.85
78	0.81	0.83
79	0.87	0.85
80	0.79	0.82
81	0.82	0.82
82	0.75	0.79
83	0.82	0.8
84	0.92	0.86
85	0.9	0.88
86	0.87	0.87
87	0.92	0.89
88	0.75	0.82
89	0.91	0.87
90	0.87	0.87
91	0.85	0.86
92	0.83	0.84
93	0.85	0.85
94	0.88	0.87
95	0.8	0.83
96	0.81	0.82
97	0.91	0.86
98	0.76	0.81
99	0.84	0.83
100	0.87	0.85
101	0.88	0.86
102	0.8	0.83
103	0.8	0.82
104	0.82	0.82
105	0.82	0.82
106	0.75	0.79
107	0.78	0.78
108	0.88	0.83
109	0.82	0.83
110	0.84	0.83
111	0.89	0.86
112	0.84	0.85
113	0.82	0.83
114	0.85	0.84
115	0.88	0.86
116	0.78	0.82
117	0.89	0.86
118	0.89	0.87
119	0.83	0.85
120	0.85	0.85
121	0.84	0.84
122	0.9	0.87
123	0.91	0.89
124	0.9	0.9
125	0.72	0.81
126	0.85	0.83
127	0.78	0.81
128	0.81	0.81
129	0.85	0.83
130	0.8	0.82
131	0.81	0.81
132	0.88	0.85
133	0.89	0.87
134	0.84	0.85
135	0.86	0.86
136	0.82	0.84
137	0.83	0.83
138	0.82	0.83
139	0.86	0.85
140	0.9	0.87
141	0.86	0.86
142	0.83	0.84
143	0.8	0.82
144	0.86	0.84
145	0.86	0.85
146	0.88	0.86
147	0.9	0.88
148	0.88	0.88
149	0.87	0.87
150	0.8	0.84
151	0.87	0.86
152	0.76	0.81
153	0.75	0.78
154	0.79	0.79
155	0.76	0.77
156	0.9	0.84
157	0.76	0.8
158	0.88	0.84
159	0.92	0.88
160	0.83	0.86
161	0.92	0.89
162	0.78	0.83
163	0.84	0.84
164	0.88	0.86
165	0.84	0.85
166	0.87	0.86
167	0.93	0.89
168	0.89	0.89
169	0.88	0.88
170	0.76	0.82
171	0.83	0.83
172	0.87	0.85
173	0.93	0.89
174	0.88	0.88
175	0.85	0.86
176	0.86	0.86
177	0.8	0.83
178	0.85	0.84
179	0.94	0.89
180	0.82	0.85
181	0.87	0.86
182	0.83	0.85
183	0.89	0.87
184	0.86	0.86
185	0.88	0.87
186	0.86	0.86
187	0.8	0.83
188	0.93	0.88
189	0.86	0.87
190	0.88	0.87
191	0.88	0.88
192	0.84	0.86
193	0.78	0.82
194	0.94	0.88
195	0.85	0.86
196	0.89	0.88
197	0.89	0.88
198	0.85	0.87
199	0.89	0.88
200	0.84	0.86
201	0.84	0.85
202	0.91	0.88
203	0.87	0.87
204	0.82	0.85
205	0.88	0.86
206	0.82	0.84
207	0.81	0.83
208	0.8	0.81
209	0.89	0.85
210	0.92	0.89
211	0.76	0.82
212	0.89	0.86
213	0.81	0.83
214	0.93	0.88
215	0.84	0.86
216	0.85	0.86
217	0.85	0.86
218	0.89	0.88
219	0.87	0.87
220	0.86	0.87
221	0.88	0.87
222	0.87	0.87
223	0.8	0.84
224	0.87	0.86
225	0.89	0.88
226	0.92	0.9
227	0.87	0.88
228	0.81	0.85
229	0.81	0.83
230	0.86	0.84
231	0.87	0.85
232	0.88	0.87
233	0.91	0.89
234	0.89	0.89
235	0.89	0.89
236	0.88	0.88
237	0.89	0.89
238	0.82	0.85
239	0.91	0.88
240	0.9	0.89
241	0.86	0.88
242	0.85	0.86
243	0.85	0.86
244	0.84	0.85
245	0.84	0.85
246	0.86	0.85
247	0.85	0.85
248	0.85	0.85
249	0.86	0.86
250	0.92	0.89
251	0.88	0.89
252	0.88	0.89
253	0.87	0.88
254	0.89	0.88
255	0.93	0.9
256	0.72	0.81
257	0.92	0.86
258	0.87	0.87
259	0.84	0.86
260	0.87	0.86
261	0.96	0.91
262	0.9	0.91
263	0.91	0.91
264	0.87	0.89
265	0.87	0.88
266	0.74	0.81
267	0.86	0.84
268	0.84	0.84
269	0.86	0.85
270	0.89	0.87
271	0.87	0.87
272	0.89	0.88
273	0.84	0.86
274	0.91	0.89
275	0.85	0.87
276	0.92	0.89
277	0.97	0.93
278	0.82	0.88
279	0.85	0.86
280	0.93	0.89
281	0.87	0.88
282	0.91	0.89
283	0.82	0.86
284	0.89	0.87
285	0.85	0.86
286	0.87	0.87
287	0.88	0.87
288	0.8	0.84
289	0.89	0.87
290	0.88	0.87
291	0.9	0.89
292	0.96	0.92
293	0.87	0.9
294	0.82	0.86
295	0.88	0.87
296	0.85	0.86
297	0.89	0.88
298	0.92	0.9
299	0.83	0.87
300	0.91	0.89
301	0.92	0.91
302	0.88	0.89
303	0.85	0.87
304	0.94	0.9
305	0.89	0.9
306	0.84	0.87
307	0.92	0.89
308	0.89	0.89
309	0.88	0.88
310	0.93	0.9
311	0.88	0.89
312	0.85	0.87
313	0.82	0.84
314	0.86	0.85
315	0.91	0.88
316	0.93	0.91
317	0.88	0.89
318	0.86	0.88
319	0.86	0.87
320	0.9	0.88
321	0.92	0.9
322	0.85	0.88
323	0.9	0.89
324	0.92	0.9
325	0.93	0.92
326	0.88	0.9
327	0.84	0.87
328	0.91	0.89
329	0.9	0.9
330	0.95	0.92
331	0.93	0.93
332	0.81	0.87
333	0.95	0.91
334	0.89	0.9
335	0.92	0.91
336	0.87	0.89
337	0.86	0.87
338	0.83	0.85
339	0.91	0.88
340	0.91	0.9
341	0.97	0.93
342	0.89	0.91
343	0.93	0.92
344	0.83	0.88
345	0.9	0.89
346	0.89	0.89
347	0.8	0.85
348	0.95	0.9
349	0.88	0.89
350	0.92	0.9
351	0.86	0.88
352	0.79	0.84
353	0.86	0.85
354	0.9	0.87
355	0.92	0.9
356	0.93	0.91
357	0.91	0.91
358	0.84	0.87
