..\Logs\6x6_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 15432.420000
Trial#	Reward	Avg_Reward
0	0.74	0.37
1	0.62	0.49
2	0.76	0.63
3	0.81	0.72
4	0.54	0.63
5	0.76	0.7
6	0.8	0.75
7	0.73	0.74
8	0.64	0.69
9	0.73	0.71
10	0.69	0.7
11	0.79	0.74
12	0.81	0.78
13	0.79	0.79
14	0.72	0.75
15	0.54	0.65
16	0.81	0.73
17	0.76	0.74
18	0.82	0.78
19	0.68	0.73
20	0.8	0.77
21	0.78	0.77
22	0.77	0.77
23	0.73	0.75
24	0.68	0.72
25	0.79	0.75
26	0.74	0.74
27	0.7	0.72
28	0.73	0.73
29	0.79	0.76
30	0.79	0.77
31	0.79	0.78
32	0.81	0.8
33	0.79	0.79
34	0.75	0.77
35	0.84	0.81
36	0.75	0.78
37	0.75	0.76
38	0.74	0.75
39	0.73	0.74
40	0.72	0.73
41	0.68	0.7
42	0.78	0.74
43	0.8	0.77
44	0.69	0.73
45	0.78	0.75
46	0.63	0.69
47	0.82	0.76
48	0.76	0.76
49	0.72	0.74
50	0.82	0.78
51	0.76	0.77
52	0.79	0.78
53	0.76	0.77
54	0.71	0.74
55	0.83	0.79
56	0.63	0.71
57	0.74	0.73
58	0.8	0.77
59	0.8	0.78
60	0.73	0.76
61	0.82	0.79
62	0.8	0.8
63	0.82	0.81
64	0.77	0.79
65	0.77	0.78
66	0.8	0.79
67	0.74	0.77
68	0.78	0.77
69	0.8	0.79
70	0.74	0.76
71	0.81	0.79
72	0.82	0.8
73	0.86	0.83
74	0.79	0.81
75	0.73	0.77
76	0.71	0.74
77	0.73	0.74
78	0.79	0.76
79	0.78	0.77
80	0.87	0.82
81	0.58	0.7
82	0.83	0.76
83	0.76	0.76
84	0.79	0.78
85	0.81	0.79
86	0.79	0.79
87	0.73	0.76
88	0.8	0.78
89	0.71	0.74
90	0.75	0.75
91	0.78	0.77
92	0.81	0.79
93	0.84	0.81
94	0.83	0.82
95	0.67	0.75
96	0.74	0.74
97	0.78	0.76
98	0.84	0.8
99	0.82	0.81
100	0.78	0.8
101	0.79	0.79
102	0.81	0.8
103	0.72	0.76
104	0.78	0.77
105	0.76	0.77
106	0.73	0.75
107	0.82	0.78
108	0.75	0.77
109	0.78	0.78
110	0.77	0.78
111	0.83	0.8
112	0.78	0.79
113	0.82	0.81
114	0.79	0.8
115	0.72	0.76
116	0.75	0.76
117	0.77	0.76
118	0.83	0.8
119	0.83	0.81
120	0.71	0.76
121	0.81	0.78
122	0.83	0.81
123	0.8	0.8
124	0.83	0.82
125	0.82	0.82
126	0.81	0.82
127	0.8	0.81
128	0.82	0.81
129	0.81	0.81
130	0.79	0.8
131	0.83	0.81
132	0.82	0.82
133	0.72	0.77
134	0.85	0.81
135	0.74	0.78
136	0.76	0.77
137	0.82	0.79
138	0.74	0.76
139	0.81	0.79
140	0.87	0.83
141	0.7	0.76
142	0.78	0.77
143	0.77	0.77
144	0.85	0.81
145	0.77	0.79
146	0.81	0.8
147	0.77	0.79
148	0.85	0.82
149	0.76	0.79
150	0.8	0.79
151	0.8	0.8
152	0.81	0.8
153	0.78	0.79
154	0.76	0.78
155	0.77	0.77
156	0.78	0.78
157	0.87	0.82
158	0.81	0.81
159	0.74	0.78
160	0.77	0.77
161	0.8	0.79
162	0.74	0.76
163	0.8	0.78
164	0.79	0.79
165	0.85	0.82
166	0.84	0.83
167	0.81	0.82
168	0.74	0.78
169	0.75	0.77
170	0.8	0.78
171	0.76	0.77
172	0.71	0.74
173	0.8	0.77
174	0.83	0.8
175	0.85	0.82
176	0.72	0.77
177	0.8	0.79
178	0.81	0.8
179	0.8	0.8
180	0.79	0.8
181	0.84	0.82
182	0.78	0.8
183	0.83	0.82
184	0.77	0.79
185	0.8	0.8
186	0.85	0.82
187	0.78	0.8
188	0.82	0.81
189	0.86	0.84
190	0.79	0.81
191	0.79	0.8
192	0.82	0.81
193	0.82	0.81
194	0.76	0.79
195	0.79	0.79
196	0.8	0.79
197	0.78	0.79
198	0.76	0.77
199	0.82	0.79
200	0.8	0.79
201	0.79	0.79
202	0.8	0.8
203	0.8	0.8
204	0.77	0.78
205	0.8	0.79
206	0.8	0.8
207	0.86	0.83
208	0.8	0.82
209	0.82	0.82
210	0.75	0.78
211	0.78	0.78
212	0.77	0.78
213	0.79	0.78
214	0.81	0.8
215	0.8	0.8
216	0.84	0.82
217	0.83	0.82
218	0.83	0.83
219	0.82	0.82
220	0.85	0.84
221	0.78	0.81
222	0.8	0.8
223	0.85	0.83
224	0.85	0.84
225	0.81	0.82
226	0.82	0.82
227	0.83	0.82
228	0.81	0.82
229	0.83	0.82
230	0.83	0.83
231	0.78	0.8
232	0.8	0.8
233	0.85	0.83
234	0.83	0.83
235	0.81	0.82
236	0.73	0.77
237	0.86	0.82
238	0.82	0.82
239	0.79	0.8
240	0.8	0.8
241	0.84	0.82
242	0.83	0.82
243	0.8	0.81
244	0.77	0.79
245	0.74	0.77
246	0.76	0.76
247	0.78	0.77
248	0.78	0.78
249	0.81	0.8
250	0.83	0.81
251	0.8	0.8
252	0.84	0.82
253	0.82	0.82
254	0.79	0.81
255	0.79	0.8
256	0.79	0.79
257	0.74	0.76
258	0.85	0.81
259	0.71	0.76
260	0.76	0.76
261	0.79	0.78
262	0.72	0.75
263	0.78	0.76
264	0.79	0.78
265	0.83	0.8
266	0.82	0.81
267	0.8	0.81
268	0.79	0.8
269	0.76	0.78
270	0.83	0.8
271	0.76	0.78
272	0.81	0.8
273	0.78	0.79
274	0.77	0.78
275	0.85	0.81
276	0.82	0.82
277	0.85	0.84
278	0.8	0.82
279	0.78	0.8
280	0.82	0.81
281	0.8	0.81
282	0.81	0.81
283	0.81	0.81
284	0.82	0.81
285	0.77	0.79
286	0.77	0.78
287	0.74	0.76
288	0.78	0.77
289	0.82	0.8
290	0.82	0.81
291	0.76	0.79
292	0.79	0.79
293	0.81	0.8
294	0.78	0.79
295	0.74	0.77
296	0.78	0.77
297	0.83	0.8
298	0.78	0.79
299	0.81	0.8
300	0.86	0.83
301	0.8	0.81
302	0.81	0.81
303	0.81	0.81
304	0.79	0.8
305	0.83	0.81
306	0.82	0.82
307	0.78	0.8
308	0.78	0.79
309	0.77	0.78
310	0.8	0.79
311	0.81	0.8
312	0.81	0.8
313	0.87	0.84
314	0.79	0.81
315	0.81	0.81
316	0.78	0.8
317	0.83	0.81
318	0.79	0.8
319	0.87	0.83
320	0.73	0.78
321	0.79	0.79
322	0.79	0.79
323	0.82	0.8
324	0.86	0.83
325	0.77	0.8
326	0.77	0.78
327	0.81	0.8
328	0.78	0.79
329	0.77	0.78
330	0.84	0.81
331	0.81	0.81
332	0.84	0.82
333	0.82	0.82
334	0.79	0.81
335	0.83	0.82
336	0.81	0.81
337	0.81	0.81
338	0.8	0.81
339	0.84	0.82
340	0.78	0.8
341	0.78	0.79
342	0.83	0.81
343	0.79	0.8
344	0.79	0.79
345	0.88	0.84
346	0.79	0.81
347	0.83	0.82
348	0.81	0.82
349	0.84	0.83
350	0.8	0.82
351	0.86	0.84
352	0.79	0.81
353	0.81	0.81
354	0.84	0.82
355	0.83	0.83
356	0.79	0.81
357	0.82	0.81
358	0.81	0.81
359	0.83	0.82
360	0.76	0.79
361	0.8	0.79
362	0.82	0.81
363	0.84	0.82
364	0.79	0.81
365	0.76	0.78
366	0.79	0.79
367	0.85	0.82
368	0.75	0.79
369	0.79	0.79
370	0.77	0.78
371	0.81	0.8
372	0.79	0.79
373	0.83	0.81
374	0.82	0.81
375	0.8	0.81
376	0.77	0.79
377	0.82	0.8
378	0.79	0.8
379	0.8	0.8
380	0.82	0.81
381	0.83	0.82
382	0.87	0.85
383	0.78	0.81
384	0.77	0.79
385	0.81	0.8
386	0.8	0.8
387	0.8	0.8
388	0.82	0.81
389	0.74	0.77
390	0.83	0.8
391	0.77	0.79
392	0.84	0.81
393	0.81	0.81
394	0.8	0.81
395	0.75	0.78
396	0.82	0.8
397	0.78	0.79
398	0.77	0.78
399	0.84	0.81
400	0.83	0.82
401	0.8	0.81
402	0.74	0.77
403	0.76	0.77
404	0.81	0.79
405	0.78	0.78
406	0.87	0.83
407	0.81	0.82
408	0.78	0.8
409	0.83	0.82
410	0.8	0.81
411	0.83	0.82
412	0.76	0.79
413	0.85	0.82
414	0.8	0.81
415	0.79	0.8
416	0.8	0.8
417	0.79	0.8
418	0.83	0.81
419	0.78	0.8
420	0.79	0.8
421	0.77	0.78
422	0.83	0.81
423	0.81	0.81
424	0.76	0.78
425	0.85	0.82
426	0.77	0.79
427	0.83	0.81
428	0.78	0.8
429	0.74	0.77
430	0.81	0.79
431	0.85	0.82
432	0.82	0.82
433	0.78	0.8
434	0.74	0.77
435	0.79	0.78
436	0.76	0.77
437	0.77	0.77
438	0.74	0.76
439	0.82	0.79
440	0.82	0.8
441	0.76	0.78
442	0.78	0.78
443	0.83	0.8
444	0.81	0.81
445	0.83	0.82
446	0.79	0.81
447	0.76	0.78
448	0.82	0.8
449	0.86	0.83
450	0.84	0.83
451	0.82	0.83
452	0.78	0.8
453	0.81	0.81
454	0.78	0.8
455	0.76	0.78
456	0.8	0.79
457	0.85	0.82
458	0.77	0.8
459	0.79	0.79
460	0.78	0.79
461	0.84	0.81
462	0.8	0.81
463	0.81	0.81
464	0.78	0.8
465	0.79	0.79
466	0.83	0.81
467	0.79	0.8
468	0.81	0.81
469	0.77	0.79
