..\Logs\6x6_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 16080.680000
Trial#	Reward	Avg_Reward
0	0.77	0.38
1	0.81	0.6
2	0.82	0.71
3	0.67	0.69
4	0.8	0.74
5	0.89	0.82
6	0.73	0.78
7	0.79	0.78
8	0.77	0.78
9	0.76	0.77
10	0.78	0.77
11	0.84	0.81
12	0.85	0.83
13	0.8	0.82
14	0.87	0.84
15	0.72	0.78
16	0.88	0.83
17	0.8	0.82
18	0.89	0.85
19	0.79	0.82
20	0.86	0.84
21	0.68	0.76
22	0.7	0.73
23	0.82	0.78
24	0.76	0.77
25	0.82	0.79
26	0.75	0.77
27	0.79	0.78
28	0.88	0.83
29	0.86	0.84
30	0.82	0.83
31	0.85	0.84
32	0.8	0.82
33	0.9	0.86
34	0.85	0.86
35	0.79	0.82
36	0.8	0.81
37	0.68	0.74
38	0.84	0.79
39	0.81	0.8
40	0.81	0.8
41	0.82	0.81
42	0.82	0.81
43	0.82	0.82
44	0.84	0.83
45	0.8	0.82
46	0.81	0.81
47	0.77	0.79
48	0.82	0.81
49	0.76	0.78
50	0.85	0.82
51	0.9	0.86
52	0.87	0.86
53	0.81	0.84
54	0.83	0.83
55	0.82	0.83
56	0.76	0.8
57	0.8	0.8
58	0.67	0.73
59	0.71	0.72
60	0.81	0.77
61	0.82	0.79
62	0.72	0.75
63	0.88	0.82
64	0.83	0.82
65	0.77	0.8
66	0.83	0.82
67	0.85	0.83
68	0.86	0.85
69	0.83	0.84
70	0.77	0.8
71	0.85	0.82
72	0.78	0.8
73	0.88	0.84
74	0.83	0.83
75	0.82	0.83
76	0.71	0.77
77	0.81	0.79
78	0.85	0.82
79	0.82	0.82
80	0.83	0.82
81	0.77	0.8
82	0.83	0.81
83	0.79	0.8
84	0.81	0.8
85	0.8	0.8
86	0.73	0.77
87	0.86	0.82
88	0.79	0.8
89	0.78	0.79
90	0.73	0.76
91	0.85	0.81
92	0.87	0.84
93	0.86	0.85
94	0.81	0.83
95	0.82	0.82
96	0.76	0.79
97	0.79	0.79
98	0.87	0.83
99	0.78	0.81
100	0.76	0.78
101	0.81	0.79
102	0.87	0.83
103	0.86	0.85
104	0.81	0.83
105	0.84	0.83
106	0.86	0.85
107	0.84	0.85
108	0.87	0.86
109	0.89	0.87
110	0.82	0.85
111	0.85	0.85
112	0.85	0.85
113	0.86	0.86
114	0.79	0.82
115	0.76	0.79
116	0.82	0.81
117	0.8	0.8
118	0.88	0.84
119	0.89	0.86
120	0.78	0.82
121	0.69	0.76
122	0.86	0.81
123	0.87	0.84
124	0.81	0.82
125	0.75	0.79
126	0.83	0.81
127	0.81	0.81
128	0.82	0.81
129	0.77	0.79
130	0.92	0.86
131	0.84	0.85
132	0.81	0.83
133	0.81	0.82
134	0.87	0.85
135	0.85	0.85
136	0.84	0.85
137	0.86	0.85
138	0.83	0.84
139	0.85	0.84
140	0.88	0.86
141	0.83	0.84
142	0.89	0.87
143	0.89	0.88
144	0.87	0.87
145	0.75	0.81
146	0.81	0.81
147	0.87	0.84
148	0.79	0.82
149	0.83	0.82
150	0.74	0.78
151	0.9	0.84
152	0.91	0.88
153	0.83	0.85
154	0.82	0.84
155	0.83	0.83
156	0.79	0.81
157	0.79	0.8
158	0.85	0.82
159	0.85	0.84
160	0.84	0.84
161	0.8	0.82
162	0.84	0.83
163	0.85	0.84
164	0.87	0.85
165	0.86	0.86
166	0.75	0.8
167	0.85	0.83
168	0.75	0.79
169	0.85	0.82
170	0.85	0.83
171	0.83	0.83
172	0.84	0.83
173	0.78	0.81
174	0.86	0.83
175	0.81	0.82
176	0.84	0.83
177	0.84	0.83
178	0.78	0.81
179	0.81	0.81
180	0.89	0.85
181	0.85	0.85
182	0.83	0.84
183	0.78	0.81
184	0.83	0.82
185	0.85	0.84
186	0.85	0.84
187	0.78	0.81
188	0.85	0.83
189	0.78	0.8
190	0.82	0.81
191	0.83	0.82
192	0.87	0.84
193	0.9	0.87
194	0.83	0.85
195	0.82	0.84
196	0.85	0.84
197	0.84	0.84
198	0.8	0.82
199	0.8	0.81
200	0.84	0.82
201	0.82	0.82
202	0.89	0.86
203	0.87	0.86
204	0.86	0.86
205	0.82	0.84
206	0.88	0.86
207	0.86	0.86
208	0.77	0.81
209	0.8	0.81
210	0.88	0.85
211	0.84	0.84
212	0.81	0.82
213	0.86	0.84
214	0.86	0.85
215	0.79	0.82
216	0.82	0.82
217	0.87	0.85
218	0.78	0.81
219	0.83	0.82
220	0.85	0.84
221	0.85	0.84
222	0.83	0.84
223	0.83	0.84
224	0.84	0.84
225	0.87	0.86
226	0.83	0.84
227	0.87	0.86
228	0.83	0.84
229	0.9	0.87
230	0.85	0.86
231	0.82	0.84
232	0.87	0.85
233	0.89	0.87
234	0.89	0.88
235	0.85	0.86
236	0.81	0.84
237	0.89	0.86
238	0.88	0.87
239	0.83	0.85
240	0.87	0.86
241	0.75	0.81
242	0.88	0.84
243	0.87	0.85
244	0.81	0.83
245	0.82	0.83
246	0.87	0.85
247	0.81	0.83
248	0.81	0.82
249	0.78	0.8
250	0.84	0.82
251	0.88	0.85
252	0.84	0.84
253	0.77	0.81
254	0.9	0.85
255	0.83	0.84
256	0.81	0.82
257	0.85	0.84
258	0.85	0.85
259	0.83	0.84
260	0.88	0.86
261	0.85	0.85
262	0.86	0.86
263	0.85	0.85
264	0.85	0.85
265	0.82	0.84
266	0.77	0.8
267	0.83	0.82
268	0.78	0.8
269	0.91	0.85
270	0.87	0.86
271	0.75	0.81
272	0.84	0.82
273	0.85	0.84
274	0.86	0.85
275	0.86	0.85
276	0.82	0.84
277	0.89	0.86
278	0.81	0.84
279	0.84	0.84
280	0.83	0.84
281	0.82	0.83
282	0.79	0.81
283	0.85	0.83
284	0.84	0.84
285	0.84	0.84
286	0.84	0.84
287	0.89	0.86
288	0.88	0.87
289	0.87	0.87
290	0.82	0.84
291	0.8	0.82
292	0.87	0.84
293	0.79	0.82
294	0.89	0.85
295	0.85	0.85
296	0.82	0.83
297	0.83	0.83
298	0.86	0.84
299	0.89	0.87
300	0.82	0.84
301	0.81	0.82
302	0.87	0.85
303	0.8	0.82
304	0.87	0.85
305	0.87	0.86
306	0.87	0.86
307	0.84	0.85
308	0.88	0.86
309	0.83	0.85
310	0.88	0.86
311	0.84	0.85
312	0.85	0.85
313	0.85	0.85
314	0.81	0.83
