0	0.678655	 0.32258	 0.686292	 0.351139	 0.564612	 0.707535	 0.269511	 0.303123	 0.210923
1	0.593241	 0.267687	 0.666169	 0.430003	 0.555101	 0.737129	 0.193879	 0.280381	 0.155639
2	0.720415	 0.382022	 0.710402	 0.327488	 0.501536	 0.748549	 0.297508	 0.251642	 0.254975
3	0.69642	 0.339914	 0.650208	 0.364383	 0.341909	 0.829383	 0.240089	 0.140389	 0.150181
4	0.748216	 0.434602	 0.672114	 0.253576	 0.505771	 0.641954	 0.370405	 0.358079	 0.21402
5	0.600364	 0.269194	 0.640638	 0.443202	 0.312109	 0.782565	 0.171866	 0.151208	 0.115371
6	0.658562	 0.288004	 0.729925	 0.331281	 0.600779	 0.669276	 0.280556	 0.343981	 0.361218
7	0.725841	 0.391868	 0.615225	 0.311144	 0.394171	 0.858099	 0.29501	 0.131518	 0.0478083
8	0.731086	 0.403936	 0.635413	 0.303022	 0.533266	 0.7034	 0.319523	 0.299399	 0.0858861
9	0.614735	 0.265982	 0.754586	 0.470226	 0.360588	 0.762749	 0.151935	 0.179212	 0.395477
10	0.750169	 0.511224	 0.656113	 0.252027	 0.498951	 0.790281	 0.372906	 0.209716	 0.133852
11	0.745887	 0.443974	 0.768494	 0.264394	 0.505657	 0.719204	 0.360331	 0.280924	 0.396584
12	0.719808	 0.365796	 0.696885	 0.291362	 0.551761	 0.662956	 0.326364	 0.340433	 0.26546
13	0.732505	 0.388087	 0.771996	 0.279641	 0.521863	 0.694408	 0.34343	 0.306614	 0.423735
14	0.528687	 0.233625	 0.752795	 0.413054	 0.657278	 0.70532	 0.200607	 0.339523	 0.417134
15	0.707387	 0.354807	 0.645326	 0.349998	 0.348083	 0.839731	 0.252613	 0.135162	 0.139423
16	0.705566	 0.353062	 0.655516	 0.357679	 0.375037	 0.820764	 0.253023	 0.157005	 0.153709
17	0.71315	 0.356737	 0.776781	 0.304715	 0.535537	 0.701983	 0.317582	 0.301105	 0.43025
18	0.703208	 0.335615	 0.801486	 0.400373	 0.405264	 0.78325	 0.219624	 0.192412	 0.497528
19	0.65528	 0.290844	 0.786774	 0.439896	 0.388796	 0.771479	 0.181308	 0.190553	 0.463278
20	0.62869	 0.267055	 0.72329	 0.34715	 0.627703	 0.668965	 0.261024	 0.351398	 0.354214
21	0.655833	 0.304449	 0.611928	 0.389916	 0.401658	 0.78926	 0.22894	 0.187473	 0.0298191
22	0.688424	 0.295105	 0.768067	 0.444052	 0.309082	 0.78249	 0.170869	 0.14981	 0.480177
23	0.672335	 0.314924	 0.643275	 0.335336	 0.634572	 0.653827	 0.268406	 0.364915	 0.133172
24	0.529848	 0.250983	 0.653939	 0.493306	 0.387031	 0.752327	 0.131276	 0.19347	 0.13286
25	0.57924	 0.260685	 0.669456	 0.466574	 0.363705	 0.76405	 0.155369	 0.180507	 0.177008
26	0.738394	 0.423879	 0.639052	 0.290489	 0.522974	 0.706946	 0.332947	 0.294524	 0.0938355
27	0.650965	 0.298789	 0.650267	 0.369238	 0.614899	 0.692242	 0.24511	 0.330555	 0.132727
28	0.595272	 0.268848	 0.625422	 0.435613	 0.532604	 0.743036	 0.18903	 0.267722	 0.0590761
29	0.749919	 0.486271	 0.681396	 0.250986	 0.500295	 0.726392	 0.374003	 0.273608	 0.190064
30	0.708488	 0.361983	 0.626796	 0.344788	 0.473667	 0.769312	 0.279412	 0.226645	 0.0625556
31	0.713603	 0.360399	 0.774722	 0.307816	 0.532981	 0.707721	 0.314978	 0.295311	 0.420426
32	0.743871	 0.432387	 0.724435	 0.267388	 0.510957	 0.70161	 0.356772	 0.298689	 0.301363
33	0.499076	 0.246184	 0.679531	 0.469188	 0.657888	 0.735193	 0.15206	 0.330207	 0.209745
34	0.62385	 0.282828	 0.6073	 0.416944	 0.440701	 0.766887	 0.206477	 0.215927	 0.017253
35	0.697631	 0.335346	 0.76322	 0.318736	 0.549054	 0.698834	 0.30228	 0.306557	 0.402059
36	0.668349	 0.309899	 0.801137	 0.354769	 0.542816	 0.722673	 0.268386	 0.284649	 0.475734
37	0.712991	 0.366985	 0.723757	 0.322714	 0.52675	 0.723082	 0.301152	 0.280029	 0.290969
38	0.541311	 0.25333	 0.607767	 0.458037	 0.733338	 0.721558	 0.15602	 0.369457	 0.0245281
39	0.668818	 0.313494	 0.648596	 0.389635	 0.367252	 0.801684	 0.224336	 0.16682	 0.129517
40	0.728338	 0.378353	 0.715188	 0.357995	 0.389182	 0.813707	 0.255655	 0.166563	 0.307284
41	0.649054	 0.298359	 0.636063	 0.401683	 0.368449	 0.794239	 0.213985	 0.171449	 0.094569
42	0.699247	 0.34899	 0.609776	 0.350687	 0.535607	 0.725952	 0.272964	 0.27988	 0.0229814
43	0.661229	 0.308936	 0.602815	 0.388416	 0.485636	 0.756058	 0.236448	 0.240606	 0.00651155
44	0.62368	 0.28273	 0.701708	 0.418707	 0.495373	 0.751296	 0.206284	 0.247348	 0.234916
45	0.519884	 0.250382	 0.635949	 0.476615	 0.619385	 0.74138	 0.146749	 0.310282	 0.0893548
46	0.681562	 0.326593	 0.785761	 0.35607	 0.524448	 0.734522	 0.268335	 0.269711	 0.432307
47	0.733639	 0.410926	 0.665016	 0.304888	 0.507677	 0.739332	 0.319983	 0.261337	 0.150529
48	0.565672	 0.252085	 0.668158	 0.404265	 0.69273	 0.690727	 0.202026	 0.361156	 0.205524
49	0.614194	 0.27718	 0.614752	 0.413034	 0.285986	 0.807629	 0.191633	 0.130621	 0.0465647
50	0.615184	 0.27773	 0.643522	 0.412546	 0.579893	 0.725977	 0.209417	 0.296483	 0.104955
51	0.715869	 0.370817	 0.675291	 0.348673	 0.432118	 0.795871	 0.271383	 0.19322	 0.185561
52	0.573811	 0.261115	 0.638124	 0.449667	 0.529937	 0.745111	 0.175103	 0.265744	 0.0884764
53	0.746071	 0.455088	 0.619685	 0.271689	 0.518085	 0.687512	 0.351513	 0.313105	 0.0492846
54	0.608312	 0.274667	 0.686992	 0.427045	 0.508329	 0.747946	 0.197928	 0.254643	 0.200985
55	0.654145	 0.302898	 0.679798	 0.387028	 0.531604	 0.736477	 0.2373	 0.270784	 0.185869
56	0.683479	 0.329825	 0.652855	 0.374375	 0.453065	 0.773397	 0.248893	 0.216922	 0.124747
57	0.566077	 0.258791	 0.624322	 0.45127	 0.584522	 0.736827	 0.17197	 0.29422	 0.0584082
58	0.742788	 0.436873	 0.629525	 0.272404	 0.531301	 0.653571	 0.3477	 0.347533	 0.0833521
59	0.556853	 0.255033	 0.65817	 0.47901	 0.361722	 0.758876	 0.14403	 0.18033	 0.148323
60	0.758396	 0.495147	 0.734851	 0.289567	 0.46213	 0.819608	 0.331221	 0.178023	 0.346232
61	0.529251	 0.251222	 0.7497	 0.491302	 0.466805	 0.750906	 0.133651	 0.233378	 0.347612
62	0.763782	 0.407215	 0.748403	 0.356521	 0.346445	 0.834411	 0.247245	 0.138428	 0.448483
63	0.587363	 0.265508	 0.662166	 0.435445	 0.5508	 0.739156	 0.188688	 0.2776	 0.145751
64	0.653465	 0.277655	 0.722915	 0.455859	 0.284958	 0.77804	 0.15927	 0.139441	 0.36948
65	0.743384	 0.423081	 0.652311	 0.310273	 0.388884	 0.863003	 0.293948	 0.126244	 0.169526
