..\Logs\6x6_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 16414.700000
Trial#	Reward	Avg_Reward
0	0.82	0.41
1	0.84	0.63
2	0.78	0.7
3	0.86	0.78
4	0.83	0.8
5	0.8	0.8
6	0.86	0.83
7	0.84	0.84
8	0.81	0.82
9	0.82	0.82
10	0.8	0.81
11	0.79	0.8
12	0.87	0.83
13	0.76	0.8
14	0.8	0.8
15	0.83	0.81
16	0.86	0.84
17	0.8	0.82
18	0.79	0.81
19	0.8	0.8
20	0.79	0.8
21	0.79	0.8
22	0.83	0.81
23	0.81	0.81
24	0.8	0.81
25	0.84	0.82
26	0.81	0.82
27	0.86	0.84
28	0.8	0.82
29	0.78	0.8
30	0.85	0.82
31	0.81	0.82
32	0.81	0.81
33	0.87	0.84
34	0.78	0.81
35	0.82	0.82
36	0.84	0.83
37	0.84	0.83
38	0.77	0.8
39	0.8	0.8
40	0.84	0.82
41	0.78	0.8
42	0.85	0.83
43	0.89	0.86
44	0.83	0.84
45	0.79	0.82
46	0.78	0.8
47	0.77	0.78
48	0.75	0.77
49	0.81	0.79
50	0.8	0.8
51	0.84	0.82
52	0.85	0.83
53	0.8	0.82
54	0.83	0.83
55	0.79	0.81
56	0.81	0.81
57	0.79	0.8
58	0.84	0.82
59	0.81	0.81
60	0.79	0.8
61	0.82	0.81
62	0.78	0.8
63	0.83	0.81
64	0.8	0.81
65	0.76	0.78
66	0.84	0.81
67	0.84	0.83
68	0.85	0.84
69	0.82	0.83
70	0.81	0.82
71	0.87	0.85
72	0.83	0.84
73	0.81	0.82
74	0.89	0.86
75	0.85	0.86
76	0.86	0.86
77	0.83	0.85
78	0.86	0.85
79	0.82	0.84
80	0.82	0.83
81	0.82	0.83
82	0.79	0.81
83	0.82	0.81
84	0.83	0.82
85	0.83	0.82
86	0.87	0.85
87	0.8	0.82
88	0.78	0.8
89	0.82	0.81
90	0.83	0.82
91	0.78	0.8
92	0.8	0.8
93	0.82	0.81
94	0.79	0.8
95	0.85	0.82
96	0.85	0.84
97	0.8	0.82
98	0.84	0.83
99	0.83	0.83
100	0.86	0.84
101	0.85	0.85
102	0.8	0.82
103	0.82	0.82
104	0.8	0.81
105	0.8	0.8
106	0.84	0.82
107	0.85	0.83
108	0.83	0.83
109	0.79	0.81
110	0.8	0.8
111	0.83	0.82
