..\Logs\21x3_INV_KNM\Dynamic\Discrete_Continuous\Unit\
Cummulative Reward: 15603.160000
Trial#	Reward	Avg_Reward
0	0.73	0.37
1	0.75	0.56
2	0.64	0.6
3	0.87	0.73
4	0.66	0.7
5	0.72	0.71
6	0.75	0.73
7	0.78	0.75
8	0.78	0.77
9	0.69	0.73
10	0.84	0.78
11	0.81	0.79
12	0.65	0.72
13	0.69	0.71
14	0.59	0.65
15	0.74	0.69
16	0.67	0.68
17	0.84	0.76
18	0.72	0.74
19	0.77	0.76
20	0.65	0.7
21	0.73	0.72
22	0.75	0.73
23	0.71	0.72
24	0.78	0.75
25	0.82	0.79
26	0.76	0.78
27	0.71	0.74
28	0.71	0.73
29	0.7	0.72
30	0.69	0.7
31	0.78	0.74
32	0.71	0.73
33	0.74	0.73
34	0.72	0.72
35	0.76	0.74
36	0.69	0.72
37	0.6	0.66
38	0.76	0.71
39	0.65	0.68
40	0.67	0.68
41	0.71	0.69
42	0.74	0.71
43	0.66	0.69
44	0.8	0.75
45	0.76	0.75
46	0.68	0.72
47	0.75	0.74
48	0.65	0.69
49	0.75	0.72
50	0.65	0.68
51	0.85	0.77
52	0.8	0.78
53	0.74	0.76
54	0.59	0.67
55	0.75	0.71
56	0.76	0.74
57	0.75	0.74
58	0.73	0.74
59	0.82	0.78
60	0.65	0.71
61	0.77	0.74
62	0.75	0.74
63	0.89	0.81
64	0.86	0.84
65	0.69	0.76
66	0.87	0.82
67	0.73	0.78
68	0.84	0.81
69	0.75	0.78
70	0.71	0.75
71	0.76	0.75
72	0.78	0.77
73	0.72	0.74
74	0.81	0.78
75	0.8	0.79
76	0.79	0.79
77	0.73	0.76
78	0.7	0.73
79	0.77	0.75
80	0.76	0.76
81	0.82	0.79
82	0.71	0.75
83	0.77	0.76
84	0.75	0.76
85	0.84	0.8
86	0.77	0.79
87	0.72	0.75
88	0.7	0.73
89	0.78	0.76
90	0.81	0.79
91	0.74	0.76
92	0.76	0.76
93	0.6	0.68
94	0.79	0.74
95	0.68	0.71
96	0.75	0.73
97	0.76	0.75
98	0.72	0.73
99	0.78	0.76
100	0.73	0.74
101	0.71	0.73
102	0.67	0.7
103	0.7	0.7
104	0.69	0.7
105	0.85	0.77
106	0.8	0.79
107	0.79	0.79
108	0.69	0.74
109	0.71	0.73
110	0.78	0.76
111	0.73	0.74
112	0.86	0.8
113	0.85	0.82
114	0.76	0.79
115	0.79	0.79
116	0.85	0.82
117	0.85	0.84
118	0.75	0.79
119	0.65	0.72
120	0.73	0.72
121	0.74	0.73
122	0.72	0.73
123	0.8	0.76
124	0.87	0.82
125	0.81	0.81
126	0.75	0.78
127	0.79	0.79
128	0.85	0.82
129	0.76	0.79
130	0.84	0.81
131	0.79	0.8
132	0.83	0.82
133	0.71	0.76
134	0.75	0.76
135	0.83	0.79
136	0.83	0.81
137	0.8	0.81
138	0.81	0.81
139	0.78	0.8
140	0.86	0.83
141	0.8	0.81
142	0.75	0.78
143	0.8	0.79
144	0.74	0.77
145	0.85	0.81
146	0.74	0.77
147	0.81	0.79
148	0.83	0.81
149	0.78	0.79
150	0.84	0.82
151	0.71	0.76
152	0.79	0.78
153	0.86	0.82
154	0.83	0.83
155	0.83	0.83
156	0.82	0.82
157	0.8	0.81
158	0.81	0.81
159	0.84	0.83
160	0.77	0.8
161	0.81	0.81
162	0.73	0.77
163	0.85	0.81
164	0.85	0.83
165	0.74	0.78
166	0.72	0.75
167	0.81	0.78
168	0.77	0.78
169	0.74	0.76
170	0.78	0.77
171	0.73	0.75
172	0.88	0.82
173	0.77	0.79
174	0.84	0.82
175	0.84	0.83
176	0.83	0.83
177	0.73	0.78
178	0.82	0.8
179	0.83	0.82
180	0.85	0.83
181	0.74	0.79
182	0.85	0.82
183	0.67	0.74
184	0.81	0.77
185	0.71	0.74
186	0.85	0.79
187	0.83	0.81
188	0.87	0.84
189	0.83	0.84
190	0.86	0.85
191	0.75	0.8
192	0.81	0.81
193	0.8	0.8
194	0.77	0.79
195	0.87	0.83
196	0.82	0.82
197	0.87	0.85
198	0.8	0.82
199	0.77	0.8
200	0.81	0.8
201	0.86	0.83
202	0.79	0.81
203	0.88	0.85
204	0.78	0.81
205	0.85	0.83
206	0.79	0.81
207	0.78	0.79
208	0.76	0.77
209	0.82	0.8
210	0.89	0.84
211	0.81	0.83
212	0.75	0.79
213	0.76	0.77
214	0.89	0.83
215	0.78	0.8
216	0.82	0.81
217	0.82	0.81
218	0.81	0.81
219	0.86	0.84
220	0.78	0.81
221	0.88	0.84
222	0.83	0.84
223	0.81	0.82
224	0.77	0.79
225	0.83	0.81
226	0.83	0.82
