..\Logs\30x3_INV_KNM\Dynamic\Discrete_Continuous\Synapse\
Cummulative Reward: 17261.290000
Trial#	Reward	Avg_Reward
0	0.7	0.35
1	0.67	0.51
2	0.7	0.61
3	0.65	0.63
4	0.81	0.72
5	0.68	0.7
6	0.66	0.68
7	0.7	0.69
8	0.73	0.71
9	0.7	0.7
10	0.67	0.69
11	0.63	0.66
12	0.77	0.72
13	0.74	0.73
14	0.65	0.69
15	0.66	0.67
16	0.67	0.67
17	0.66	0.67
18	0.73	0.7
19	0.7	0.7
20	0.69	0.7
21	0.73	0.71
22	0.63	0.67
23	0.73	0.7
24	0.65	0.68
25	0.71	0.69
26	0.71	0.7
27	0.77	0.74
28	0.7	0.72
29	0.68	0.7
30	0.71	0.7
31	0.72	0.71
32	0.72	0.71
33	0.6	0.66
34	0.66	0.66
35	0.58	0.62
36	0.66	0.64
37	0.7	0.67
38	0.6	0.64
39	0.71	0.67
40	0.72	0.7
41	0.7	0.7
42	0.61	0.65
43	0.69	0.67
44	0.76	0.72
45	0.72	0.72
46	0.63	0.67
47	0.65	0.66
48	0.69	0.68
49	0.78	0.73
50	0.65	0.69
51	0.66	0.68
52	0.68	0.68
53	0.76	0.72
54	0.65	0.68
55	0.72	0.7
56	0.74	0.72
57	0.76	0.74
58	0.68	0.71
59	0.72	0.71
60	0.69	0.7
61	0.7	0.7
62	0.65	0.67
63	0.74	0.71
64	0.74	0.73
65	0.74	0.73
66	0.61	0.67
67	0.66	0.66
68	0.73	0.7
69	0.68	0.69
70	0.73	0.71
71	0.63	0.67
72	0.68	0.67
73	0.7	0.68
74	0.77	0.73
75	0.68	0.7
76	0.73	0.72
77	0.68	0.7
78	0.66	0.68
79	0.64	0.66
80	0.82	0.74
81	0.72	0.73
82	0.69	0.71
83	0.65	0.68
84	0.68	0.68
85	0.73	0.7
86	0.77	0.74
87	0.68	0.71
88	0.74	0.72
89	0.65	0.68
90	0.64	0.66
91	0.67	0.67
92	0.77	0.72
93	0.66	0.69
94	0.68	0.68
95	0.75	0.72
96	0.72	0.72
97	0.71	0.72
98	0.69	0.71
99	0.7	0.7
100	0.65	0.68
101	0.77	0.72
102	0.68	0.7
103	0.73	0.71
104	0.7	0.71
105	0.69	0.7
106	0.61	0.65
107	0.69	0.67
108	0.71	0.69
109	0.68	0.69
110	0.61	0.65
111	0.62	0.63
112	0.72	0.68
113	0.68	0.68
114	0.63	0.66
115	0.74	0.7
116	0.69	0.69
117	0.7	0.69
118	0.74	0.72
119	0.61	0.67
120	0.7	0.68
121	0.68	0.68
122	0.67	0.67
123	0.7	0.69
124	0.67	0.68
125	0.7	0.69
126	0.76	0.73
127	0.72	0.72
128	0.69	0.71
129	0.77	0.74
130	0.68	0.71
131	0.73	0.72
132	0.78	0.75
133	0.76	0.75
134	0.71	0.73
135	0.64	0.69
136	0.73	0.71
137	0.72	0.71
138	0.67	0.69
139	0.8	0.75
140	0.78	0.77
141	0.68	0.72
142	0.67	0.7
143	0.69	0.69
144	0.66	0.68
145	0.69	0.68
146	0.65	0.66
147	0.7	0.68
148	0.78	0.73
149	0.7	0.71
150	0.66	0.69
151	0.72	0.7
152	0.71	0.71
153	0.64	0.67
154	0.68	0.67
155	0.67	0.67
156	0.76	0.72
