..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Unit\
Cummulative Reward: 16970.860000
Trial#	Reward	Avg_Reward
0	0.86	0.43
1	0.87	0.65
2	0.87	0.76
3	0.83	0.79
4	0.85	0.82
5	0.89	0.86
6	0.87	0.86
7	0.88	0.87
8	0.86	0.86
9	0.82	0.84
10	0.85	0.85
11	0.82	0.84
12	0.81	0.82
13	0.84	0.83
14	0.83	0.83
15	0.78	0.81
16	0.8	0.8
17	0.82	0.81
18	0.84	0.83
19	0.76	0.79
20	0.79	0.79
21	0.82	0.81
22	0.86	0.83
23	0.83	0.83
24	0.8	0.82
25	0.88	0.85
26	0.83	0.84
27	0.87	0.85
28	0.78	0.81
29	0.9	0.86
30	0.85	0.85
31	0.86	0.85
32	0.82	0.84
33	0.93	0.88
34	0.88	0.88
35	0.85	0.86
36	0.84	0.85
37	0.8	0.82
38	0.85	0.84
39	0.82	0.83
40	0.93	0.88
41	0.84	0.86
42	0.86	0.86
43	0.85	0.85
44	0.85	0.85
45	0.85	0.85
46	0.83	0.84
47	0.89	0.87
48	0.86	0.87
49	0.88	0.87
50	0.88	0.88
51	0.89	0.88
52	0.86	0.87
53	0.83	0.85
54	0.91	0.88
55	0.82	0.85
56	0.87	0.86
57	0.79	0.82
58	0.91	0.87
59	0.86	0.87
60	0.81	0.84
61	0.83	0.84
62	0.87	0.86
63	0.83	0.84
64	0.95	0.89
65	0.87	0.88
66	0.86	0.87
67	0.84	0.86
68	0.89	0.87
69	0.86	0.87
70	0.82	0.84
71	0.88	0.86
72	0.9	0.88
73	0.95	0.91
74	0.86	0.89
75	0.87	0.88
76	0.83	0.86
77	0.86	0.86
78	0.89	0.88
79	0.77	0.82
80	0.89	0.85
81	0.88	0.87
82	0.77	0.82
83	0.84	0.83
84	0.93	0.88
85	0.85	0.87
86	0.94	0.9
87	0.91	0.91
88	0.82	0.86
89	0.9	0.88
90	0.83	0.85
91	0.89	0.87
92	0.89	0.88
93	0.91	0.89
94	0.89	0.89
95	0.84	0.86
96	0.84	0.85
97	0.89	0.87
98	0.92	0.89
99	0.93	0.91
100	0.93	0.92
101	0.87	0.9
102	0.86	0.88
103	0.87	0.88
104	0.87	0.87
105	0.89	0.88
106	0.86	0.87
107	0.85	0.86
108	0.91	0.88
109	0.92	0.9
110	0.88	0.89
111	0.89	0.89
112	0.86	0.88
113	0.9	0.89
114	0.95	0.92
115	0.9	0.91
116	0.85	0.88
117	0.86	0.87
118	0.89	0.88
119	0.85	0.87
120	0.87	0.87
121	0.86	0.86
122	0.92	0.89
123	0.92	0.91
124	0.89	0.9
125	0.9	0.9
126	0.88	0.89
127	0.89	0.89
128	0.86	0.87
129	0.92	0.9
130	0.93	0.91
131	0.9	0.9
