..\Logs\21x3_INV_KNM\Dynamic\Discrete_Continuous\Network\
Cummulative Reward: 14869.710000
Trial#	Reward	Avg_Reward
0	0.68	0.34
1	0.69	0.51
2	0.7	0.61
3	0.75	0.68
4	0.74	0.71
5	0.7	0.7
6	0.75	0.73
7	0.75	0.74
8	0.78	0.76
9	0.77	0.76
10	0.63	0.7
11	0.66	0.68
12	0.78	0.73
13	0.74	0.74
14	0.82	0.78
15	0.57	0.68
16	0.78	0.73
17	0.74	0.73
18	0.64	0.69
19	0.78	0.73
20	0.79	0.76
21	0.74	0.75
22	0.73	0.74
23	0.8	0.77
24	0.66	0.72
25	0.77	0.74
26	0.76	0.75
27	0.69	0.72
28	0.72	0.72
29	0.77	0.74
30	0.8	0.77
31	0.8	0.79
32	0.75	0.77
33	0.76	0.77
34	0.78	0.78
35	0.8	0.79
36	0.71	0.75
37	0.72	0.73
38	0.74	0.74
39	0.72	0.73
40	0.65	0.69
41	0.72	0.7
42	0.75	0.73
43	0.8	0.76
44	0.76	0.76
45	0.67	0.71
46	0.77	0.74
47	0.75	0.74
48	0.73	0.74
49	0.71	0.72
50	0.81	0.76
51	0.8	0.78
52	0.64	0.71
53	0.79	0.75
54	0.75	0.75
55	0.73	0.74
56	0.71	0.73
57	0.76	0.74
58	0.83	0.79
59	0.72	0.76
60	0.77	0.76
61	0.73	0.74
62	0.69	0.72
63	0.77	0.75
64	0.78	0.76
65	0.79	0.78
66	0.81	0.79
67	0.68	0.74
68	0.76	0.75
69	0.8	0.77
70	0.81	0.79
71	0.72	0.76
72	0.76	0.76
73	0.78	0.77
74	0.86	0.81
75	0.82	0.82
76	0.82	0.82
77	0.84	0.83
78	0.82	0.83
79	0.76	0.79
80	0.77	0.78
81	0.81	0.8
82	0.77	0.78
83	0.72	0.75
84	0.81	0.78
85	0.75	0.77
86	0.77	0.77
87	0.78	0.77
88	0.71	0.74
89	0.76	0.75
90	0.78	0.76
91	0.76	0.76
92	0.84	0.8
93	0.8	0.8
94	0.67	0.74
95	0.74	0.74
96	0.88	0.81
97	0.8	0.8
98	0.75	0.78
99	0.73	0.75
100	0.83	0.79
101	0.77	0.78
102	0.81	0.8
103	0.73	0.76
104	0.8	0.78
105	0.81	0.8
106	0.83	0.81
107	0.78	0.8
108	0.72	0.76
109	0.78	0.77
110	0.7	0.74
111	0.81	0.77
112	0.73	0.75
113	0.78	0.77
114	0.72	0.74
115	0.81	0.77
116	0.71	0.74
117	0.84	0.79
118	0.75	0.77
119	0.75	0.76
120	0.71	0.73
121	0.69	0.71
122	0.8	0.76
123	0.76	0.76
124	0.73	0.74
125	0.8	0.77
126	0.73	0.75
127	0.73	0.74
128	0.87	0.8
129	0.85	0.82
