..\Logs\6x3_INV_KNM\Dynamic\Continuous_Continuous\Unit\
Cummulative Reward: 16038.890000
Trial#	Reward	Avg_Reward
0	0.74	0.37
1	0.83	0.6
2	0.8	0.7
3	0.76	0.73
4	0.86	0.79
5	0.84	0.82
6	0.76	0.79
7	0.76	0.77
8	0.77	0.77
9	0.7	0.74
10	0.7	0.72
11	0.76	0.74
12	0.78	0.76
13	0.87	0.81
14	0.9	0.86
15	0.89	0.87
16	0.66	0.76
17	0.87	0.82
18	0.77	0.8
19	0.8	0.8
20	0.87	0.84
21	0.8	0.82
22	0.79	0.8
23	0.88	0.84
24	0.75	0.8
25	0.83	0.81
26	0.86	0.83
27	0.82	0.83
28	0.9	0.86
29	0.81	0.84
30	0.92	0.88
31	0.87	0.87
32	0.84	0.86
33	0.85	0.85
34	0.83	0.84
35	0.81	0.82
36	0.89	0.86
37	0.86	0.86
38	0.86	0.86
39	0.86	0.86
40	0.75	0.8
41	0.84	0.82
42	0.9	0.86
43	0.85	0.86
44	0.86	0.86
45	0.88	0.87
46	0.73	0.8
47	0.76	0.78
48	0.85	0.81
49	0.84	0.83
50	0.81	0.82
51	0.8	0.81
52	0.87	0.84
53	0.84	0.84
54	0.88	0.86
55	0.76	0.81
56	0.86	0.83
57	0.83	0.83
58	0.85	0.84
59	0.77	0.81
60	0.78	0.8
61	0.77	0.78
62	0.88	0.83
63	0.71	0.77
64	0.88	0.82
65	0.86	0.84
66	0.87	0.86
67	0.86	0.86
68	0.81	0.84
69	0.86	0.85
70	0.94	0.89
71	0.92	0.91
72	0.86	0.88
73	0.91	0.9
74	0.94	0.92
75	0.89	0.91
76	0.86	0.88
77	0.86	0.87
78	0.88	0.88
79	0.87	0.87
80	0.83	0.85
81	0.89	0.87
82	0.83	0.85
83	0.84	0.85
84	0.85	0.85
85	0.87	0.86
86	0.81	0.84
87	0.84	0.84
88	0.81	0.82
89	0.81	0.82
90	0.78	0.8
91	0.76	0.78
92	0.83	0.8
93	0.79	0.8
94	0.9	0.85
95	0.87	0.86
96	0.86	0.86
97	0.85	0.85
98	0.92	0.89
99	0.84	0.87
100	0.91	0.89
101	0.85	0.87
102	0.88	0.87
103	0.84	0.85
104	0.93	0.89
105	0.88	0.89
106	0.81	0.85
107	0.8	0.82
108	0.91	0.87
109	0.92	0.89
110	0.85	0.87
111	0.87	0.87
112	0.83	0.85
113	0.87	0.86
114	0.83	0.85
115	0.84	0.85
116	0.84	0.84
117	0.89	0.87
118	0.83	0.85
119	0.85	0.85
120	0.86	0.86
121	0.8	0.83
122	0.92	0.88
123	0.84	0.86
124	0.83	0.84
125	0.88	0.86
126	0.81	0.83
127	0.84	0.83
128	0.87	0.85
129	0.84	0.85
130	0.86	0.86
131	0.87	0.86
132	0.95	0.91
133	0.9	0.9
134	0.88	0.89
135	0.8	0.85
136	0.87	0.86
137	0.84	0.85
138	0.79	0.82
139	0.86	0.84
140	0.85	0.84
141	0.92	0.88
142	0.86	0.87
143	0.84	0.85
144	0.88	0.87
145	0.76	0.81
146	0.9	0.86
147	0.91	0.89
148	0.86	0.87
149	0.77	0.82
150	0.8	0.81
151	0.84	0.83
152	0.86	0.84
153	0.85	0.85
154	0.85	0.85
155	0.93	0.89
156	0.85	0.87
157	0.9	0.89
158	0.82	0.85
159	0.86	0.86
160	0.87	0.86
161	0.85	0.86
162	0.86	0.86
163	0.84	0.85
164	0.8	0.82
165	0.91	0.87
166	0.86	0.86
167	0.86	0.86
