..\Logs\30x3_INV_KNM\Dynamic\Discrete_Continuous\Network\
Cummulative Reward: 14980.790000
Trial#	Reward	Avg_Reward
0	0.8	0.4
1	0.78	0.59
2	0.7	0.65
3	0.84	0.74
4	0.86	0.8
5	0.79	0.8
6	0.76	0.78
7	0.8	0.79
8	0.75	0.77
9	0.65	0.71
10	0.69	0.7
11	0.82	0.76
12	0.87	0.81
13	0.75	0.78
14	0.74	0.76
15	0.72	0.74
16	0.79	0.77
17	0.85	0.81
18	0.82	0.81
19	0.81	0.81
20	0.85	0.83
21	0.86	0.85
22	0.68	0.76
23	0.77	0.77
24	0.75	0.76
25	0.74	0.75
26	0.74	0.74
27	0.81	0.78
28	0.73	0.76
29	0.84	0.8
30	0.66	0.73
31	0.86	0.8
32	0.85	0.82
33	0.78	0.8
34	0.87	0.83
35	0.72	0.78
36	0.68	0.73
37	0.79	0.76
38	0.75	0.75
39	0.86	0.8
40	0.87	0.84
41	0.77	0.8
42	0.83	0.82
43	0.85	0.83
44	0.81	0.82
45	0.88	0.85
46	0.82	0.83
47	0.73	0.78
48	0.81	0.8
49	0.73	0.76
50	0.81	0.79
51	0.77	0.78
52	0.85	0.82
53	0.81	0.81
54	0.77	0.79
55	0.86	0.82
56	0.79	0.81
57	0.72	0.76
58	0.86	0.81
59	0.77	0.79
60	0.8	0.79
61	0.8	0.8
62	0.78	0.79
63	0.76	0.78
64	0.83	0.8
65	0.73	0.77
66	0.76	0.76
67	0.84	0.8
68	0.88	0.84
69	0.7	0.77
70	0.72	0.75
71	0.83	0.79
72	0.73	0.76
73	0.89	0.82
74	0.75	0.79
75	0.83	0.81
76	0.88	0.84
77	0.8	0.82
78	0.82	0.82
79	0.87	0.84
80	0.78	0.81
81	0.86	0.83
82	0.8	0.82
83	0.85	0.83
84	0.76	0.8
85	0.79	0.79
86	0.82	0.81
87	0.76	0.78
88	0.82	0.8
89	0.7	0.75
90	0.79	0.77
91	0.79	0.78
92	0.77	0.77
93	0.89	0.83
94	0.78	0.8
95	0.85	0.83
96	0.81	0.82
97	0.91	0.86
98	0.77	0.82
99	0.81	0.81
100	0.83	0.82
101	0.83	0.83
102	0.72	0.77
103	0.8	0.79
104	0.84	0.82
105	0.86	0.84
106	0.71	0.77
107	0.82	0.8
108	0.81	0.8
109	0.71	0.76
110	0.81	0.78
111	0.81	0.79
112	0.81	0.8
113	0.81	0.81
114	0.78	0.8
115	0.79	0.79
116	0.82	0.81
117	0.78	0.8
118	0.88	0.84
119	0.8	0.82
120	0.78	0.8
121	0.85	0.83
122	0.85	0.84
123	0.85	0.85
124	0.79	0.82
125	0.8	0.81
126	0.87	0.84
127	0.85	0.85
128	0.89	0.87
129	0.78	0.82
130	0.79	0.81
131	0.82	0.81
132	0.79	0.8
133	0.81	0.81
134	0.78	0.79
135	0.82	0.8
136	0.85	0.83
137	0.79	0.81
138	0.81	0.81
139	0.88	0.84
140	0.79	0.81
141	0.78	0.8
142	0.8	0.8
143	0.86	0.83
144	0.79	0.81
145	0.87	0.84
146	0.8	0.82
147	0.77	0.79
148	0.78	0.79
149	0.76	0.77
150	0.86	0.82
151	0.87	0.85
152	0.7	0.78
153	0.77	0.77
154	0.88	0.83
155	0.82	0.82
156	0.84	0.83
157	0.78	0.8
158	0.76	0.78
159	0.91	0.85
160	0.8	0.82
161	0.75	0.78
162	0.79	0.79
163	0.81	0.8
164	0.83	0.81
165	0.79	0.8
166	0.87	0.83
167	0.78	0.8
168	0.81	0.81
169	0.81	0.81
170	0.77	0.79
171	0.8	0.79
172	0.81	0.8
173	0.85	0.83
174	0.78	0.8
175	0.86	0.83
176	0.83	0.83
177	0.83	0.83
178	0.8	0.81
179	0.85	0.83
180	0.8	0.81
181	0.8	0.81
182	0.9	0.85
183	0.78	0.81
184	0.85	0.83
185	0.84	0.84
186	0.88	0.86
187	0.75	0.8
188	0.83	0.82
189	0.79	0.8
190	0.84	0.82
191	0.84	0.83
192	0.86	0.84
193	0.82	0.83
194	0.79	0.81
195	0.84	0.83
196	0.83	0.83
197	0.86	0.84
198	0.84	0.84
199	0.83	0.84
200	0.86	0.85
201	0.82	0.83
202	0.84	0.84
203	0.76	0.8
204	0.74	0.77
205	0.85	0.81
206	0.87	0.84
207	0.84	0.84
208	0.85	0.85
209	0.81	0.83
210	0.79	0.81
211	0.77	0.79
212	0.76	0.78
213	0.85	0.81
214	0.82	0.82
215	0.77	0.79
216	0.86	0.83
217	0.85	0.84
218	0.79	0.82
219	0.87	0.85
220	0.84	0.84
221	0.75	0.79
222	0.78	0.79
223	0.79	0.79
224	0.84	0.81
225	0.79	0.8
226	0.87	0.84
227	0.83	0.83
228	0.75	0.79
229	0.83	0.81
230	0.79	0.8
231	0.81	0.8
232	0.86	0.83
233	0.76	0.8
234	0.85	0.82
235	0.83	0.83
236	0.85	0.84
237	0.84	0.84
238	0.78	0.81
239	0.83	0.82
240	0.76	0.79
241	0.82	0.8
242	0.79	0.8
243	0.76	0.78
