..\Logs\12x3_INV_KNM\Dynamic\Discrete_Continuous\Unit\
Cummulative Reward: 15521.580000
Trial#	Reward	Avg_Reward
0	0.75	0.37
1	0.8	0.59
2	0.81	0.7
3	0.82	0.76
4	0.8	0.78
5	0.77	0.78
6	0.78	0.78
7	0.73	0.76
8	0.82	0.79
9	0.75	0.77
10	0.86	0.81
11	0.76	0.79
12	0.68	0.73
13	0.8	0.77
14	0.82	0.79
15	0.83	0.81
16	0.75	0.78
17	0.78	0.78
18	0.81	0.8
19	0.83	0.82
20	0.74	0.78
21	0.76	0.77
22	0.85	0.81
23	0.78	0.8
24	0.65	0.72
25	0.77	0.75
26	0.79	0.77
27	0.83	0.8
28	0.81	0.81
29	0.86	0.83
30	0.75	0.79
31	0.8	0.8
32	0.74	0.77
33	0.86	0.81
34	0.8	0.81
35	0.72	0.76
36	0.83	0.8
37	0.67	0.73
38	0.84	0.79
39	0.82	0.8
40	0.81	0.81
41	0.73	0.77
42	0.66	0.72
43	0.8	0.76
44	0.86	0.81
45	0.75	0.78
46	0.82	0.8
47	0.8	0.8
48	0.79	0.79
49	0.88	0.84
50	0.88	0.86
51	0.75	0.8
52	0.82	0.81
53	0.82	0.82
54	0.8	0.81
55	0.7	0.76
56	0.66	0.71
57	0.8	0.75
58	0.76	0.76
59	0.76	0.76
60	0.79	0.77
61	0.75	0.76
62	0.73	0.75
63	0.66	0.7
64	0.86	0.78
65	0.86	0.82
66	0.84	0.83
67	0.83	0.83
68	0.75	0.79
69	0.76	0.78
70	0.81	0.79
71	0.79	0.79
72	0.8	0.8
73	0.84	0.82
74	0.88	0.85
75	0.85	0.85
76	0.77	0.81
77	0.81	0.81
78	0.88	0.85
79	0.76	0.8
80	0.8	0.8
81	0.81	0.8
82	0.81	0.81
83	0.86	0.83
84	0.75	0.79
85	0.78	0.79
86	0.84	0.81
87	0.83	0.82
88	0.85	0.84
89	0.83	0.83
90	0.76	0.8
91	0.85	0.82
92	0.76	0.79
93	0.83	0.81
94	0.81	0.81
95	0.78	0.79
96	0.85	0.82
97	0.84	0.83
98	0.81	0.82
99	0.91	0.87
100	0.83	0.85
101	0.9	0.87
102	0.87	0.87
103	0.76	0.81
104	0.83	0.82
105	0.79	0.81
106	0.91	0.86
107	0.87	0.87
108	0.82	0.84
109	0.84	0.84
110	0.81	0.82
111	0.79	0.8
112	0.84	0.82
113	0.88	0.85
114	0.83	0.84
115	0.82	0.83
116	0.84	0.83
117	0.81	0.82
118	0.81	0.82
119	0.85	0.83
120	0.84	0.84
121	0.85	0.84
122	0.79	0.82
123	0.86	0.84
124	0.9	0.87
125	0.86	0.86
126	0.85	0.86
127	0.84	0.85
128	0.8	0.82
129	0.84	0.83
130	0.82	0.83
131	0.88	0.85
132	0.75	0.8
133	0.87	0.84
134	0.8	0.82
135	0.76	0.79
136	0.76	0.78
137	0.81	0.79
138	0.78	0.79
139	0.84	0.81
140	0.88	0.85
141	0.84	0.84
142	0.83	0.84
143	0.86	0.85
144	0.82	0.83
145	0.78	0.81
146	0.83	0.82
147	0.83	0.83
148	0.85	0.84
149	0.79	0.81
