..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 14016.890000
Trial#	Reward	Avg_Reward
0	0.84	0.42
1	0.67	0.55
2	0.85	0.7
3	0.86	0.78
4	0.86	0.82
5	0.89	0.85
6	0.84	0.85
7	0.97	0.91
8	0.63	0.77
9	0.96	0.87
10	0.71	0.79
11	0.86	0.82
12	0.88	0.85
13	0.88	0.86
14	0.92	0.89
15	0.76	0.83
16	0.76	0.79
17	0.94	0.87
18	0.85	0.86
19	0.67	0.76
20	0.89	0.83
21	0.95	0.89
22	0.96	0.92
23	0.96	0.94
24	0.93	0.94
25	0.86	0.9
26	0.91	0.91
27	0.83	0.87
28	0.89	0.88
29	0.81	0.84
30	0.94	0.89
31	0.99	0.94
32	0.97	0.95
33	0.94	0.95
34	0.96	0.95
35	0.93	0.94
36	0.93	0.94
37	0.81	0.87
38	0.84	0.86
39	0.9	0.88
40	0.91	0.89
41	0.9	0.9
42	0.87	0.88
43	0.88	0.88
44	0.9	0.89
45	0.9	0.9
46	0.92	0.91
47	0.91	0.91
48	0.88	0.89
49	0.96	0.93
50	0.89	0.91
51	0.9	0.9
52	0.86	0.88
53	0.91	0.9
54	0.93	0.91
55	0.87	0.89
56	0.85	0.87
57	0.86	0.87
58	0.89	0.88
59	0.96	0.92
60	0.84	0.88
61	0.9	0.89
62	0.89	0.89
63	0.93	0.91
64	0.93	0.92
65	0.87	0.89
66	0.9	0.9
67	0.94	0.92
68	0.86	0.89
69	0.9	0.9
70	0.86	0.88
71	0.96	0.92
72	0.93	0.93
73	0.96	0.94
74	0.92	0.93
75	0.94	0.94
76	0.89	0.91
77	0.97	0.94
78	0.95	0.94
79	0.96	0.95
80	0.9	0.93
81	0.9	0.92
82	0.92	0.92
83	0.95	0.93
84	0.91	0.92
85	0.99	0.95
86	0.92	0.94
87	0.91	0.92
88	0.92	0.92
89	0.9	0.91
90	0.8	0.86
91	0.92	0.89
92	0.93	0.91
93	0.92	0.91
94	0.89	0.9
95	0.89	0.9
96	0.88	0.89
97	0.96	0.92
98	0.89	0.91
99	0.89	0.9
100	0.88	0.89
101	0.95	0.92
102	0.9	0.91
103	0.94	0.92
104	0.85	0.89
105	0.88	0.89
106	0.89	0.89
107	0.91	0.9
108	0.93	0.92
109	0.87	0.89
110	0.88	0.88
111	0.92	0.9
112	0.89	0.89
113	0.83	0.86
114	0.92	0.89
115	0.84	0.86
116	0.89	0.88
117	0.95	0.91
118	0.93	0.92
119	0.9	0.91
120	0.94	0.92
121	0.92	0.92
122	0.9	0.91
123	0.86	0.88
124	0.91	0.89
125	0.9	0.9
126	0.99	0.94
127	0.95	0.95
128	0.87	0.91
129	0.88	0.89
130	0.94	0.92
131	0.92	0.92
132	0.89	0.9
133	0.87	0.89
134	0.92	0.9
135	0.92	0.91
136	0.97	0.94
137	0.9	0.92
138	0.9	0.91
139	0.94	0.93
140	0.91	0.92
141	0.96	0.94
142	0.96	0.95
143	0.91	0.93
144	0.84	0.88
145	0.93	0.91
146	0.92	0.91
147	0.91	0.91
148	0.87	0.89
149	0.9	0.9
150	0.92	0.91
151	0.94	0.93
152	0.87	0.9
153	0.89	0.9
154	0.9	0.9
155	0.91	0.9
156	0.89	0.9
157	0.93	0.92
158	0.9	0.91
159	0.78	0.84
160	0.93	0.89
161	0.94	0.91
162	0.89	0.9
163	0.92	0.91
164	0.84	0.87
165	0.88	0.87
166	0.92	0.9
167	0.93	0.92
168	0.88	0.9
169	0.91	0.9
170	0.94	0.92
171	0.9	0.91
172	0.95	0.93
173	0.97	0.95
174	0.87	0.91
175	0.91	0.91
176	0.92	0.92
177	0.86	0.89
178	0.95	0.92
179	0.87	0.9
180	0.85	0.87
181	0.97	0.92
182	0.95	0.94
183	0.91	0.92
184	0.85	0.89
185	0.88	0.88
186	0.94	0.91
187	0.9	0.91
188	0.9	0.9
189	0.89	0.9
190	0.94	0.92
191	0.94	0.93
192	0.88	0.9
193	0.89	0.9
194	0.97	0.94
195	0.92	0.93
196	0.91	0.92
197	0.88	0.9
198	0.87	0.89
199	0.91	0.9
200	0.94	0.92
201	0.93	0.93
202	0.92	0.92
203	0.92	0.92
204	0.87	0.9
205	0.92	0.91
206	0.92	0.91
207	0.87	0.89
208	0.9	0.9
209	0.96	0.93
210	0.84	0.89
211	0.91	0.9
212	0.92	0.91
213	0.89	0.9
214	0.9	0.9
215	0.94	0.92
216	0.97	0.94
217	0.9	0.92
218	0.86	0.89
219	0.87	0.88
220	0.98	0.93
221	0.9	0.92
222	0.93	0.92
223	0.91	0.92
224	0.97	0.94
225	0.88	0.91
226	0.94	0.92
227	0.9	0.91
228	0.84	0.88
229	0.88	0.88
230	0.93	0.9
231	0.9	0.9
232	0.86	0.88
233	0.94	0.91
234	0.89	0.9
235	0.9	0.9
236	0.91	0.9
237	0.89	0.9
238	0.96	0.93
239	0.9	0.91
240	0.9	0.9
241	0.88	0.89
242	0.9	0.9
243	0.92	0.91
244	0.94	0.92
245	0.9	0.91
246	0.92	0.92
247	0.88	0.9
248	0.95	0.93
249	0.9	0.91
250	0.94	0.93
251	0.92	0.92
252	0.87	0.89
253	0.9	0.9
254	0.88	0.89
255	0.93	0.91
256	0.91	0.91
257	0.93	0.92
258	0.94	0.93
259	0.97	0.95
260	0.93	0.94
261	0.86	0.9
262	0.91	0.9
263	0.93	0.92
264	0.96	0.94
265	0.9	0.92
266	0.86	0.89
267	0.89	0.89
268	0.89	0.89
269	0.9	0.9
270	0.94	0.92
271	0.92	0.92
272	0.9	0.91
273	0.97	0.94
274	0.94	0.94
275	0.93	0.94
276	0.91	0.92
277	0.97	0.95
278	0.88	0.92
279	0.94	0.93
280	0.92	0.93
281	0.92	0.92
282	0.84	0.88
283	0.88	0.88
284	0.93	0.91
285	0.9	0.9
286	0.93	0.92
287	0.88	0.9
288	0.89	0.9
289	0.95	0.93
290	0.93	0.93
291	0.93	0.93
292	0.93	0.93
293	0.95	0.94
294	0.92	0.93
295	0.95	0.94
296	0.9	0.92
297	0.9	0.91
298	0.89	0.9
299	0.93	0.91
300	0.95	0.93
301	0.91	0.92
302	0.92	0.92
303	0.88	0.9
304	0.95	0.92
305	0.9	0.91
306	0.91	0.91
307	0.83	0.87
308	0.91	0.89
309	0.9	0.89
310	0.95	0.92
311	0.95	0.94
312	0.92	0.93
313	0.89	0.91
314	0.98	0.94
315	0.89	0.92
316	0.93	0.92
317	0.9	0.91
318	0.84	0.88
319	0.89	0.88
320	0.95	0.92
321	0.9	0.91
322	0.89	0.9
323	0.89	0.9
324	0.85	0.87
325	0.95	0.91
326	0.89	0.9
327	0.96	0.93
328	0.93	0.93
329	0.86	0.89
330	0.91	0.9
331	0.92	0.91
332	0.88	0.89
333	0.89	0.89
334	0.92	0.91
335	0.94	0.93
336	0.88	0.9
337	0.89	0.9
338	0.94	0.92
339	0.96	0.94
340	0.95	0.95
341	0.92	0.93
342	0.92	0.93
343	0.91	0.92
344	0.94	0.93
345	0.92	0.93
346	0.96	0.94
347	0.94	0.94
348	0.9	0.92
349	0.86	0.89
350	0.91	0.9
351	0.93	0.92
352	0.9	0.91
353	0.94	0.92
354	0.98	0.95
355	0.94	0.95
356	0.9	0.92
357	0.89	0.9
358	0.92	0.91
359	0.88	0.9
360	0.96	0.93
361	0.91	0.92
362	0.93	0.92
363	0.95	0.94
364	0.92	0.93
365	0.94	0.93
366	0.9	0.92
367	0.94	0.93
368	0.91	0.92
369	0.88	0.9
370	0.92	0.91
371	0.94	0.92
372	0.93	0.93
373	0.87	0.9
374	0.9	0.9
375	0.9	0.9
376	0.91	0.91
377	0.92	0.91
378	0.98	0.95
379	0.9	0.92
380	0.96	0.94
381	0.95	0.95
382	0.9	0.93
383	0.9	0.91
384	0.93	0.92
385	0.94	0.93
386	0.97	0.95
387	0.92	0.94
388	0.86	0.9
389	0.89	0.89
390	0.87	0.88
391	0.93	0.91
392	0.89	0.9
393	0.92	0.91
394	0.94	0.93
395	0.92	0.93
396	0.94	0.93
