..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Synapse\
Cummulative Reward: 17273.340000
Trial#	Reward	Avg_Reward
0	0.7	0.35
1	0.79	0.57
2	0.75	0.66
3	0.79	0.73
4	0.72	0.72
5	0.78	0.75
6	0.77	0.76
7	0.77	0.77
8	0.83	0.8
9	0.81	0.81
10	0.81	0.81
11	0.81	0.81
12	0.77	0.79
13	0.75	0.77
14	0.79	0.78
15	0.75	0.77
16	0.83	0.8
17	0.72	0.76
18	0.77	0.76
19	0.8	0.78
20	0.82	0.8
21	0.8	0.8
22	0.81	0.81
23	0.71	0.76
24	0.82	0.79
25	0.81	0.8
26	0.76	0.78
27	0.79	0.79
28	0.77	0.78
29	0.75	0.76
30	0.84	0.8
31	0.78	0.79
32	0.75	0.77
33	0.75	0.76
34	0.81	0.78
35	0.76	0.77
36	0.75	0.76
37	0.73	0.74
38	0.83	0.79
39	0.72	0.75
40	0.77	0.76
41	0.8	0.78
42	0.83	0.81
43	0.74	0.77
44	0.79	0.78
45	0.76	0.77
46	0.74	0.76
47	0.83	0.79
48	0.79	0.79
49	0.74	0.77
50	0.76	0.77
51	0.8	0.78
52	0.82	0.8
53	0.74	0.77
54	0.79	0.78
55	0.82	0.8
56	0.74	0.77
57	0.75	0.76
58	0.77	0.76
59	0.82	0.79
60	0.76	0.78
61	0.8	0.79
62	0.83	0.81
63	0.73	0.77
64	0.82	0.8
65	0.78	0.79
66	0.84	0.81
67	0.81	0.81
68	0.8	0.81
69	0.74	0.78
70	0.79	0.78
71	0.84	0.81
72	0.76	0.79
73	0.79	0.79
74	0.8	0.79
75	0.85	0.82
76	0.73	0.78
77	0.8	0.79
78	0.73	0.76
79	0.75	0.76
80	0.83	0.79
81	0.75	0.77
82	0.8	0.79
83	0.69	0.74
84	0.76	0.75
85	0.76	0.75
86	0.72	0.74
87	0.84	0.79
88	0.85	0.82
89	0.79	0.8
90	0.78	0.79
91	0.8	0.79
92	0.86	0.83
93	0.81	0.82
94	0.84	0.83
95	0.78	0.8
96	0.77	0.79
97	0.78	0.78
98	0.78	0.78
99	0.8	0.79
100	0.71	0.75
101	0.79	0.77
102	0.79	0.78
103	0.83	0.81
104	0.73	0.77
105	0.7	0.74
106	0.79	0.76
107	0.82	0.79
108	0.74	0.77
109	0.78	0.78
110	0.84	0.81
111	0.72	0.76
112	0.73	0.75
113	0.77	0.76
114	0.79	0.77
115	0.78	0.78
116	0.8	0.79
117	0.85	0.82
118	0.77	0.8
119	0.82	0.81
120	0.69	0.75
121	0.78	0.77
122	0.77	0.77
123	0.75	0.76
124	0.81	0.78
125	0.86	0.82
126	0.78	0.8
127	0.76	0.78
128	0.78	0.78
129	0.81	0.79
130	0.77	0.78
131	0.79	0.79
132	0.77	0.78
133	0.69	0.74
134	0.82	0.78
135	0.77	0.78
136	0.71	0.74
137	0.77	0.75
138	0.79	0.77
139	0.77	0.77
140	0.84	0.8
141	0.81	0.81
142	0.82	0.81
143	0.82	0.81
144	0.77	0.79
145	0.76	0.78
146	0.86	0.82
147	0.78	0.8
148	0.76	0.78
149	0.82	0.8
150	0.72	0.76
151	0.75	0.75
152	0.75	0.75
153	0.83	0.79
154	0.74	0.76
155	0.77	0.77
156	0.72	0.74
157	0.75	0.75
158	0.78	0.76
159	0.75	0.75
160	0.79	0.77
161	0.79	0.78
162	0.71	0.74
163	0.8	0.77
164	0.76	0.77
165	0.76	0.76
166	0.81	0.78
167	0.68	0.73
168	0.77	0.75
169	0.74	0.75
170	0.82	0.78
171	0.74	0.76
172	0.81	0.78
173	0.82	0.8
174	0.79	0.79
175	0.8	0.8
176	0.84	0.82
177	0.77	0.8
178	0.8	0.8
179	0.81	0.8
180	0.8	0.8
181	0.84	0.82
182	0.83	0.83
183	0.76	0.79
184	0.73	0.76
185	0.77	0.77
186	0.77	0.77
187	0.74	0.75
188	0.79	0.77
189	0.78	0.78
190	0.82	0.8
191	0.84	0.82
192	0.75	0.78
193	0.77	0.77
194	0.84	0.81
195	0.8	0.81
196	0.7	0.75
197	0.78	0.77
198	0.73	0.75
199	0.77	0.76
200	0.76	0.76
201	0.79	0.77
202	0.83	0.8
203	0.84	0.82
204	0.85	0.84
205	0.85	0.85
206	0.75	0.8
207	0.82	0.81
208	0.78	0.79
209	0.78	0.79
210	0.77	0.78
211	0.78	0.78
212	0.83	0.8
213	0.72	0.76
214	0.79	0.78
215	0.76	0.77
216	0.75	0.76
217	0.74	0.75
218	0.86	0.81
219	0.79	0.8
220	0.79	0.8
221	0.77	0.78
222	0.79	0.78
223	0.8	0.79
224	0.83	0.81
225	0.76	0.79
226	0.73	0.76
227	0.79	0.77
228	0.77	0.77
229	0.83	0.8
230	0.76	0.78
231	0.75	0.77
232	0.75	0.76
233	0.78	0.77
234	0.85	0.81
235	0.78	0.79
236	0.78	0.79
237	0.76	0.77
238	0.8	0.78
239	0.8	0.79
240	0.76	0.78
241	0.8	0.79
242	0.76	0.78
243	0.81	0.79
244	0.75	0.77
245	0.76	0.77
246	0.78	0.77
247	0.73	0.75
248	0.74	0.75
249	0.87	0.81
250	0.83	0.82
251	0.76	0.79
252	0.74	0.76
253	0.72	0.74
254	0.81	0.78
255	0.81	0.79
256	0.72	0.76
257	0.75	0.75
258	0.74	0.75
259	0.77	0.76
260	0.76	0.76
261	0.77	0.76
262	0.81	0.79
263	0.75	0.77
264	0.82	0.8
265	0.75	0.77
266	0.77	0.77
267	0.89	0.83
268	0.8	0.82
269	0.81	0.81
270	0.78	0.79
271	0.8	0.8
272	0.74	0.77
273	0.81	0.79
274	0.77	0.78
275	0.85	0.82
276	0.74	0.78
277	0.78	0.78
278	0.86	0.82
279	0.8	0.81
