..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Synapse\
Cummulative Reward: 17367.250000
Trial#	Reward	Avg_Reward
0	0.77	0.38
1	0.77	0.58
2	0.76	0.67
3	0.87	0.77
4	0.82	0.79
5	0.78	0.79
6	0.75	0.77
7	0.87	0.82
8	0.83	0.82
9	0.83	0.83
10	0.78	0.8
11	0.72	0.76
12	0.8	0.78
13	0.84	0.81
14	0.79	0.8
15	0.83	0.81
16	0.82	0.82
17	0.78	0.8
18	0.82	0.81
19	0.82	0.81
20	0.86	0.84
21	0.77	0.8
22	0.81	0.81
23	0.82	0.82
24	0.8	0.81
25	0.77	0.79
26	0.77	0.78
27	0.78	0.78
28	0.79	0.79
29	0.79	0.79
30	0.82	0.8
31	0.81	0.81
32	0.72	0.76
33	0.76	0.76
34	0.78	0.77
35	0.78	0.77
36	0.83	0.8
37	0.77	0.78
38	0.78	0.78
39	0.78	0.78
40	0.83	0.81
41	0.77	0.79
42	0.7	0.75
43	0.79	0.77
44	0.75	0.76
45	0.77	0.77
46	0.77	0.77
47	0.81	0.79
48	0.77	0.78
49	0.84	0.81
50	0.88	0.84
51	0.83	0.84
52	0.83	0.83
53	0.78	0.8
54	0.83	0.82
55	0.78	0.8
56	0.89	0.84
57	0.76	0.8
58	0.74	0.77
59	0.8	0.79
60	0.74	0.76
61	0.85	0.81
62	0.84	0.82
63	0.75	0.79
64	0.83	0.81
65	0.81	0.81
66	0.83	0.82
67	0.7	0.76
68	0.81	0.78
69	0.82	0.8
70	0.81	0.81
71	0.85	0.83
72	0.77	0.8
73	0.78	0.79
74	0.71	0.75
75	0.78	0.77
76	0.76	0.76
77	0.88	0.82
78	0.89	0.85
79	0.82	0.84
80	0.8	0.82
81	0.8	0.81
82	0.79	0.8
83	0.8	0.8
84	0.79	0.8
85	0.73	0.76
86	0.81	0.78
87	0.81	0.8
88	0.79	0.8
89	0.83	0.81
90	0.76	0.79
91	0.78	0.78
92	0.85	0.82
93	0.76	0.79
94	0.83	0.81
95	0.83	0.82
96	0.83	0.83
97	0.81	0.82
98	0.78	0.8
99	0.83	0.81
100	0.88	0.84
101	0.82	0.83
102	0.81	0.82
103	0.81	0.81
104	0.83	0.82
105	0.79	0.81
106	0.85	0.83
107	0.85	0.84
108	0.8	0.82
109	0.79	0.81
110	0.84	0.82
111	0.84	0.83
112	0.81	0.82
113	0.75	0.79
114	0.76	0.77
115	0.77	0.77
116	0.79	0.78
117	0.82	0.8
118	0.8	0.8
119	0.8	0.8
120	0.78	0.79
121	0.75	0.77
122	0.75	0.76
123	0.74	0.75
124	0.8	0.78
125	0.78	0.78
126	0.75	0.76
127	0.85	0.81
128	0.8	0.8
129	0.76	0.78
130	0.78	0.78
131	0.74	0.76
132	0.75	0.76
133	0.79	0.77
134	0.82	0.8
135	0.83	0.81
136	0.79	0.8
137	0.83	0.82
138	0.78	0.8
139	0.75	0.78
140	0.8	0.79
141	0.84	0.81
142	0.83	0.82
143	0.86	0.84
144	0.85	0.85
145	0.8	0.82
146	0.83	0.83
147	0.82	0.82
148	0.81	0.82
149	0.82	0.82
150	0.81	0.81
151	0.82	0.82
152	0.75	0.78
153	0.82	0.8
154	0.88	0.84
155	0.78	0.81
156	0.81	0.81
157	0.76	0.78
158	0.8	0.79
159	0.83	0.81
160	0.83	0.82
161	0.79	0.8
162	0.85	0.83
163	0.78	0.8
164	0.83	0.82
165	0.87	0.84
166	0.82	0.83
167	0.78	0.81
168	0.77	0.79
169	0.78	0.78
170	0.78	0.78
171	0.84	0.81
172	0.76	0.79
