..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 14908.700000
Trial#	Reward	Avg_Reward
0	0.76	0.38
1	0.85	0.62
2	0.78	0.7
3	0.81	0.75
4	0.81	0.78
5	0.71	0.74
6	0.74	0.74
7	0.83	0.78
8	0.76	0.77
9	0.77	0.77
10	0.79	0.78
11	0.81	0.79
12	0.69	0.74
13	0.75	0.75
14	0.83	0.79
15	0.81	0.8
16	0.79	0.8
17	0.78	0.79
18	0.85	0.82
19	0.82	0.82
20	0.83	0.83
21	0.71	0.77
22	0.76	0.76
23	0.67	0.72
24	0.75	0.73
25	0.9	0.82
26	0.75	0.78
27	0.78	0.78
28	0.81	0.79
29	0.81	0.8
30	0.76	0.78
31	0.69	0.74
32	0.74	0.74
33	0.7	0.72
34	0.74	0.73
35	0.75	0.74
36	0.73	0.74
37	0.79	0.76
38	0.81	0.79
39	0.81	0.8
40	0.78	0.79
41	0.8	0.8
42	0.7	0.75
43	0.82	0.78
44	0.79	0.79
45	0.77	0.78
46	0.81	0.8
47	0.72	0.76
48	0.78	0.77
49	0.76	0.77
50	0.84	0.8
51	0.81	0.81
52	0.7	0.75
53	0.72	0.74
54	0.86	0.8
55	0.81	0.81
56	0.75	0.78
57	0.79	0.78
58	0.79	0.79
59	0.81	0.8
60	0.74	0.77
61	0.88	0.83
62	0.85	0.84
63	0.79	0.81
64	0.77	0.79
65	0.8	0.8
66	0.81	0.8
67	0.81	0.81
68	0.76	0.78
69	0.8	0.79
70	0.7	0.75
71	0.78	0.76
72	0.86	0.81
73	0.68	0.75
74	0.82	0.79
75	0.82	0.8
76	0.79	0.8
77	0.8	0.8
78	0.77	0.78
79	0.84	0.81
80	0.76	0.78
81	0.75	0.77
82	0.75	0.76
83	0.85	0.8
84	0.74	0.77
85	0.72	0.75
86	0.77	0.76
87	0.81	0.78
88	0.79	0.78
89	0.8	0.79
90	0.79	0.79
91	0.79	0.79
92	0.81	0.8
93	0.8	0.8
94	0.71	0.76
95	0.76	0.76
96	0.87	0.81
97	0.74	0.77
98	0.82	0.8
99	0.79	0.79
100	0.79	0.79
101	0.83	0.81
102	0.78	0.8
103	0.83	0.81
104	0.81	0.81
105	0.81	0.81
106	0.81	0.81
107	0.84	0.83
108	0.84	0.83
109	0.84	0.83
110	0.85	0.84
111	0.81	0.82
112	0.89	0.85
113	0.78	0.82
114	0.76	0.79
115	0.86	0.83
116	0.81	0.82
117	0.87	0.85
118	0.81	0.83
119	0.88	0.85
120	0.83	0.84
121	0.84	0.84
122	0.86	0.85
123	0.81	0.83
124	0.79	0.81
125	0.86	0.83
126	0.84	0.83
127	0.8	0.82
128	0.81	0.81
129	0.8	0.81
130	0.79	0.8
131	0.86	0.83
132	0.87	0.85
133	0.84	0.84
134	0.82	0.83
135	0.85	0.84
136	0.78	0.81
137	0.84	0.83
138	0.85	0.84
139	0.81	0.82
140	0.82	0.82
141	0.83	0.83
142	0.79	0.81
143	0.81	0.81
144	0.84	0.82
145	0.8	0.81
146	0.79	0.8
147	0.86	0.83
148	0.82	0.82
149	0.84	0.83
150	0.78	0.81
151	0.84	0.82
152	0.78	0.8
153	0.73	0.77
154	0.78	0.77
155	0.75	0.76
156	0.84	0.8
157	0.82	0.81
158	0.83	0.82
159	0.75	0.78
160	0.85	0.82
161	0.86	0.84
162	0.77	0.81
163	0.8	0.8
164	0.82	0.81
165	0.82	0.82
166	0.8	0.81
167	0.76	0.78
168	0.86	0.82
169	0.82	0.82
170	0.88	0.85
171	0.81	0.83
172	0.87	0.85
173	0.79	0.82
174	0.85	0.84
175	0.82	0.83
176	0.77	0.8
177	0.84	0.82
178	0.86	0.84
179	0.77	0.8
180	0.78	0.79
181	0.8	0.8
182	0.75	0.77
183	0.82	0.8
184	0.81	0.8
185	0.88	0.84
186	0.87	0.86
187	0.84	0.85
188	0.81	0.83
189	0.85	0.84
