0	1	 1	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.255823	 0.222429	 0.719819
1	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.295558	 0.36146	 0.704722
2	1	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.299606	 0.357315	 0.859515
3	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.243793	 0.356959	 0.824676
4	0	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.252693	 0.287862	 0.663224
5	0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.254971	 0.304928	 0.778861
6	0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.161451	 0.191837	 0.658515
7	0	 0	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.298638	 0.183426	 0.79467
8	1	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.371848	 0.25289	 0.803407
9	0	 1	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.23781	 0.187689	 0.659432
10	1	 0	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.349519	 0.201695	 0.817703
11	1	 1	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0.219349	 0.144578	 0.842314
12	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.271339	 0.357059	 0.687933
13	1	 1	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.270499	 0.234945	 0.676754
14	0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.143237	 0.207985	 0.648251
15	1	 1	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.204527	 0.218957	 0.642676
16	0	 0	 1	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0.308977	 0.176656	 0.84366
17	1	 0	 1	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0.367839	 0.136239	 0.873214
18	1	 1	 0	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.286002	 0.141247	 0.722738
19	1	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.266136	 0.249852	 0.75412
20	0	 1	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.21141	 0.17024	 0.641439
21	1	 0	 1	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0.360955	 0.370248	 0.68001
22	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.255985	 0.282479	 0.806985
23	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0.264405	 0.333448	 0.636658
24	0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.199981	 0.210857	 0.650443
25	1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0.295248	 0.160947	 0.669697
26	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.250728	 0.366098	 0.841135
27	0	 0	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.332633	 0.189653	 0.792422
28	0	 0	 1	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0.150382	 0.32312	 0.871223
29	1	 1	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0.203777	 0.169941	 0.81087
30	1	 1	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0.20618	 0.194887	 0.832238
31	1	 1	 0	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0.273426	 0.162379	 0.828705
32	0	 1	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.179854	 0.361886	 0.67554
33	0	 1	 0	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.179185	 0.199762	 0.715354
34	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.262096	 0.307426	 0.828186
35	1	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.265799	 0.228161	 0.780828
36	1	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.130487	 0.234108	 0.657487
37	1	 0	 1	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0.286892	 0.349622	 0.6397
38	1	 1	 0	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0.296473	 0.145004	 0.747409
39	1	 1	 0	 0	 0	 0	 1	 0	 0	 1	 1	 0	 0.231361	 0.222169	 0.862567
40	1	 1	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.25477	 0.166869	 0.781826
41	1	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.330226	 0.289955	 0.842624
42	1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.21258	 0.367271	 0.758909
43	1	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.291202	 0.37049	 0.819814
44	0	 0	 1	 0	 1	 1	 0	 0	 1	 0	 0	 1	 0.305288	 0.251388	 0.674494
45	1	 0	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.194569	 0.126413	 0.676047
46	1	 1	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.214764	 0.195422	 0.788405
