0	0.684948	 0.32906	 0.753565	 0.406034	 0.62306	 0.712253	 0.275541	 0.281138	 0.361541	 0.279089	 0.590013	 0.598665
1	0.611804	 0.275969	 0.644737	 0.389768	 0.679071	 0.71595	 0.207445	 0.297603	 0.108115	 0.384351	 0.598348	 0.656905
2	0.748407	 0.444792	 0.682245	 0.224288	 0.522168	 0.561048	 0.370061	 0.333319	 0.219308	 0.478922	 0.71181	 0.571713
3	0.742987	 0.441195	 0.614462	 0.339947	 0.528273	 0.745984	 0.33668	 0.240857	 0.0334534	 0.28898	 0.541574	 0.606675
4	0.594116	 0.264786	 0.649784	 0.485133	 0.328186	 0.790035	 0.159687	 0.140293	 0.148986	 0.262908	 0.545866	 0.664222
5	0.559321	 0.255409	 0.742628	 0.353651	 0.664137	 0.722082	 0.181279	 0.281978	 0.336147	 0.473059	 0.608752	 0.693274
6	0.583019	 0.263116	 0.666355	 0.531267	 0.49484	 0.774929	 0.164366	 0.197979	 0.161808	 0.339083	 0.59835	 0.511504
7	0.681821	 0.327202	 0.647387	 0.372194	 0.733281	 0.664466	 0.267039	 0.314841	 0.11919	 0.30612	 0.664155	 0.619148
8	0.71888	 0.375081	 0.659777	 0.344651	 0.543073	 0.789422	 0.272305	 0.172128	 0.1564	 0.301011	 0.642837	 0.700166
9	0.718132	 0.358101	 0.690033	 0.329034	 0.503905	 0.779791	 0.238446	 0.142394	 0.266563	 0.412424	 0.6845	 0.686518
10	0.684625	 0.330755	 0.777981	 0.367654	 0.490559	 0.756908	 0.247262	 0.23646	 0.412522	 0.402782	 0.51121	 0.617038
11	0.728949	 0.399082	 0.794448	 0.324086	 0.64175	 0.68605	 0.315362	 0.258274	 0.449666	 0.324665	 0.673721	 0.619545
12	0.425727	 0.227921	 0.734752	 0.367976	 0.874097	 0.677704	 0.159181	 0.37248	 0.433293	 0.476872	 0.642771	 0.626274
13	0.620193	 0.264488	 0.787617	 0.461725	 0.41842	 0.768762	 0.147319	 0.181529	 0.476724	 0.355336	 0.556288	 0.666416
14	0.742244	 0.437091	 0.63242	 0.342962	 0.540328	 0.782604	 0.327043	 0.194362	 0.0796905	 0.255449	 0.583665	 0.648535
15	0.721536	 0.336436	 0.770526	 0.410659	 0.534178	 0.752711	 0.20492	 0.155273	 0.475594	 0.466478	 0.717721	 0.546065
16	0.625856	 0.26656	 0.69314	 0.321065	 0.838706	 0.564676	 0.257852	 0.370945	 0.29673	 0.315555	 0.719749	 0.597988
17	0.524556	 0.250373	 0.720224	 0.446294	 0.466712	 0.752325	 0.127641	 0.223234	 0.281618	 0.436534	 0.520575	 0.66501
18	0.723598	 0.379269	 0.718884	 0.325624	 0.616194	 0.666519	 0.324868	 0.308197	 0.293988	 0.276263	 0.597277	 0.653212
19	0.620869	 0.28116	 0.604931	 0.462606	 0.522384	 0.764789	 0.204934	 0.230889	 0.0114696	 0.276497	 0.556957	 0.637255
20	0.720904	 0.36382	 0.746349	 0.196907	 0.626657	 0.561229	 0.330288	 0.320648	 0.374249	 0.438314	 0.748169	 0.683817
21	0.581179	 0.261637	 0.649602	 0.321161	 0.826405	 0.66715	 0.19632	 0.336835	 0.134007	 0.417593	 0.681059	 0.717178
22	0.483144	 0.245669	 0.702999	 0.474773	 0.871557	 0.763952	 0.14569	 0.32153	 0.264093	 0.425988	 0.731705	 0.615473
23	0.761476	 0.460702	 0.731889	 0.287106	 0.5117	 0.784503	 0.298466	 0.157947	 0.363751	 0.395659	 0.634474	 0.672139
24	0.618726	 0.279872	 0.719629	 0.446234	 0.524731	 0.749907	 0.199122	 0.240394	 0.276775	 0.417574	 0.542812	 0.541376
25	0.751032	 0.54356	 0.691961	 0.304532	 0.598736	 0.768702	 0.371456	 0.171896	 0.240793	 0.271928	 0.655182	 0.607092
26	0.631561	 0.285948	 0.724196	 0.427932	 0.659831	 0.785745	 0.196825	 0.218341	 0.292587	 0.293932	 0.720787	 0.711503
27	0.714495	 0.354095	 0.7389	 0.200874	 0.614184	 0.566488	 0.322942	 0.323612	 0.358437	 0.472204	 0.729125	 0.660854
28	0.673158	 0.319677	 0.600269	 0.424892	 0.380587	 0.832217	 0.246628	 0.137356	 0.000817937	 0.260137	 0.536472	 0.605839
29	0.595665	 0.265397	 0.704625	 0.442272	 0.535353	 0.791767	 0.160683	 0.190412	 0.259606	 0.30708	 0.661014	 0.724617
30	0.552767	 0.2461	 0.686771	 0.491583	 0.72195	 0.695052	 0.200423	 0.356829	 0.255905	 0.309936	 0.535284	 0.522797
31	0.567192	 0.255532	 0.711318	 0.494231	 0.632512	 0.729487	 0.194292	 0.307647	 0.274914	 0.259356	 0.529722	 0.60868
32	0.727601	 0.379107	 0.756001	 0.180086	 0.534906	 0.678416	 0.336332	 0.310724	 0.388182	 0.491049	 0.525639	 0.718263
33	0.754195	 0.585794	 0.7376	 0.186674	 0.57382	 0.754272	 0.36771	 0.152008	 0.389253	 0.373359	 0.703119	 0.74526
34	0.673523	 0.302299	 0.741849	 0.329831	 0.637728	 0.662964	 0.289993	 0.333276	 0.378186	 0.28384	 0.561491	 0.697907
35	0.626546	 0.284306	 0.62833	 0.499051	 0.526886	 0.776856	 0.205548	 0.21613	 0.0669344	 0.260701	 0.588414	 0.575957
36	0.75159	 0.506699	 0.705719	 0.31859	 0.583553	 0.7222	 0.360841	 0.207354	 0.253183	 0.337608	 0.666204	 0.53532
37	0.67532	 0.321488	 0.76814	 0.437659	 0.560689	 0.741197	 0.255035	 0.259614	 0.389013	 0.263218	 0.547666	 0.600689
38	0.661454	 0.309122	 0.776812	 0.361461	 0.520343	 0.74353	 0.235868	 0.248768	 0.408342	 0.462213	 0.52655	 0.592702
39	0.568694	 0.250884	 0.774362	 0.393827	 0.798055	 0.718445	 0.208547	 0.307115	 0.430068	 0.327671	 0.699783	 0.70592
40	0.652877	 0.300865	 0.668314	 0.38417	 0.819876	 0.716147	 0.24377	 0.301567	 0.166424	 0.251155	 0.744789	 0.736763
41	0.609523	 0.27502	 0.665464	 0.426023	 0.545602	 0.746517	 0.190393	 0.224576	 0.153132	 0.460124	 0.596151	 0.555586
42	0.535526	 0.252305	 0.786205	 0.380296	 0.54522	 0.74841	 0.140859	 0.240856	 0.430732	 0.493193	 0.563613	 0.714232
43	0.749403	 0.45447	 0.717906	 0.170827	 0.521497	 0.659021	 0.372833	 0.304618	 0.289151	 0.417505	 0.575383	 0.742289
44	0.741479	 0.435268	 0.635897	 0.200662	 0.504683	 0.741465	 0.334253	 0.256519	 0.0829709	 0.485659	 0.504665	 0.694391
45	0.650433	 0.297277	 0.669477	 0.393125	 0.55955	 0.77974	 0.204453	 0.17569	 0.179681	 0.353368	 0.689511	 0.687697
46	0.624779	 0.281801	 0.665591	 0.50576	 0.514616	 0.783613	 0.191125	 0.189741	 0.163021	 0.315753	 0.625487	 0.529116
47	0.755968	 0.536529	 0.701445	 0.236655	 0.48696	 0.832017	 0.356491	 0.158218	 0.279473	 0.414879	 0.519838	 0.643852
48	0.71555	 0.35509	 0.718548	 0.307402	 0.575285	 0.647141	 0.324506	 0.335321	 0.31845	 0.41416	 0.547946	 0.550295
49	0.712844	 0.367266	 0.723098	 0.269877	 0.569643	 0.688649	 0.299284	 0.276282	 0.288203	 0.47092	 0.587799	 0.627787
50	0.572943	 0.259346	 0.791801	 0.438408	 0.608993	 0.744556	 0.154646	 0.22765	 0.447349	 0.479108	 0.654081	 0.582189
51	0.582521	 0.257961	 0.702123	 0.381073	 0.727636	 0.683385	 0.21102	 0.327147	 0.266549	 0.426459	 0.605153	 0.595201
52	0.644518	 0.295937	 0.767628	 0.408522	 0.704011	 0.713023	 0.226384	 0.254937	 0.387306	 0.388247	 0.70592	 0.568441
53	0.695379	 0.29988	 0.750866	 0.370307	 0.600831	 0.630094	 0.322079	 0.36036	 0.453028	 0.292514	 0.543285	 0.542234
54	0.750226	 0.498869	 0.648622	 0.234602	 0.556912	 0.717955	 0.367484	 0.21558	 0.114966	 0.375182	 0.645212	 0.658891
55	0.737585	 0.422194	 0.606458	 0.273918	 0.514876	 0.756917	 0.324132	 0.230781	 0.0150228	 0.32389	 0.535198	 0.729218
56	0.712693	 0.368611	 0.64454	 0.304922	 0.548807	 0.730183	 0.287711	 0.254384	 0.1029	 0.372944	 0.554604	 0.689034
57	0.715284	 0.370076	 0.734819	 0.206856	 0.627128	 0.606155	 0.305684	 0.281424	 0.31752	 0.478355	 0.744241	 0.686023
58	0.758933	 0.534113	 0.758163	 0.29115	 0.498161	 0.791691	 0.349131	 0.179064	 0.404808	 0.438469	 0.560351	 0.528147
59	0.654813	 0.303678	 0.614116	 0.378593	 0.561789	 0.75845	 0.229339	 0.216277	 0.033345	 0.355088	 0.617675	 0.675224
60	0.679621	 0.299685	 0.766309	 0.20511	 0.67061	 0.575975	 0.301596	 0.335772	 0.447503	 0.436308	 0.701291	 0.707405
61	0.678402	 0.305649	 0.748503	 0.450906	 0.450924	 0.76985	 0.191457	 0.167862	 0.39431	 0.450337	 0.60446	 0.507723
62	0.706595	 0.33395	 0.728257	 0.293104	 0.679849	 0.588734	 0.321149	 0.345758	 0.35929	 0.329736	 0.675608	 0.620886
63	0.600655	 0.248543	 0.720327	 0.261181	 0.817228	 0.557199	 0.248462	 0.363604	 0.367628	 0.385323	 0.720283	 0.650457
64	0.630129	 0.286454	 0.606019	 0.431713	 0.4007	 0.800765	 0.208324	 0.126103	 0.0195234	 0.404393	 0.615515	 0.536212
65	0.581883	 0.260913	 0.767939	 0.405663	 0.778859	 0.724466	 0.200887	 0.284494	 0.39713	 0.364353	 0.718232	 0.659179
66	0.702314	 0.340858	 0.733459	 0.337745	 0.671712	 0.632758	 0.307187	 0.318524	 0.339163	 0.335774	 0.654016	 0.574471
67	0.566084	 0.258159	 0.734231	 0.45823	 0.573518	 0.776746	 0.155492	 0.227825	 0.313027	 0.322036	 0.625291	 0.702095
68	0.747775	 0.440847	 0.74563	 0.182403	 0.543919	 0.601769	 0.368445	 0.30156	 0.354773	 0.442182	 0.696782	 0.69035
69	0.736055	 0.41681	 0.725668	 0.315668	 0.580785	 0.731462	 0.313482	 0.234931	 0.291524	 0.314683	 0.612397	 0.669344
70	0.708246	 0.358954	 0.652664	 0.388157	 0.587336	 0.789456	 0.262767	 0.173234	 0.137286	 0.278049	 0.689095	 0.651976
71	0.547448	 0.254226	 0.701208	 0.49512	 0.667254	 0.791122	 0.147401	 0.230442	 0.235506	 0.349317	 0.718753	 0.631609
72	0.722018	 0.385027	 0.608404	 0.303635	 0.667223	 0.622506	 0.301037	 0.309183	 0.020832	 0.397278	 0.679955	 0.582838
73	0.751465	 0.46398	 0.794915	 0.291058	 0.62551	 0.71889	 0.323964	 0.213829	 0.462017	 0.320717	 0.695766	 0.67482
74	0.750304	 0.501265	 0.623822	 0.294542	 0.554604	 0.743143	 0.36792	 0.173643	 0.0620154	 0.396202	 0.676482	 0.514381
75	0.522384	 0.250715	 0.635928	 0.507003	 0.47462	 0.780859	 0.131611	 0.198647	 0.0874874	 0.279415	 0.595391	 0.681081
76	0.545782	 0.254225	 0.608793	 0.414583	 0.549292	 0.762418	 0.153597	 0.229814	 0.0204711	 0.380197	 0.590719	 0.733258
77	0.491603	 0.249525	 0.696421	 0.519586	 0.737858	 0.786786	 0.130829	 0.278675	 0.226339	 0.389734	 0.692245	 0.594635
