0	0.733099	 0.407717	 0.745855	 0.303098	 0.229665	 0.339606
1	0.740613	 0.422182	 0.661801	 0.301158	 0.162109	 0.167643
2	0.572497	 0.260136	 0.661579	 0.182553	 0.292996	 0.147564
3	0.758743	 0.481075	 0.802707	 0.320326	 0.197553	 0.494753
4	0.664412	 0.310936	 0.651441	 0.228351	 0.200254	 0.124848
5	0.748851	 0.475221	 0.796438	 0.36326	 0.255161	 0.453893
6	0.719602	 0.376721	 0.724629	 0.312828	 0.288045	 0.296242
7	0.73355	 0.401664	 0.662787	 0.285443	 0.157188	 0.17371
8	0.742418	 0.438454	 0.687596	 0.330734	 0.236626	 0.20301
9	0.406859	 0.242003	 0.729844	 0.137351	 0.363882	 0.397308
10	0.730585	 0.40318	 0.620707	 0.307537	 0.200975	 0.0501838
11	0.641143	 0.288468	 0.701153	 0.247947	 0.318644	 0.257152
12	0.749492	 0.460699	 0.699034	 0.372849	 0.305387	 0.243294
13	0.60636	 0.248234	 0.715205	 0.254826	 0.371645	 0.36857
14	0.679158	 0.321965	 0.654479	 0.227755	 0.15712	 0.150766
15	0.562114	 0.257835	 0.727675	 0.164044	 0.248205	 0.294872
16	0.517431	 0.248509	 0.702388	 0.156545	 0.298819	 0.248033
17	0.540465	 0.251137	 0.670884	 0.129946	 0.181184	 0.180291
18	0.727267	 0.395792	 0.675241	 0.304622	 0.243512	 0.173907
19	0.749585	 0.479505	 0.698849	 0.371235	 0.273316	 0.230754
20	0.674601	 0.320105	 0.698855	 0.259471	 0.279669	 0.23232
21	0.747015	 0.459084	 0.625069	 0.357654	 0.330111	 0.066092
22	0.664738	 0.311638	 0.652666	 0.246305	 0.282494	 0.124206
23	0.722431	 0.385859	 0.638205	 0.300753	 0.257918	 0.0883406
24	0.715755	 0.373416	 0.721849	 0.296023	 0.261205	 0.282097
25	0.692215	 0.338354	 0.736237	 0.248484	 0.22225	 0.31947
26	0.548007	 0.254648	 0.620924	 0.154794	 0.238569	 0.0484474
27	0.72763	 0.381332	 0.800681	 0.262061	 0.205011	 0.482606
28	0.759019	 0.45698	 0.743507	 0.299366	 0.168843	 0.379724
29	0.743998	 0.424085	 0.65506	 0.293808	 0.12819	 0.176326
30	0.553983	 0.25477	 0.637466	 0.144576	 0.160875	 0.102121
31	0.630378	 0.284773	 0.66507	 0.19352	 0.183978	 0.1642
32	0.677907	 0.308954	 0.719125	 0.290816	 0.339583	 0.325292
33	0.714487	 0.371343	 0.650235	 0.284197	 0.226227	 0.117319
34	0.576768	 0.257896	 0.67775	 0.145645	 0.166792	 0.207239
35	0.752632	 0.501423	 0.740842	 0.352887	 0.209751	 0.335946
36	0.523925	 0.251136	 0.605253	 0.138724	 0.181729	 0.0133403
37	0.742052	 0.427881	 0.683795	 0.351627	 0.314458	 0.210549
38	0.712128	 0.358068	 0.718627	 0.248871	 0.184913	 0.298578
39	0.648746	 0.286869	 0.766462	 0.177898	 0.185782	 0.417994
40	0.755127	 0.490039	 0.703286	 0.336238	 0.175944	 0.266905
41	0.513547	 0.248216	 0.690422	 0.154344	 0.305449	 0.222169
42	0.710402	 0.351947	 0.661165	 0.239479	 0.125563	 0.199062
43	0.590406	 0.264906	 0.671627	 0.163984	 0.185562	 0.179966
44	0.739529	 0.361242	 0.727033	 0.36207	 0.369713	 0.401766
45	0.690359	 0.33676	 0.814006	 0.249736	 0.235471	 0.496293
46	0.654498	 0.303403	 0.622698	 0.228164	 0.219085	 0.0534245
47	0.741298	 0.394692	 0.689818	 0.258747	 0.131705	 0.281728
48	0.683579	 0.329704	 0.670088	 0.265009	 0.281841	 0.165155
49	0.73602	 0.417399	 0.708074	 0.318032	 0.242168	 0.249889
50	0.749755	 0.488923	 0.602331	 0.367779	 0.232114	 0.00541684
51	0.634456	 0.289214	 0.607231	 0.213451	 0.187165	 0.0180902
52	0.597496	 0.269706	 0.614875	 0.184679	 0.18554	 0.0373768
53	0.71949	 0.380287	 0.611418	 0.293846	 0.213736	 0.0270678
54	0.747673	 0.450045	 0.726494	 0.36644	 0.294788	 0.304086
55	0.746254	 0.451692	 0.6435	 0.358004	 0.323897	 0.112355
56	0.703038	 0.33593	 0.789421	 0.313288	 0.310089	 0.470594
57	0.744165	 0.428283	 0.651936	 0.299626	 0.132036	 0.162596
58	0.686823	 0.320644	 0.685064	 0.211208	 0.143116	 0.25094
59	0.573201	 0.255705	 0.704473	 0.202987	 0.32152	 0.267863
60	0.687898	 0.334965	 0.657477	 0.264422	 0.267873	 0.133579
61	0.593664	 0.251045	 0.769725	 0.237741	 0.328212	 0.444572
62	0.66663	 0.30698	 0.69498	 0.206791	 0.172589	 0.248123
63	0.749147	 0.475768	 0.644583	 0.351489	 0.205823	 0.107057
64	0.632353	 0.268017	 0.719196	 0.264749	 0.356267	 0.350552
65	0.675219	 0.306832	 0.685323	 0.288209	 0.363991	 0.261232
66	0.69343	 0.341385	 0.618426	 0.271158	 0.31947	 0.0469557
67	0.742114	 0.434533	 0.650757	 0.320188	 0.189931	 0.126093
68	0.741882	 0.42881	 0.659875	 0.350196	 0.329727	 0.157645
69	0.509708	 0.236285	 0.694868	 0.182731	 0.365809	 0.293395
70	0.630775	 0.286931	 0.605864	 0.212315	 0.237364	 0.0135842
71	0.606955	 0.27403	 0.608165	 0.194513	 0.22433	 0.019105
72	0.716216	 0.372617	 0.623034	 0.276416	 0.129341	 0.0732582
73	0.681252	 0.327219	 0.61774	 0.244688	 0.141802	 0.0526804
74	0.463639	 0.236114	 0.75024	 0.159309	 0.337422	 0.406807
75	0.60005	 0.256945	 0.692051	 0.237105	 0.364998	 0.2834
76	0.733327	 0.410109	 0.807288	 0.319443	 0.253582	 0.478832
77	0.495343	 0.228028	 0.728129	 0.186742	 0.360877	 0.385797
78	0.741428	 0.429834	 0.68004	 0.346893	 0.301172	 0.194828
79	0.703167	 0.351722	 0.668666	 0.292174	 0.310878	 0.17093
80	0.725142	 0.390535	 0.663662	 0.311309	 0.282308	 0.150103
81	0.694667	 0.334503	 0.664109	 0.295969	 0.359604	 0.191756
82	0.48315	 0.23638	 0.743678	 0.167185	 0.335286	 0.385904
83	0.6029	 0.272138	 0.683329	 0.194465	 0.255863	 0.192571
84	0.782815	 0.500686	 0.758986	 0.297954	 0.139582	 0.477556
85	0.766089	 0.532754	 0.70785	 0.33568	 0.133559	 0.334728
86	0.741111	 0.433925	 0.604881	 0.331979	 0.227076	 0.0113911
87	0.621541	 0.280859	 0.667243	 0.216514	 0.289812	 0.160279
88	0.594596	 0.268572	 0.609047	 0.185023	 0.203487	 0.0218176
89	0.727809	 0.371591	 0.740504	 0.24592	 0.170455	 0.369702
90	0.697995	 0.34736	 0.641397	 0.271132	 0.253979	 0.0956322
91	0.622033	 0.278219	 0.690534	 0.179973	 0.184176	 0.228332
92	0.568337	 0.256374	 0.723658	 0.143873	 0.201334	 0.299467
93	0.52251	 0.248261	 0.65795	 0.162665	 0.340705	 0.158955
94	0.545393	 0.253794	 0.698102	 0.145538	 0.228502	 0.228639
95	0.633604	 0.27243	 0.747316	 0.261359	 0.332874	 0.392191
96	0.678861	 0.322705	 0.652916	 0.269962	 0.333004	 0.140941
97	0.604994	 0.270251	 0.671721	 0.216092	 0.324345	 0.185507
98	0.721514	 0.378128	 0.689067	 0.31877	 0.31373	 0.223361
99	0.749627	 0.48625	 0.741142	 0.36726	 0.251803	 0.325976
100	0.632599	 0.288002	 0.660445	 0.210736	 0.236704	 0.14008
101	0.722949	 0.382706	 0.648125	 0.27825	 0.158793	 0.132271
102	0.518101	 0.250057	 0.685149	 0.125515	 0.218112	 0.200656
103	0.665381	 0.311691	 0.678641	 0.250905	 0.28511	 0.186123
104	0.750743	 0.596191	 0.706761	 0.373783	 0.13172	 0.334845
105	0.748862	 0.445988	 0.797356	 0.310503	 0.211667	 0.469321
106	0.749957	 0.487977	 0.631706	 0.360293	 0.196433	 0.0775737
107	0.755541	 0.623638	 0.743943	 0.368168	 0.130401	 0.454943
108	0.709608	 0.362982	 0.656679	 0.292055	 0.289776	 0.135091
109	0.682547	 0.328172	 0.620259	 0.266671	 0.368472	 0.0636105
110	0.659619	 0.307244	 0.694172	 0.227735	 0.23059	 0.219107
111	0.610455	 0.275585	 0.611752	 0.192771	 0.155863	 0.0326941
112	0.632016	 0.260892	 0.779993	 0.271262	 0.33731	 0.487161
113	0.722942	 0.386871	 0.601183	 0.301007	 0.373942	 0.00383745
114	0.726001	 0.364331	 0.726108	 0.340294	 0.343138	 0.349368
115	0.731879	 0.403724	 0.681192	 0.297654	 0.205746	 0.194995
116	0.586489	 0.253939	 0.755607	 0.224797	 0.320933	 0.398263
117	0.753583	 0.43381	 0.6911	 0.285857	 0.136656	 0.27794
118	0.603364	 0.271663	 0.715533	 0.181253	 0.225483	 0.270009
119	0.678946	 0.325307	 0.666135	 0.255893	 0.265002	 0.153414
120	0.699521	 0.316667	 0.754559	 0.319738	 0.344618	 0.430864
121	0.741226	 0.416455	 0.702217	 0.354373	 0.324487	 0.264504
122	0.586879	 0.264411	 0.68053	 0.166339	 0.204886	 0.193706
123	0.645855	 0.28956	 0.677604	 0.186809	 0.151453	 0.220075
124	0.584084	 0.262032	 0.713485	 0.200962	 0.297134	 0.274012
125	0.494312	 0.217561	 0.762149	 0.198885	 0.358475	 0.482198
126	0.698941	 0.347929	 0.62675	 0.262069	 0.172132	 0.0699878
127	0.634961	 0.289209	 0.619202	 0.223359	 0.339709	 0.0524617
128	0.738518	 0.424295	 0.729077	 0.333112	 0.263587	 0.29918
129	0.528919	 0.251578	 0.619692	 0.147941	 0.304833	 0.0483166
130	0.541086	 0.251049	 0.753988	 0.172622	 0.284708	 0.364247
131	0.723361	 0.387514	 0.733704	 0.296566	 0.242182	 0.309148
132	0.634164	 0.266983	 0.790406	 0.268142	 0.326296	 0.495586
133	0.7048	 0.355451	 0.668358	 0.26551	 0.208226	 0.163464
134	0.738417	 0.424551	 0.606495	 0.330003	 0.36791	 0.0203285
135	0.749295	 0.469113	 0.688967	 0.339812	 0.207174	 0.21313
136	0.746468	 0.409726	 0.776354	 0.368397	 0.31776	 0.447193
137	0.714321	 0.365739	 0.6587	 0.261798	 0.158179	 0.16174
138	0.59414	 0.251538	 0.77819	 0.127659	 0.175579	 0.460999
139	0.513595	 0.250288	 0.63469	 0.129587	 0.220993	 0.0814619
140	0.636172	 0.289521	 0.675141	 0.228183	 0.288529	 0.178743
141	0.56339	 0.25802	 0.738976	 0.160358	 0.240261	 0.321552
142	0.67389	 0.319468	 0.642026	 0.258549	 0.314867	 0.105714
143	0.728396	 0.381946	 0.673483	 0.336568	 0.358992	 0.2191
144	0.528834	 0.241937	 0.751725	 0.186277	 0.318967	 0.386079
145	0.607898	 0.273252	 0.810657	 0.180715	 0.232253	 0.489532
146	0.763786	 0.532401	 0.733008	 0.339352	 0.155171	 0.371118
147	0.534038	 0.251354	 0.718887	 0.132689	 0.22089	 0.279215
148	0.646525	 0.297371	 0.606118	 0.221261	 0.13619	 0.0187138
149	0.729284	 0.37427	 0.752926	 0.247807	 0.176032	 0.395073
150	0.554036	 0.255672	 0.685807	 0.152782	 0.230109	 0.199721
151	0.72635	 0.388557	 0.653635	 0.280691	 0.160143	 0.146619
