0	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.302787	 0.26846	 0.728035
1	1	 0	 1	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0.349462	 0.202441	 0.864065
2	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.2486	 0.331675	 0.831903
3	1	 0	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.355503	 0.161652	 0.748716
4	0	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.312146	 0.252706	 0.794958
5	0	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.177103	 0.292475	 0.658989
6	0	 0	 1	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0.346359	 0.141743	 0.747569
7	1	 1	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.274296	 0.182722	 0.78983
8	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0.287802	 0.322331	 0.636649
9	1	 0	 1	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0.362798	 0.134715	 0.740631
10	1	 1	 0	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.16427	 0.279161	 0.828401
11	1	 0	 1	 0	 0	 1	 0	 0	 1	 0	 0	 1	 0.371149	 0.221982	 0.635995
12	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0.196275	 0.316648	 0.638925
13	1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.179036	 0.280448	 0.721071
14	0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.199626	 0.353271	 0.759276
15	1	 0	 1	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0.360837	 0.196844	 0.729638
16	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.303727	 0.328186	 0.825246
17	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0.224946	 0.332434	 0.641797
18	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.207204	 0.329555	 0.683842
19	0	 1	 0	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.132936	 0.221225	 0.763058
20	0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0.142415	 0.173478	 0.778434
21	0	 1	 1	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0.266702	 0.359676	 0.626284
22	0	 0	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 0.23205	 0.287904	 0.858867
23	0	 0	 1	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0.280775	 0.186934	 0.851657
24	0	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.303273	 0.242577	 0.762764
25	0	 0	 1	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0.338364	 0.15847	 0.828069
26	1	 0	 1	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0.2994	 0.369274	 0.66431
27	0	 0	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.3393	 0.208355	 0.777873
28	1	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.349772	 0.249205	 0.727736
29	0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0.31403	 0.219985	 0.713931
30	1	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.30789	 0.353272	 0.833656
31	1	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.247635	 0.258584	 0.777448
32	1	 0	 1	 0	 0	 1	 1	 0	 1	 0	 0	 1	 0.321446	 0.371063	 0.670434
33	0	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.1962	 0.271716	 0.630809
34	1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0.348594	 0.207657	 0.637634
35	1	 0	 1	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0.356485	 0.232822	 0.780981
36	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.198623	 0.339136	 0.697218
37	0	 0	 1	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.128995	 0.339755	 0.861636
38	1	 0	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.204258	 0.131506	 0.675519
39	0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.239146	 0.319235	 0.75871
40	0	 1	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0.151295	 0.153872	 0.764081
41	1	 1	 0	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.184264	 0.294855	 0.793218
42	1	 1	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.257539	 0.201663	 0.762065
43	0	 1	 0	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.178166	 0.22574	 0.725389
44	1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.325027	 0.365349	 0.772648
45	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.231104	 0.338306	 0.857885
46	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.308885	 0.282402	 0.758799
47	0	 0	 1	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.128333	 0.35197	 0.848668
48	1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0.258985	 0.163927	 0.628541
49	1	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.23202	 0.235931	 0.767061
50	1	 0	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.197403	 0.141729	 0.673654
