0	1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.167375	 0.362726	 0.752497
1	0	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.313857	 0.287995	 0.796566
2	1	 1	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.23997	 0.249327	 0.71743
3	1	 1	 0	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0.152709	 0.174245	 0.85274
4	0	 0	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 0.269129	 0.26796	 0.865509
5	1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0.268952	 0.194345	 0.659863
6	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.14478	 0.350574	 0.689442
7	0	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.198087	 0.303187	 0.681806
8	1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.243951	 0.362535	 0.776959
9	1	 1	 0	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.199715	 0.29233	 0.82836
10	0	 0	 1	 0	 1	 1	 0	 0	 1	 0	 0	 1	 0.315568	 0.280577	 0.701749
11	0	 0	 1	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.171971	 0.350707	 0.863208
12	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.257251	 0.318257	 0.680781
13	0	 0	 1	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0.319918	 0.182392	 0.694812
14	0	 1	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.233908	 0.166113	 0.763746
15	1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0.28768	 0.165888	 0.672915
16	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.20319	 0.350766	 0.739658
17	1	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.35614	 0.365941	 0.812883
18	1	 1	 0	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0.156188	 0.210767	 0.872165
19	0	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.134635	 0.217201	 0.71069
20	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0.312255	 0.134052	 0.87304
21	1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0.370726	 0.213985	 0.64865
22	1	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.371146	 0.32529	 0.789899
23	0	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.125386	 0.297036	 0.704319
24	1	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.306114	 0.313057	 0.72691
25	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.282134	 0.326188	 0.665567
26	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.297596	 0.331275	 0.832123
27	1	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.239767	 0.254924	 0.794412
28	0	 0	 1	 0	 1	 0	 0	 0	 0	 1	 1	 0	 0.322784	 0.142582	 0.716293
29	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0.25695	 0.338954	 0.634957
30	0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0.125141	 0.206577	 0.769068
31	0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.180255	 0.237134	 0.711164
32	1	 1	 0	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.258611	 0.167541	 0.729415
33	0	 1	 0	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0.20368	 0.134526	 0.736984
34	1	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.342687	 0.33955	 0.784481
35	1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 1	 0	 0.372904	 0.144177	 0.683921
36	1	 0	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.363882	 0.210583	 0.835104
37	0	 1	 0	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0.249144	 0.128034	 0.635822
38	0	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.316175	 0.269629	 0.797067
39	0	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.216276	 0.186364	 0.734203
40	0	 0	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0.328458	 0.184212	 0.799022
41	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.202058	 0.319378	 0.810928
