0	0	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.226356	 0.176039	 0.722847
1	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.291115	 0.29579	 0.781544
2	0	 1	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0.156574	 0.128065	 0.804818
3	0	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.257232	 0.275144	 0.647248
4	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.269349	 0.35415	 0.873774
5	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.283944	 0.273638	 0.760256
6	1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0.288804	 0.202361	 0.666348
7	0	 0	 1	 0	 1	 1	 0	 0	 1	 0	 0	 1	 0.333842	 0.253396	 0.656056
8	0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.277712	 0.349729	 0.844825
9	0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.199129	 0.353236	 0.808887
10	0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.270864	 0.298846	 0.754189
11	1	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0.258204	 0.371908	 0.828317
12	1	 1	 0	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.130343	 0.305222	 0.803122
13	0	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.281134	 0.298208	 0.703077
14	1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.218516	 0.252815	 0.723086
15	0	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.319595	 0.260174	 0.785525
16	0	 0	 1	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0.243617	 0.176816	 0.87456
17	0	 1	 0	 0	 0	 0	 1	 0	 0	 1	 1	 0	 0.183575	 0.190456	 0.810862
18	1	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.334174	 0.303688	 0.760288
19	0	 0	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.290723	 0.260578	 0.823675
20	1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.29001	 0.354739	 0.715265
21	0	 1	 1	 0	 1	 0	 1	 0	 1	 0	 0	 1	 0.141749	 0.3716	 0.677904
22	1	 0	 1	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0.353963	 0.143479	 0.834609
23	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0.312009	 0.132571	 0.871999
24	1	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.365404	 0.281653	 0.63521
25	1	 0	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0.365442	 0.257315	 0.874534
26	1	 1	 0	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0.219501	 0.219737	 0.772847
27	0	 0	 1	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.211307	 0.374975	 0.834036
28	0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0.140728	 0.1622	 0.80412
29	0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.283265	 0.235547	 0.70611
30	1	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0.275636	 0.315825	 0.694261
