..\Logs\6x3_INV_KNM\Dynamic\Continuous_Continuous\Unit\
Cummulative Reward: 16429.680000
Trial#	Reward	Avg_Reward
0	0.77	0.39
1	0.71	0.55
2	0.74	0.64
3	0.8	0.72
4	0.83	0.77
5	0.67	0.72
6	0.77	0.75
7	0.77	0.76
8	0.8	0.78
9	0.85	0.81
10	0.65	0.73
11	0.88	0.8
12	0.66	0.73
13	0.82	0.78
14	0.94	0.86
15	0.71	0.79
16	0.86	0.83
17	0.83	0.83
18	0.89	0.86
19	0.86	0.86
20	0.78	0.82
21	0.84	0.83
22	0.91	0.87
23	0.67	0.77
24	0.82	0.8
25	0.79	0.79
26	0.79	0.79
27	0.95	0.87
28	0.72	0.79
29	0.85	0.82
30	0.85	0.84
31	0.77	0.8
32	0.76	0.78
33	0.9	0.84
34	0.95	0.89
35	0.82	0.86
36	0.9	0.88
37	0.92	0.9
38	0.83	0.87
39	0.75	0.81
40	0.73	0.77
41	0.74	0.76
42	0.81	0.78
43	0.79	0.79
44	0.96	0.87
45	0.74	0.81
46	0.74	0.77
47	0.97	0.87
48	0.8	0.83
49	0.8	0.82
50	0.88	0.85
51	0.83	0.84
52	0.86	0.85
53	0.82	0.83
54	0.92	0.88
55	0.79	0.83
56	0.91	0.87
57	0.8	0.83
58	0.84	0.84
59	0.8	0.82
60	0.76	0.79
61	0.92	0.86
62	0.87	0.86
63	0.8	0.83
64	0.88	0.86
65	0.84	0.85
66	0.81	0.83
67	0.88	0.85
68	0.94	0.9
69	0.93	0.92
70	0.85	0.88
71	0.88	0.88
72	0.9	0.89
73	0.94	0.92
74	0.86	0.89
75	0.87	0.88
76	0.9	0.89
77	0.76	0.83
78	0.84	0.83
79	0.85	0.84
80	0.73	0.78
81	0.9	0.84
82	0.82	0.83
83	0.92	0.87
84	0.9	0.89
85	0.76	0.82
86	0.8	0.81
87	0.86	0.84
88	0.91	0.87
89	0.94	0.91
90	0.92	0.91
91	0.86	0.89
92	0.95	0.92
93	0.82	0.87
94	0.88	0.87
95	0.94	0.91
96	0.89	0.9
97	0.94	0.92
98	0.86	0.89
99	0.85	0.87
100	0.82	0.84
101	0.81	0.82
102	0.83	0.83
103	0.93	0.88
104	0.94	0.91
105	0.9	0.9
106	0.96	0.93
107	0.92	0.92
108	0.81	0.87
109	0.95	0.91
110	0.85	0.88
111	0.84	0.86
112	0.9	0.88
113	0.85	0.87
114	0.84	0.85
115	0.78	0.81
116	0.87	0.84
117	0.95	0.9
118	0.81	0.85
119	0.87	0.86
120	0.82	0.84
121	0.97	0.9
122	0.94	0.92
123	0.81	0.86
124	0.87	0.87
125	0.89	0.88
126	0.88	0.88
127	0.91	0.9
128	0.89	0.89
129	0.87	0.88
130	0.91	0.89
131	0.93	0.91
132	0.92	0.92
133	0.94	0.93
134	0.89	0.91
135	0.92	0.91
136	0.85	0.88
137	0.87	0.88
138	0.81	0.84
139	0.9	0.87
140	0.95	0.91
141	0.91	0.91
142	0.96	0.93
143	0.93	0.93
144	0.91	0.92
145	0.92	0.92
146	0.98	0.95
147	0.93	0.94
148	0.97	0.96
149	0.86	0.91
150	0.92	0.92
151	0.9	0.91
152	0.94	0.92
153	0.88	0.9
154	0.92	0.91
155	0.82	0.87
156	0.89	0.88
157	0.88	0.88
158	0.82	0.85
159	0.83	0.84
160	0.91	0.87
161	0.87	0.87
162	0.89	0.88
163	0.96	0.92
164	0.79	0.85
165	0.8	0.83
166	0.89	0.86
167	0.85	0.85
168	0.98	0.92
169	0.93	0.92
170	0.94	0.93
171	0.86	0.9
172	0.92	0.91
173	0.93	0.92
174	0.85	0.88
175	0.89	0.89
176	0.84	0.87
177	0.93	0.9
178	0.91	0.91
179	0.89	0.9
180	0.88	0.89
181	0.93	0.91
182	0.91	0.91
183	0.8	0.86
184	0.88	0.87
185	0.94	0.9
186	0.85	0.88
187	0.84	0.86
188	0.95	0.91
189	0.93	0.92
190	0.94	0.93
191	0.93	0.93
192	0.87	0.9
193	0.92	0.91
194	0.87	0.89
195	0.94	0.92
196	0.94	0.93
197	0.89	0.91
198	0.97	0.94
199	0.92	0.93
200	0.92	0.92
201	0.88	0.9
202	0.92	0.91
203	0.89	0.9
204	0.97	0.93
205	0.92	0.93
206	0.88	0.9
207	0.9	0.9
208	0.95	0.92
209	0.94	0.93
210	0.87	0.9
211	0.95	0.93
212	0.9	0.91
213	0.86	0.89
214	0.99	0.94
215	0.91	0.92
216	0.91	0.92
217	0.89	0.91
218	0.85	0.88
219	0.91	0.9
220	0.92	0.91
221	0.93	0.92
222	0.86	0.89
223	0.89	0.89
224	0.87	0.88
225	0.93	0.91
226	0.86	0.88
227	0.94	0.91
228	0.9	0.91
229	0.95	0.93
230	0.9	0.91
231	0.91	0.91
232	0.91	0.91
233	0.88	0.9
234	0.96	0.93
235	0.93	0.93
236	0.85	0.89
237	0.98	0.94
238	0.95	0.94
239	0.91	0.93
240	0.93	0.93
241	0.91	0.92
242	0.84	0.88
243	0.92	0.9
244	0.91	0.91
