..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Unit\
Cummulative Reward: 16282.750000
Trial#	Reward	Avg_Reward
0	0.78	0.39
1	0.83	0.61
2	0.78	0.69
3	0.8	0.75
4	0.72	0.73
5	0.88	0.81
6	0.72	0.77
7	0.85	0.81
8	0.86	0.83
9	0.69	0.76
10	0.83	0.8
11	0.78	0.79
12	0.78	0.79
13	0.77	0.78
14	0.85	0.81
15	0.71	0.76
16	0.78	0.77
17	0.73	0.75
18	0.82	0.78
19	0.82	0.8
20	0.77	0.79
21	0.92	0.85
22	0.79	0.82
23	0.78	0.8
24	0.76	0.78
25	0.77	0.78
26	0.85	0.81
27	0.88	0.85
28	0.74	0.79
29	0.78	0.78
30	0.79	0.79
31	0.87	0.83
32	0.76	0.8
33	0.74	0.77
34	0.83	0.8
35	0.76	0.78
36	0.77	0.78
37	0.88	0.83
38	0.86	0.85
39	0.86	0.85
40	0.79	0.82
41	0.81	0.81
42	0.75	0.78
43	0.8	0.79
44	0.78	0.79
45	0.81	0.8
46	0.83	0.82
47	0.82	0.82
48	0.77	0.79
49	0.85	0.82
50	0.83	0.82
51	0.78	0.8
52	0.76	0.78
53	0.85	0.82
54	0.84	0.83
55	0.75	0.79
56	0.83	0.81
57	0.7	0.76
58	0.73	0.74
59	0.8	0.77
60	0.85	0.81
61	0.8	0.8
62	0.78	0.79
63	0.82	0.81
64	0.88	0.84
65	0.83	0.84
66	0.86	0.85
67	0.87	0.86
68	0.83	0.84
69	0.8	0.82
70	0.69	0.75
71	0.91	0.83
72	0.87	0.85
73	0.81	0.83
74	0.72	0.78
75	0.89	0.83
76	0.79	0.81
77	0.83	0.82
78	0.69	0.75
79	0.82	0.79
80	0.88	0.84
81	0.78	0.81
82	0.85	0.83
83	0.81	0.82
84	0.76	0.79
85	0.84	0.81
86	0.87	0.84
87	0.83	0.84
88	0.84	0.84
89	0.84	0.84
90	0.75	0.79
91	0.84	0.82
92	0.68	0.75
93	0.89	0.82
94	0.78	0.8
95	0.82	0.81
96	0.83	0.82
97	0.89	0.85
98	0.81	0.83
99	0.79	0.81
100	0.83	0.82
101	0.79	0.8
102	0.78	0.79
103	0.89	0.84
104	0.82	0.83
105	0.91	0.87
106	0.9	0.88
107	0.83	0.86
108	0.73	0.8
109	0.86	0.83
110	0.87	0.85
111	0.91	0.88
112	0.82	0.85
113	0.86	0.86
114	0.85	0.85
115	0.86	0.86
116	0.72	0.79
117	0.85	0.82
118	0.93	0.87
119	0.84	0.86
120	0.81	0.83
121	0.85	0.84
122	0.83	0.84
123	0.79	0.82
124	0.83	0.82
125	0.89	0.86
126	0.92	0.89
127	0.78	0.84
128	0.88	0.86
129	0.92	0.89
130	0.85	0.87
131	0.78	0.82
132	0.9	0.86
133	0.72	0.79
134	0.75	0.77
135	0.77	0.77
136	0.81	0.79
137	0.9	0.84
138	0.66	0.75
139	0.78	0.77
140	0.86	0.81
141	0.85	0.83
142	0.91	0.87
143	0.84	0.86
144	0.78	0.82
145	0.84	0.83
146	0.94	0.88
147	0.88	0.88
148	0.84	0.86
149	0.82	0.84
150	0.85	0.84
151	0.91	0.88
152	0.93	0.9
153	0.84	0.87
154	0.84	0.85
155	0.77	0.81
156	0.82	0.82
157	0.82	0.82
158	0.81	0.81
159	0.88	0.85
160	0.74	0.8
161	0.91	0.85
162	0.8	0.83
163	0.82	0.83
164	0.82	0.82
165	0.87	0.85
166	0.77	0.81
167	0.83	0.82
168	0.82	0.82
169	0.85	0.84
170	0.81	0.82
171	0.88	0.85
172	0.78	0.82
173	0.84	0.83
174	0.83	0.83
175	0.85	0.84
176	0.77	0.8
177	0.77	0.78
178	0.84	0.81
179	0.75	0.78
180	0.87	0.83
181	0.82	0.82
182	0.87	0.85
183	0.8	0.83
184	0.88	0.85
185	0.79	0.82
186	0.81	0.81
187	0.85	0.83
188	0.78	0.81
189	0.88	0.85
190	0.82	0.84
191	0.92	0.88
192	0.89	0.88
193	0.9	0.89
194	0.87	0.88
195	0.91	0.89
196	0.88	0.88
197	0.84	0.86
198	0.89	0.87
199	0.92	0.9
200	0.88	0.89
201	0.82	0.86
202	0.85	0.85
203	0.88	0.87
204	0.91	0.89
