..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Synapse\
Cummulative Reward: 17787.020000
Trial#	Reward	Avg_Reward
0	0.69	0.34
1	0.82	0.58
2	0.89	0.74
3	0.79	0.76
4	0.75	0.76
5	0.68	0.72
6	0.77	0.74
7	0.81	0.77
8	0.59	0.68
9	0.71	0.7
10	0.69	0.69
11	0.76	0.73
12	0.67	0.7
13	0.86	0.78
14	0.77	0.78
15	0.81	0.79
16	0.85	0.82
17	0.69	0.76
18	0.78	0.77
19	0.86	0.81
20	0.83	0.82
21	0.77	0.8
22	0.71	0.75
23	0.82	0.79
24	0.71	0.75
25	0.85	0.8
26	0.84	0.82
27	0.77	0.8
28	0.78	0.79
29	0.72	0.75
30	0.77	0.76
31	0.62	0.69
32	0.72	0.71
33	0.88	0.79
34	0.78	0.79
35	0.91	0.85
36	0.67	0.76
37	0.73	0.74
38	0.67	0.71
39	0.81	0.76
40	0.81	0.78
41	0.88	0.83
42	0.68	0.75
43	0.78	0.77
44	0.8	0.78
45	0.79	0.79
46	0.6	0.69
47	0.81	0.75
48	0.72	0.73
49	0.7	0.72
50	0.78	0.75
51	0.8	0.78
52	0.68	0.73
53	0.69	0.71
54	0.78	0.74
55	0.8	0.77
56	0.87	0.82
57	0.75	0.78
58	0.86	0.82
59	0.8	0.81
60	0.69	0.75
61	0.85	0.8
62	0.79	0.8
63	0.79	0.79
64	0.73	0.76
65	0.72	0.74
66	0.72	0.73
67	0.89	0.81
68	0.76	0.79
69	0.84	0.82
70	0.84	0.83
71	0.77	0.8
72	0.76	0.78
73	0.7	0.74
74	0.8	0.77
75	0.83	0.8
76	0.8	0.8
77	0.71	0.75
78	0.9	0.83
79	0.83	0.83
80	0.71	0.77
81	0.73	0.75
82	0.76	0.76
83	0.85	0.8
84	0.89	0.85
85	0.85	0.85
86	0.76	0.8
87	0.72	0.76
88	0.77	0.77
89	0.76	0.76
90	0.86	0.81
91	0.87	0.84
92	0.75	0.8
93	0.81	0.8
94	0.78	0.79
95	0.84	0.82
96	0.67	0.74
97	0.69	0.72
98	0.88	0.8
99	0.72	0.76
100	0.83	0.79
101	0.95	0.87
102	0.73	0.8
103	0.75	0.78
104	0.75	0.76
105	0.75	0.76
106	0.83	0.79
107	0.86	0.83
108	0.85	0.84
109	0.83	0.83
110	0.89	0.86
111	0.78	0.82
112	0.87	0.85
113	0.89	0.87
114	0.8	0.84
115	0.85	0.84
116	0.77	0.81
117	0.76	0.78
118	0.85	0.81
119	0.8	0.81
120	0.83	0.82
121	0.9	0.86
122	0.87	0.86
123	0.73	0.8
124	0.75	0.77
125	0.84	0.81
