..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Network\
Cummulative Reward: 16354.130000
Trial#	Reward	Avg_Reward
0	0.87	0.44
1	0.81	0.63
2	0.79	0.71
3	0.88	0.79
4	0.81	0.8
5	0.83	0.82
6	0.78	0.8
7	0.86	0.83
8	0.77	0.8
9	0.8	0.8
10	0.85	0.82
11	0.84	0.83
12	0.88	0.86
13	0.9	0.88
14	0.76	0.82
15	0.82	0.82
16	0.77	0.8
17	0.79	0.79
18	0.8	0.8
19	0.78	0.79
20	0.83	0.81
21	0.83	0.82
22	0.77	0.8
23	0.74	0.77
24	0.82	0.79
25	0.82	0.81
26	0.83	0.82
27	0.82	0.82
28	0.88	0.85
29	0.86	0.85
30	0.75	0.8
31	0.87	0.84
32	0.81	0.82
33	0.79	0.81
34	0.78	0.8
35	0.85	0.83
36	0.83	0.83
37	0.86	0.84
38	0.76	0.8
39	0.84	0.82
40	0.8	0.81
41	0.8	0.8
42	0.78	0.79
43	0.86	0.83
44	0.88	0.85
45	0.85	0.85
46	0.85	0.85
47	0.8	0.83
48	0.88	0.85
49	0.8	0.82
50	0.8	0.81
51	0.8	0.81
52	0.77	0.79
53	0.85	0.82
54	0.87	0.84
55	0.88	0.86
56	0.85	0.85
57	0.75	0.8
58	0.81	0.81
59	0.82	0.81
60	0.85	0.83
61	0.85	0.84
62	0.8	0.82
63	0.8	0.81
64	0.88	0.84
65	0.82	0.83
66	0.88	0.86
67	0.89	0.88
68	0.83	0.85
69	0.87	0.86
70	0.84	0.85
71	0.81	0.83
72	0.85	0.84
73	0.9	0.87
74	0.79	0.83
75	0.86	0.85
76	0.84	0.84
77	0.89	0.87
78	0.87	0.87
79	0.75	0.81
80	0.79	0.8
81	0.86	0.83
82	0.8	0.81
83	0.89	0.85
84	0.81	0.83
85	0.87	0.85
86	0.89	0.87
87	0.84	0.86
88	0.79	0.82
89	0.81	0.82
90	0.82	0.82
91	0.86	0.84
92	0.85	0.85
93	0.88	0.86
94	0.89	0.87
95	0.71	0.79
96	0.8	0.8
97	0.87	0.83
98	0.84	0.84
99	0.84	0.84
100	0.89	0.86
101	0.84	0.85
102	0.79	0.82
103	0.85	0.83
104	0.82	0.83
105	0.78	0.8
106	0.85	0.82
107	0.87	0.85
108	0.82	0.83
109	0.82	0.82
110	0.8	0.81
111	0.79	0.8
112	0.83	0.81
113	0.85	0.83
114	0.83	0.83
115	0.82	0.82
116	0.77	0.8
117	0.86	0.83
118	0.76	0.8
119	0.8	0.8
120	0.81	0.81
121	0.83	0.82
122	0.85	0.84
123	0.8	0.82
124	0.82	0.82
125	0.82	0.82
126	0.87	0.84
127	0.85	0.85
128	0.81	0.83
129	0.79	0.81
130	0.88	0.84
131	0.84	0.84
132	0.82	0.83
133	0.79	0.81
134	0.79	0.8
135	0.84	0.82
136	0.85	0.84
137	0.9	0.87
138	0.87	0.87
139	0.88	0.87
140	0.85	0.86
141	0.84	0.85
142	0.83	0.84
143	0.8	0.82
144	0.83	0.82
145	0.86	0.84
146	0.86	0.85
147	0.81	0.83
148	0.86	0.84
149	0.79	0.82
150	0.84	0.83
151	0.85	0.84
152	0.84	0.84
153	0.82	0.83
154	0.91	0.87
155	0.82	0.85
156	0.82	0.83
157	0.8	0.82
158	0.85	0.84
159	0.8	0.82
160	0.86	0.84
161	0.79	0.81
162	0.8	0.81
163	0.78	0.79
164	0.79	0.79
165	0.78	0.79
166	0.81	0.8
167	0.75	0.77
168	0.86	0.81
169	0.86	0.83
170	0.84	0.84
171	0.79	0.81
172	0.85	0.83
173	0.83	0.83
174	0.85	0.84
175	0.84	0.84
176	0.83	0.84
177	0.89	0.86
178	0.84	0.85
179	0.83	0.84
180	0.83	0.84
181	0.82	0.83
182	0.88	0.85
183	0.75	0.8
184	0.76	0.78
185	0.89	0.84
186	0.85	0.84
187	0.83	0.84
188	0.83	0.83
189	0.83	0.83
190	0.84	0.84
191	0.83	0.83
192	0.82	0.82
193	0.88	0.85
194	0.81	0.83
195	0.84	0.84
196	0.79	0.81
197	0.78	0.8
198	0.85	0.82
199	0.82	0.82
200	0.78	0.8
201	0.84	0.82
202	0.82	0.82
203	0.83	0.82
204	0.79	0.81
205	0.85	0.83
206	0.8	0.82
207	0.85	0.83
208	0.81	0.82
209	0.83	0.83
210	0.81	0.82
211	0.81	0.82
212	0.84	0.83
213	0.86	0.84
214	0.84	0.84
215	0.83	0.84
216	0.8	0.82
217	0.86	0.84
218	0.83	0.83
219	0.81	0.82
220	0.85	0.83
221	0.82	0.83
222	0.86	0.85
223	0.8	0.82
224	0.86	0.84
225	0.83	0.83
226	0.86	0.85
227	0.85	0.85
228	0.81	0.83
229	0.8	0.82
230	0.88	0.85
231	0.84	0.84
232	0.79	0.82
233	0.78	0.8
234	0.83	0.81
235	0.87	0.84
236	0.82	0.83
237	0.83	0.83
238	0.82	0.82
239	0.81	0.81
240	0.88	0.85
241	0.83	0.84
242	0.76	0.8
243	0.83	0.82
244	0.85	0.83
245	0.84	0.84
246	0.83	0.83
247	0.8	0.82
248	0.85	0.83
249	0.86	0.85
250	0.83	0.84
251	0.78	0.81
252	0.84	0.82
253	0.86	0.84
254	0.87	0.86
255	0.84	0.85
256	0.79	0.82
257	0.83	0.83
258	0.88	0.85
259	0.78	0.82
260	0.85	0.83
261	0.87	0.85
262	0.77	0.81
263	0.85	0.83
264	0.83	0.83
265	0.84	0.83
266	0.85	0.84
267	0.78	0.81
268	0.86	0.83
269	0.9	0.86
270	0.83	0.85
271	0.83	0.84
272	0.86	0.85
273	0.89	0.87
274	0.83	0.85
275	0.86	0.85
276	0.82	0.84
277	0.83	0.83
278	0.88	0.86
279	0.83	0.84
280	0.84	0.84
281	0.82	0.83
282	0.79	0.81
283	0.81	0.81
284	0.83	0.82
285	0.83	0.83
286	0.87	0.85
287	0.75	0.8
288	0.79	0.8
289	0.83	0.81
290	0.83	0.82
291	0.89	0.86
292	0.81	0.83
293	0.85	0.84
294	0.84	0.84
295	0.89	0.86
296	0.85	0.86
297	0.8	0.83
298	0.89	0.86
299	0.79	0.82
