0	0	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.142923	 0.142155	 0.115818	 0.422623	 0.672819	 0.727879
1	1	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 1	 0	 1	 1	 0	 0.289491	 0.341977	 0.498166	 0.347573	 0.717734	 0.746235
2	1	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 1	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.233831	 0.164649	 0.114526	 0.410646	 0.524207	 0.700687
3	0	 0	 0	 1	 1	 0	 1	 0	 1	 1	 1	 0	 1	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.283626	 0.135548	 0.427946	 0.467906	 0.712439	 0.616371
4	0	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.162431	 0.221886	 0.0948496	 0.450761	 0.682649	 0.611513
5	1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.343852	 0.261436	 0.216386	 0.312671	 0.597945	 0.51874
6	0	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 1	 1	 1	 0	 1	 1	 1	 0	 0.222475	 0.242735	 0.376874	 0.360425	 0.71397	 0.704222
7	0	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 1	 1	 1	 0	 0.234762	 0.278221	 0.176723	 0.335325	 0.632814	 0.644553
8	1	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.27691	 0.307736	 0.388491	 0.476943	 0.611896	 0.559966
9	1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.317622	 0.305841	 0.318043	 0.338978	 0.582851	 0.628795
10	0	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.15745	 0.194506	 0.261912	 0.465639	 0.647213	 0.510653
11	1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0.369275	 0.367746	 0.200158	 0.452672	 0.503422	 0.741422
