..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Unit\
Cummulative Reward: 15965.270000
Trial#	Reward	Avg_Reward
0	0.8	0.4
1	0.67	0.53
2	0.87	0.7
3	0.86	0.78
4	0.89	0.83
5	0.85	0.84
6	0.78	0.81
7	0.86	0.83
8	0.72	0.78
9	0.82	0.8
10	0.82	0.81
11	0.76	0.78
12	0.81	0.8
13	0.84	0.82
14	0.72	0.77
15	0.86	0.82
16	0.72	0.77
17	0.75	0.76
18	0.75	0.75
19	0.78	0.77
20	0.81	0.79
21	0.75	0.77
22	0.89	0.83
23	0.71	0.77
24	0.87	0.82
25	0.8	0.81
26	0.77	0.79
27	0.78	0.79
28	0.81	0.8
29	0.87	0.84
30	0.83	0.83
31	0.73	0.78
32	0.77	0.78
33	0.7	0.74
34	0.77	0.75
35	0.86	0.81
36	0.82	0.81
37	0.81	0.81
38	0.82	0.82
39	0.78	0.8
40	0.78	0.79
41	0.8	0.8
42	0.8	0.8
43	0.86	0.83
44	0.84	0.84
45	0.74	0.79
46	0.76	0.77
47	0.76	0.77
48	0.78	0.77
49	0.81	0.79
50	0.86	0.83
51	0.79	0.81
52	0.82	0.81
53	0.85	0.83
54	0.81	0.82
55	0.79	0.81
56	0.81	0.81
57	0.89	0.85
58	0.78	0.82
59	0.77	0.79
60	0.84	0.81
61	0.82	0.82
62	0.8	0.81
63	0.87	0.84
64	0.83	0.83
65	0.77	0.8
66	0.81	0.8
67	0.79	0.8
68	0.8	0.8
69	0.83	0.81
70	0.86	0.84
71	0.79	0.81
72	0.85	0.83
73	0.77	0.8
74	0.85	0.82
75	0.82	0.82
76	0.85	0.84
77	0.85	0.85
78	0.83	0.84
79	0.79	0.82
80	0.82	0.82
81	0.86	0.84
82	0.84	0.84
83	0.78	0.81
84	0.89	0.85
85	0.78	0.81
86	0.79	0.8
87	0.83	0.82
88	0.85	0.83
89	0.77	0.8
90	0.77	0.78
91	0.87	0.83
92	0.84	0.84
93	0.87	0.85
94	0.88	0.87
95	0.81	0.84
96	0.85	0.84
97	0.89	0.86
98	0.77	0.82
99	0.79	0.8
100	0.75	0.78
101	0.84	0.81
102	0.86	0.84
103	0.85	0.84
104	0.78	0.81
105	0.89	0.85
106	0.76	0.8
107	0.75	0.78
108	0.84	0.81
109	0.79	0.8
110	0.86	0.83
111	0.88	0.86
112	0.87	0.86
113	0.87	0.87
114	0.86	0.86
115	0.75	0.8
116	0.84	0.82
117	0.87	0.84
118	0.84	0.84
119	0.83	0.83
120	0.78	0.81
121	0.87	0.84
122	0.87	0.85
123	0.83	0.84
124	0.86	0.85
125	0.88	0.87
126	0.92	0.89
127	0.82	0.86
128	0.79	0.82
129	0.87	0.84
130	0.9	0.87
131	0.79	0.83
132	0.85	0.84
133	0.82	0.83
134	0.86	0.84
135	0.88	0.86
136	0.84	0.85
137	0.87	0.86
138	0.85	0.86
139	0.83	0.84
140	0.91	0.88
141	0.86	0.87
142	0.84	0.85
143	0.88	0.87
144	0.9	0.88
145	0.85	0.86
146	0.84	0.85
147	0.83	0.84
148	0.86	0.85
149	0.84	0.84
150	0.88	0.86
151	0.87	0.86
152	0.82	0.84
153	0.81	0.83
154	0.87	0.85
