0	0.633499	 0.286567	 0.742629	 0.434063	 0.590484	 0.729529	 0.232711	 0.28256	 0.336402	 0.27984	 0.539858	 0.633371
1	0.748468	 0.459449	 0.76427	 0.334645	 0.562253	 0.722657	 0.330445	 0.221551	 0.385509	 0.388211	 0.633843	 0.522117
2	0.696693	 0.343595	 0.759219	 0.365059	 0.684204	 0.702066	 0.284265	 0.275285	 0.372391	 0.270513	 0.664634	 0.661092
3	0.751283	 0.511257	 0.653155	 0.205295	 0.514426	 0.765763	 0.364535	 0.173441	 0.138471	 0.456418	 0.623649	 0.650637
4	0.694769	 0.342634	 0.629973	 0.299731	 0.457775	 0.789741	 0.257872	 0.179999	 0.0765016	 0.3778	 0.556721	 0.747012
5	0.708994	 0.348139	 0.671173	 0.32863	 0.596323	 0.630292	 0.315545	 0.367934	 0.222782	 0.309053	 0.522266	 0.619256
6	0.748897	 0.389079	 0.726941	 0.364435	 0.370471	 0.829082	 0.243155	 0.137504	 0.385518	 0.303475	 0.530284	 0.691672
7	0.63827	 0.291664	 0.667145	 0.375373	 0.673212	 0.739318	 0.22127	 0.26121	 0.15545	 0.322818	 0.654987	 0.730898
8	0.573393	 0.256025	 0.65424	 0.453618	 0.750227	 0.686806	 0.202368	 0.36708	 0.168951	 0.298404	 0.548049	 0.597886
9	0.755564	 0.542488	 0.674937	 0.234635	 0.54204	 0.792789	 0.358977	 0.132766	 0.233626	 0.394526	 0.660846	 0.655093
10	0.670007	 0.316689	 0.616584	 0.266008	 0.677411	 0.651019	 0.245491	 0.272177	 0.0386733	 0.498001	 0.713362	 0.670725
11	0.755067	 0.428339	 0.69065	 0.324942	 0.548125	 0.805334	 0.277702	 0.127616	 0.291313	 0.323199	 0.705037	 0.689375
12	0.675735	 0.30916	 0.729149	 0.364464	 0.631275	 0.659977	 0.286484	 0.328383	 0.338485	 0.370356	 0.565708	 0.545822
13	0.53288	 0.251704	 0.80685	 0.455373	 0.514582	 0.760874	 0.136266	 0.238297	 0.478994	 0.322115	 0.542913	 0.744269
14	0.725012	 0.389865	 0.621189	 0.326848	 0.687776	 0.56499	 0.312812	 0.353573	 0.0615033	 0.372716	 0.695035	 0.501863
15	0.664369	 0.310317	 0.626796	 0.227223	 0.811082	 0.56257	 0.252791	 0.360422	 0.0804913	 0.37843	 0.719965	 0.72942
16	0.742463	 0.438864	 0.611448	 0.309098	 0.657364	 0.625912	 0.338929	 0.31658	 0.0289323	 0.281343	 0.670271	 0.631412
17	0.603498	 0.271018	 0.629506	 0.477161	 0.430093	 0.811891	 0.176455	 0.136913	 0.089894	 0.281324	 0.646476	 0.614775
18	0.618173	 0.279659	 0.606719	 0.520213	 0.581117	 0.807385	 0.200886	 0.166862	 0.0179053	 0.2811	 0.729498	 0.503831
19	0.596203	 0.239356	 0.765204	 0.309495	 0.691074	 0.634219	 0.253121	 0.350739	 0.473188	 0.468453	 0.587475	 0.584643
20	0.751598	 0.525439	 0.678082	 0.248566	 0.545901	 0.721756	 0.36699	 0.177811	 0.200606	 0.428554	 0.706965	 0.575999
21	0.649026	 0.294389	 0.664572	 0.361376	 0.405188	 0.78237	 0.196753	 0.153886	 0.181166	 0.441009	 0.580183	 0.678533
22	0.704482	 0.3561	 0.618756	 0.390734	 0.593006	 0.698768	 0.280274	 0.287572	 0.0445519	 0.38879	 0.564282	 0.506635
23	0.749036	 0.445304	 0.650542	 0.296339	 0.535088	 0.609367	 0.372073	 0.374312	 0.16436	 0.261562	 0.544959	 0.647902
24	0.640988	 0.29057	 0.714484	 0.537637	 0.638905	 0.801269	 0.197041	 0.202532	 0.276601	 0.267987	 0.731542	 0.512333
25	0.712516	 0.368328	 0.694492	 0.39209	 0.538617	 0.737095	 0.286183	 0.248587	 0.218228	 0.371828	 0.549	 0.519973
26	0.680087	 0.321188	 0.645312	 0.297653	 0.770582	 0.580444	 0.278076	 0.372025	 0.145298	 0.312841	 0.672398	 0.663233
27	0.705216	 0.357142	 0.610763	 0.351182	 0.526391	 0.771349	 0.275207	 0.184178	 0.0271449	 0.372342	 0.62136	 0.616956
28	0.746401	 0.457509	 0.690323	 0.336983	 0.521564	 0.744157	 0.345035	 0.242292	 0.208837	 0.324308	 0.536284	 0.5608
29	0.753831	 0.397147	 0.757696	 0.41816	 0.534031	 0.803708	 0.246777	 0.151819	 0.446479	 0.296779	 0.674985	 0.597381
30	0.733235	 0.401778	 0.78029	 0.326812	 0.652044	 0.664084	 0.336394	 0.284179	 0.426151	 0.268611	 0.669058	 0.624838
31	0.746936	 0.460907	 0.602512	 0.282321	 0.601578	 0.576086	 0.351497	 0.369138	 0.00791779	 0.34337	 0.628997	 0.603007
32	0.63072	 0.277318	 0.71501	 0.328338	 0.69842	 0.652448	 0.249738	 0.331467	 0.304652	 0.421441	 0.607967	 0.615014
33	0.654641	 0.303338	 0.792221	 0.45064	 0.583895	 0.760078	 0.22502	 0.242157	 0.444455	 0.264607	 0.597187	 0.635123
34	0.750014	 0.505396	 0.696699	 0.186287	 0.508429	 0.743736	 0.374619	 0.240146	 0.223745	 0.41876	 0.533327	 0.709002
35	0.721523	 0.37212	 0.675626	 0.336019	 0.663381	 0.611395	 0.325587	 0.348815	 0.214725	 0.276285	 0.63392	 0.602882
36	0.578793	 0.26273	 0.620683	 0.464823	 0.61485	 0.759363	 0.177495	 0.267655	 0.0480596	 0.287341	 0.586558	 0.684453
37	0.750179	 0.499249	 0.616781	 0.30695	 0.510167	 0.819076	 0.368477	 0.168013	 0.0445333	 0.328918	 0.530593	 0.568386
38	0.73094	 0.401639	 0.660538	 0.350543	 0.564329	 0.678543	 0.325227	 0.306725	 0.149182	 0.36117	 0.54549	 0.526061
39	0.51401	 0.247329	 0.785578	 0.437275	 0.741148	 0.775593	 0.158586	 0.283153	 0.438044	 0.344619	 0.685156	 0.743676
40	0.604434	 0.272505	 0.644687	 0.52457	 0.531345	 0.777577	 0.18544	 0.206055	 0.107263	 0.312937	 0.614887	 0.511006
41	0.553271	 0.255682	 0.771272	 0.427281	 0.609307	 0.74812	 0.162601	 0.25501	 0.395732	 0.42909	 0.599575	 0.640844
42	0.753208	 0.512085	 0.732067	 0.232247	 0.508567	 0.780976	 0.356125	 0.20104	 0.320019	 0.372419	 0.540573	 0.699237
43	0.751141	 0.358198	 0.759648	 0.432598	 0.358948	 0.810282	 0.210115	 0.133303	 0.496208	 0.371438	 0.556083	 0.557436
44	0.619447	 0.280377	 0.613065	 0.425097	 0.56831	 0.745562	 0.203479	 0.234742	 0.0303105	 0.418405	 0.597972	 0.572295
45	0.749372	 0.466855	 0.695913	 0.314958	 0.589315	 0.655692	 0.371731	 0.295231	 0.230759	 0.267588	 0.630498	 0.594519
