..\Logs\6x3_INV_KNM\Dynamic\Continuous_Continuous\Synapse\
Cummulative Reward: 18003.980000
Trial#	Reward	Avg_Reward
0	0.78	0.39
1	0.85	0.62
2	0.8	0.71
3	0.79	0.75
4	0.8	0.78
5	0.86	0.82
6	0.8	0.81
7	0.74	0.77
8	0.82	0.8
9	0.8	0.8
10	0.82	0.81
11	0.91	0.86
12	0.76	0.81
13	0.81	0.81
14	0.87	0.84
15	0.91	0.87
16	0.81	0.84
17	0.77	0.81
18	0.86	0.83
19	0.85	0.84
20	0.88	0.86
21	0.89	0.88
22	0.81	0.84
23	0.85	0.85
24	0.86	0.85
25	0.7	0.78
26	0.8	0.79
27	0.84	0.81
28	0.84	0.83
29	0.88	0.85
30	0.79	0.82
31	0.76	0.79
32	0.82	0.8
33	0.85	0.83
34	0.79	0.81
35	0.87	0.84
36	0.74	0.79
37	0.75	0.77
38	0.78	0.78
39	0.92	0.85
40	0.83	0.84
41	0.81	0.83
42	0.87	0.85
43	0.84	0.84
44	0.91	0.87
45	0.78	0.83
46	0.74	0.79
47	0.89	0.84
48	0.79	0.82
49	0.82	0.82
50	0.84	0.83
51	0.83	0.83
52	0.77	0.8
53	0.86	0.83
54	0.8	0.82
55	0.82	0.82
56	0.84	0.83
57	0.89	0.86
58	0.9	0.88
59	0.86	0.87
60	0.86	0.87
61	0.9	0.88
62	0.78	0.83
63	0.86	0.85
64	0.88	0.86
65	0.85	0.85
66	0.86	0.86
67	0.9	0.88
68	0.87	0.88
69	0.79	0.83
70	0.88	0.86
71	0.88	0.87
72	0.78	0.83
73	0.88	0.85
74	0.83	0.84
75	0.84	0.84
76	0.86	0.85
77	0.85	0.85
78	0.89	0.87
79	0.86	0.86
80	0.85	0.86
81	0.84	0.85
82	0.88	0.87
83	0.88	0.87
84	0.84	0.85
85	0.94	0.9
86	0.77	0.83
87	0.83	0.83
88	0.81	0.82
89	0.98	0.9
90	0.74	0.82
91	0.9	0.86
92	0.91	0.89
93	0.83	0.86
94	0.85	0.86
95	0.89	0.87
96	0.92	0.9
97	0.88	0.89
98	0.85	0.87
99	0.86	0.87
100	0.88	0.87
101	0.9	0.89
102	0.85	0.87
103	0.88	0.88
104	0.88	0.88
105	0.89	0.88
106	0.86	0.87
107	0.83	0.85
108	0.83	0.84
109	0.8	0.82
110	0.86	0.84
111	0.91	0.87
112	0.95	0.91
113	0.88	0.89
114	0.81	0.85
115	0.86	0.86
116	0.84	0.85
117	0.78	0.81
118	0.88	0.85
119	0.82	0.83
120	0.92	0.88
121	0.88	0.88
122	0.82	0.85
123	0.85	0.85
124	0.9	0.87
125	0.85	0.86
126	0.88	0.87
127	0.89	0.88
128	0.86	0.87
129	0.84	0.85
130	0.86	0.86
131	0.92	0.89
132	0.93	0.91
133	0.8	0.85
134	0.88	0.86
135	0.83	0.85
136	0.94	0.89
137	0.91	0.9
138	0.87	0.89
139	0.95	0.92
140	0.94	0.93
141	0.84	0.88
142	0.86	0.87
143	0.93	0.9
144	0.89	0.9
145	0.92	0.91
146	0.83	0.87
147	0.92	0.89
148	0.93	0.91
149	0.88	0.9
150	0.76	0.83
151	0.89	0.86
152	0.84	0.85
153	0.92	0.88
154	0.86	0.87
155	0.85	0.86
156	0.95	0.9
157	0.83	0.87
158	0.93	0.9
159	0.88	0.89
160	0.88	0.89
161	0.79	0.84
162	0.89	0.86
163	0.81	0.84
164	0.93	0.88
165	0.88	0.88
166	0.95	0.91
167	0.88	0.9
168	0.92	0.91
169	0.91	0.91
170	0.9	0.9
171	0.98	0.94
172	0.92	0.93
173	0.88	0.91
174	0.88	0.89
175	0.76	0.82
176	0.87	0.85
177	0.82	0.83
178	0.87	0.85
179	0.82	0.84
180	0.88	0.86
181	0.86	0.86
182	0.76	0.81
183	0.86	0.84
184	0.85	0.84
185	0.9	0.87
186	0.86	0.87
187	0.88	0.87
188	0.85	0.86
189	0.87	0.86
190	0.91	0.88
191	0.88	0.88
192	0.85	0.87
193	0.93	0.9
194	0.84	0.87
195	0.88	0.87
196	0.94	0.91
197	0.84	0.87
198	0.92	0.9
199	0.83	0.86
200	0.87	0.87
201	0.88	0.87
202	0.88	0.88
203	0.77	0.82
204	0.85	0.84
205	0.84	0.84
206	0.78	0.81
207	0.81	0.81
208	0.9	0.85
209	0.97	0.91
210	0.97	0.94
211	0.92	0.93
212	0.89	0.91
213	0.86	0.88
214	0.83	0.86
215	0.88	0.87
216	0.88	0.87
217	0.84	0.86
218	0.93	0.9
219	0.93	0.91
220	0.97	0.94
221	0.89	0.92
222	0.86	0.89
223	0.9	0.89
224	0.94	0.92
225	0.93	0.92
226	0.9	0.91
227	0.89	0.9
228	0.91	0.9
229	0.82	0.86
230	0.89	0.88
231	0.94	0.91
232	0.89	0.9
233	0.87	0.89
234	0.88	0.88
235	0.86	0.87
236	0.89	0.88
237	0.93	0.9
238	0.84	0.87
239	0.86	0.87
240	0.89	0.88
241	0.87	0.88
242	0.87	0.87
243	0.88	0.88
244	0.86	0.87
245	0.8	0.84
246	0.87	0.85
247	0.98	0.92
248	0.92	0.92
249	0.9	0.91
