..\Logs\6x3_INV_KNM\Dynamic\Continuous_Continuous\Synapse\
Cummulative Reward: 17886.190000
Trial#	Reward	Avg_Reward
0	0.77	0.39
1	0.81	0.6
2	0.79	0.7
3	0.78	0.74
4	0.75	0.75
5	0.76	0.75
6	0.79	0.77
7	0.76	0.77
8	0.82	0.79
9	0.66	0.73
10	0.79	0.76
11	0.7	0.73
12	0.77	0.75
13	0.75	0.75
14	0.79	0.77
15	0.73	0.75
16	0.69	0.72
17	0.75	0.74
18	0.75	0.75
19	0.83	0.79
20	0.77	0.78
21	0.77	0.78
22	0.68	0.73
23	0.69	0.71
24	0.83	0.77
25	0.74	0.76
26	0.69	0.72
27	0.77	0.75
28	0.66	0.7
29	0.76	0.73
30	0.74	0.74
31	0.76	0.75
32	0.81	0.78
33	0.72	0.75
34	0.84	0.8
35	0.76	0.78
36	0.76	0.77
37	0.78	0.78
38	0.83	0.8
39	0.71	0.76
40	0.79	0.77
41	0.73	0.75
42	0.79	0.77
43	0.81	0.79
44	0.77	0.78
45	0.86	0.82
46	0.76	0.79
47	0.78	0.78
48	0.8	0.79
49	0.79	0.79
50	0.73	0.76
51	0.76	0.76
52	0.72	0.74
53	0.74	0.74
54	0.75	0.75
55	0.73	0.74
56	0.78	0.76
57	0.84	0.8
58	0.86	0.83
59	0.79	0.81
60	0.7	0.75
61	0.84	0.8
62	0.83	0.81
63	0.72	0.76
64	0.77	0.77
65	0.75	0.76
66	0.78	0.77
67	0.72	0.74
68	0.88	0.81
69	0.79	0.8
70	0.79	0.79
71	0.77	0.78
72	0.79	0.79
73	0.83	0.81
74	0.75	0.78
75	0.8	0.79
76	0.85	0.82
77	0.8	0.81
78	0.76	0.78
79	0.78	0.78
80	0.79	0.79
81	0.81	0.8
82	0.71	0.75
83	0.74	0.75
84	0.79	0.77
85	0.72	0.74
86	0.77	0.76
87	0.84	0.8
88	0.77	0.79
89	0.75	0.77
90	0.7	0.74
91	0.81	0.77
92	0.83	0.8
93	0.72	0.76
94	0.76	0.76
95	0.82	0.79
96	0.74	0.77
97	0.73	0.75
98	0.78	0.77
99	0.76	0.76
100	0.8	0.78
101	0.74	0.76
102	0.78	0.77
103	0.77	0.77
104	0.77	0.77
105	0.7	0.74
106	0.78	0.76
107	0.79	0.77
108	0.85	0.81
109	0.82	0.82
110	0.73	0.77
111	0.73	0.75
112	0.77	0.76
113	0.81	0.79
114	0.8	0.79
115	0.74	0.76
116	0.77	0.77
117	0.71	0.74
118	0.81	0.77
119	0.82	0.8
120	0.8	0.8
121	0.75	0.78
122	0.87	0.82
123	0.76	0.79
124	0.74	0.77
125	0.78	0.77
126	0.72	0.74
127	0.89	0.82
128	0.76	0.79
129	0.8	0.8
130	0.86	0.83
131	0.82	0.82
132	0.79	0.81
133	0.82	0.81
134	0.82	0.82
135	0.88	0.85
136	0.81	0.83
137	0.83	0.83
138	0.72	0.77
139	0.72	0.75
140	0.75	0.75
141	0.72	0.73
142	0.7	0.72
143	0.78	0.75
144	0.75	0.75
145	0.84	0.8
146	0.8	0.8
147	0.74	0.77
148	0.81	0.79
149	0.77	0.78
150	0.84	0.81
151	0.79	0.8
152	0.8	0.8
153	0.83	0.82
154	0.83	0.82
155	0.84	0.83
156	0.76	0.8
157	0.76	0.78
158	0.85	0.81
159	0.85	0.83
160	0.77	0.8
161	0.79	0.8
162	0.76	0.78
163	0.85	0.81
164	0.76	0.78
165	0.74	0.76
166	0.84	0.8
167	0.8	0.8
168	0.8	0.8
169	0.75	0.78
170	0.77	0.77
171	0.75	0.76
172	0.76	0.76
173	0.71	0.74
174	0.79	0.76
175	0.77	0.76
176	0.8	0.78
177	0.77	0.78
178	0.84	0.81
179	0.85	0.83
180	0.68	0.75
181	0.71	0.73
182	0.8	0.77
183	0.77	0.77
184	0.73	0.75
185	0.9	0.82
186	0.77	0.8
187	0.73	0.76
188	0.85	0.81
189	0.8	0.8
190	0.87	0.84
191	0.85	0.84
192	0.89	0.87
193	0.75	0.81
194	0.85	0.83
195	0.82	0.82
196	0.77	0.8
197	0.78	0.79
198	0.81	0.8
199	0.8	0.8
200	0.84	0.82
201	0.81	0.82
202	0.81	0.81
203	0.76	0.78
204	0.83	0.81
205	0.75	0.78
206	0.86	0.82
207	0.76	0.79
208	0.84	0.82
209	0.82	0.82
210	0.85	0.84
211	0.78	0.81
212	0.74	0.77
213	0.73	0.75
214	0.8	0.78
215	0.9	0.84
216	0.83	0.83
217	0.84	0.84
218	0.87	0.85
219	0.77	0.81
220	0.8	0.81
221	0.81	0.81
222	0.76	0.79
223	0.74	0.76
224	0.77	0.77
225	0.75	0.76
226	0.86	0.81
227	0.77	0.79
228	0.86	0.83
229	0.84	0.84
230	0.84	0.84
231	0.81	0.82
232	0.88	0.85
233	0.83	0.84
234	0.78	0.81
235	0.8	0.8
236	0.82	0.81
237	0.8	0.81
238	0.75	0.78
239	0.78	0.78
240	0.76	0.77
241	0.89	0.83
242	0.9	0.86
243	0.79	0.83
244	0.78	0.8
245	0.84	0.82
246	0.82	0.82
247	0.82	0.82
248	0.86	0.84
249	0.82	0.83
250	0.85	0.84
251	0.81	0.83
252	0.88	0.85
253	0.85	0.85
254	0.84	0.84
255	0.73	0.79
256	0.77	0.78
257	0.8	0.79
258	0.79	0.79
259	0.82	0.81
260	0.81	0.81
261	0.91	0.86
262	0.85	0.86
263	0.87	0.86
264	0.85	0.85
265	0.76	0.81
266	0.8	0.8
267	0.89	0.85
268	0.85	0.85
269	0.83	0.84
270	0.78	0.81
271	0.79	0.8
272	0.83	0.82
273	0.84	0.83
274	0.78	0.8
275	0.81	0.81
276	0.85	0.83
277	0.81	0.82
278	0.81	0.81
279	0.8	0.81
280	0.79	0.8
281	0.74	0.77
282	0.77	0.77
283	0.86	0.81
284	0.86	0.84
285	0.78	0.81
286	0.86	0.83
287	0.89	0.86
288	0.86	0.86
289	0.79	0.82
290	0.86	0.84
291	0.9	0.87
292	0.84	0.85
293	0.76	0.81
294	0.83	0.82
295	0.86	0.84
296	0.78	0.81
297	0.78	0.79
298	0.88	0.84
299	0.85	0.85
300	0.87	0.86
301	0.77	0.82
302	0.8	0.81
303	0.86	0.83
304	0.8	0.82
305	0.83	0.82
306	0.94	0.88
307	0.84	0.86
308	0.78	0.82
309	0.84	0.83
310	0.72	0.77
311	0.77	0.77
312	0.82	0.8
313	0.81	0.8
314	0.85	0.83
315	0.81	0.82
316	0.9	0.86
317	0.8	0.83
318	0.8	0.82
319	0.83	0.82
320	0.81	0.82
321	0.89	0.85
322	0.85	0.85
323	0.86	0.86
324	0.77	0.81
325	0.73	0.77
326	0.78	0.78
327	0.82	0.8
328	0.75	0.77
329	0.86	0.82
330	0.89	0.85
331	0.87	0.86
332	0.78	0.82
333	0.81	0.81
334	0.83	0.82
335	0.9	0.86
336	0.78	0.82
337	0.88	0.85
338	0.85	0.85
339	0.81	0.83
340	0.91	0.87
341	0.84	0.85
342	0.78	0.81
343	0.83	0.82
344	0.8	0.81
345	0.88	0.85
346	0.77	0.81
347	0.87	0.84
348	0.93	0.89
349	0.84	0.86
350	0.87	0.87
351	0.84	0.85
352	0.92	0.88
353	0.93	0.91
354	0.77	0.84
355	0.86	0.85
356	0.86	0.85
357	0.77	0.81
358	0.82	0.82
359	0.91	0.86
360	0.85	0.86
361	0.87	0.86
362	0.73	0.79
363	0.82	0.81
364	0.82	0.81
365	0.88	0.85
366	0.84	0.84
367	0.78	0.81
368	0.84	0.82
369	0.82	0.82
370	0.85	0.83
371	0.84	0.84
372	0.88	0.86
373	0.82	0.84
374	0.87	0.86
375	0.8	0.83
376	0.8	0.82
377	0.8	0.81
378	0.79	0.8
379	0.85	0.83
380	0.83	0.83
381	0.8	0.81
382	0.84	0.83
383	0.83	0.83
384	0.87	0.85
385	0.91	0.88
386	0.8	0.84
387	0.88	0.86
388	0.85	0.86
389	0.86	0.86
390	0.78	0.82
391	0.76	0.79
392	0.83	0.81
393	0.9	0.85
394	0.8	0.83
395	0.73	0.78
396	0.88	0.83
397	0.91	0.87
398	0.91	0.89
399	0.82	0.86
400	0.89	0.87
401	0.88	0.88
402	0.85	0.86
403	0.86	0.86
404	0.85	0.85
405	0.85	0.85
406	0.79	0.82
407	0.86	0.84
408	0.79	0.82
409	0.82	0.82
410	0.88	0.85
411	0.9	0.87
412	0.79	0.83
413	0.88	0.85
414	0.92	0.89
415	0.9	0.89
416	0.83	0.86
417	0.9	0.88
418	0.82	0.85
419	0.82	0.83
420	0.91	0.87
421	0.85	0.86
422	0.89	0.88
423	0.89	0.88
424	0.81	0.85
425	0.85	0.85
426	0.84	0.85
427	0.82	0.83
428	0.85	0.84
429	0.81	0.83
430	0.88	0.85
431	0.89	0.87
432	0.84	0.86
433	0.82	0.84
434	0.8	0.82
435	0.81	0.82
436	0.86	0.84
437	0.91	0.88
438	0.88	0.88
439	0.89	0.89
440	0.78	0.83
441	0.88	0.86
442	0.74	0.8
443	0.8	0.8
444	0.86	0.83
445	0.87	0.85
446	0.91	0.88
447	0.77	0.82
448	0.91	0.87
449	0.91	0.89
450	0.86	0.87
451	0.85	0.86
452	0.86	0.86
453	0.8	0.83
454	0.85	0.84
455	0.92	0.88
456	0.86	0.87
457	0.77	0.82
458	0.88	0.85
459	0.93	0.89
460	0.86	0.88
461	0.77	0.82
462	0.84	0.83
463	0.87	0.85
464	0.77	0.81
465	0.83	0.82
466	0.82	0.82
467	0.82	0.82
468	0.83	0.83
469	0.88	0.85
470	0.87	0.86
471	0.83	0.84
472	0.84	0.84
473	0.89	0.86
474	0.84	0.85
475	0.85	0.85
476	0.89	0.87
477	0.89	0.88
478	0.93	0.91
479	0.88	0.89
480	0.82	0.85
481	0.81	0.83
482	0.81	0.82
483	0.93	0.88
484	0.89	0.88
485	0.83	0.86
486	0.78	0.82
487	0.83	0.82
488	0.85	0.84
489	0.88	0.86
490	0.86	0.86
491	0.93	0.89
492	0.87	0.88
493	0.91	0.89
494	0.9	0.9
495	0.88	0.89
496	0.81	0.85
497	0.85	0.85
498	0.84	0.85
499	0.83	0.84
500	0.88	0.86
501	0.89	0.87
502	0.83	0.85
503	0.88	0.87
504	0.83	0.85
505	0.78	0.82
506	0.92	0.87
507	0.88	0.87
508	0.89	0.88
509	0.76	0.82
510	0.92	0.87
511	0.89	0.88
512	0.91	0.89
513	0.81	0.85
514	0.85	0.85
515	0.88	0.86
516	0.86	0.86
517	0.92	0.89
518	0.89	0.89
519	0.87	0.88
520	0.85	0.87
521	0.88	0.87
522	0.87	0.87
523	0.84	0.86
524	0.84	0.85
525	0.92	0.88
526	0.86	0.87
527	0.89	0.88
528	0.89	0.89
529	0.92	0.9
