0	0.72013	 0.561756	 0.601138	 0.416149	 0.180518	 0.822595	 0.168531	 0.632572	 0.527619
1	0.694279	 0.629841	 0.588866	 0.389675	 0.335607	 0.811955	 0.218766	 0.615677	 0.681898
2	0.742997	 0.545271	 0.537454	 0.448241	 0.194308	 0.792902	 0.154315	 0.547868	 0.638467
3	0.666144	 0.678413	 0.555362	 0.321531	 0.301901	 0.889981	 0.255665	 0.571078	 0.602241
4	0.513998	 0.718131	 0.621337	 0.258986	 0.490347	 0.828362	 0.364801	 0.661307	 0.681696
5	0.718252	 0.616097	 0.537248	 0.398098	 0.287906	 0.818678	 0.202806	 0.547603	 0.705536
6	0.557567	 0.668913	 0.675085	 0.290171	 0.432366	 0.859091	 0.322724	 0.746967	 0.526238
7	0.524386	 0.677936	 0.673909	 0.269022	 0.479161	 0.829387	 0.353323	 0.744877	 0.595101
8	0.547248	 0.70595	 0.633612	 0.270442	 0.440835	 0.902921	 0.339109	 0.67948	 0.510862
9	0.670038	 0.651496	 0.603132	 0.354806	 0.31809	 0.8471	 0.240832	 0.635354	 0.606754
10	0.741577	 0.562945	 0.513367	 0.444616	 0.264887	 0.788124	 0.165567	 0.517027	 0.738043
11	0.551974	 0.743632	 0.52103	 0.272471	 0.450275	 0.882181	 0.341549	 0.526808	 0.705306
12	0.692073	 0.535637	 0.656006	 0.470573	 0.460473	 0.753686	 0.154198	 0.714503	 0.745292
13	0.615808	 0.716661	 0.54633	 0.274494	 0.351029	 0.947286	 0.296875	 0.559332	 0.534397
14	0.579507	 0.68653	 0.646237	 0.29813	 0.413909	 0.862714	 0.310873	 0.698886	 0.562491
15	0.682306	 0.537362	 0.666939	 0.466129	 0.399469	 0.760666	 0.157172	 0.732746	 0.664559
16	0.58627	 0.717179	 0.588828	 0.282676	 0.398205	 0.906886	 0.314821	 0.615626	 0.560026
17	0.61181	 0.676658	 0.637078	 0.323652	 0.393258	 0.842805	 0.285193	 0.684729	 0.604287
18	0.639076	 0.664291	 0.627146	 0.327037	 0.330981	 0.872013	 0.263198	 0.669831	 0.543474
19	0.730964	 0.564382	 0.570786	 0.379399	 0.127763	 0.864043	 0.168267	 0.591377	 0.503812
20	0.544193	 0.704874	 0.636285	 0.27813	 0.462275	 0.843068	 0.341187	 0.683523	 0.626994
21	0.749056	 0.505321	 0.521046	 0.488344	 0.0942881	 0.76115	 0.128399	 0.526829	 0.567221
22	0.735569	 0.568758	 0.547744	 0.376967	 0.13142	 0.866068	 0.170199	 0.561165	 0.53555
23	0.737293	 0.572315	 0.531023	 0.427367	 0.23008	 0.806145	 0.17208	 0.539602	 0.673575
24	0.701426	 0.635136	 0.560545	 0.366467	 0.269391	 0.851178	 0.219048	 0.577862	 0.627987
25	0.691182	 0.624008	 0.602818	 0.368687	 0.265552	 0.850074	 0.21658	 0.634915	 0.569565
26	0.539255	 0.746767	 0.508076	 0.257836	 0.452274	 0.949288	 0.349893	 0.510284	 0.589963
27	0.646133	 0.684743	 0.583757	 0.328082	 0.348723	 0.862731	 0.268488	 0.608745	 0.627239
28	0.688009	 0.664215	 0.513647	 0.360169	 0.326149	 0.839076	 0.239265	 0.517384	 0.74038
29	0.680363	 0.659851	 0.566459	 0.297626	 0.244204	 0.935561	 0.240416	 0.585647	 0.502508
30	0.688111	 0.563208	 0.652049	 0.447837	 0.453716	 0.757834	 0.176592	 0.708106	 0.743047
31	0.656797	 0.640326	 0.634994	 0.380012	 0.427647	 0.783185	 0.241186	 0.681567	 0.72064
32	0.56039	 0.741857	 0.518932	 0.259107	 0.424231	 0.96207	 0.336056	 0.524127	 0.549555
33	0.661442	 0.659582	 0.604738	 0.342362	 0.31781	 0.859889	 0.249078	 0.637603	 0.586826
34	0.514378	 0.739877	 0.568937	 0.255211	 0.484044	 0.907861	 0.365472	 0.588925	 0.595091
35	0.685151	 0.638869	 0.594524	 0.37183	 0.312887	 0.833303	 0.227419	 0.623421	 0.632775
36	0.558668	 0.700708	 0.63702	 0.292816	 0.470285	 0.801892	 0.329739	 0.68464	 0.707552
37	0.638834	 0.656539	 0.636824	 0.356306	 0.401953	 0.808394	 0.259529	 0.684343	 0.664612
38	0.612593	 0.661032	 0.654568	 0.315461	 0.352189	 0.877101	 0.277886	 0.712167	 0.502256
39	0.690701	 0.579082	 0.640993	 0.420177	 0.293449	 0.800923	 0.187565	 0.690728	 0.582273
40	0.590108	 0.677859	 0.65082	 0.322688	 0.464884	 0.785081	 0.300367	 0.70614	 0.715528
41	0.713429	 0.501105	 0.630179	 0.499114	 0.38004	 0.750326	 0.125824	 0.674335	 0.705703
42	0.728369	 0.503286	 0.601671	 0.496783	 0.252143	 0.752259	 0.12729	 0.633315	 0.618796
43	0.740743	 0.55556	 0.538155	 0.41373	 0.143566	 0.829049	 0.161098	 0.548771	 0.576414
44	0.577293	 0.720592	 0.588685	 0.273287	 0.403011	 0.927331	 0.321361	 0.615431	 0.522743
45	0.583591	 0.734606	 0.521742	 0.289605	 0.424402	 0.868876	 0.320525	 0.527718	 0.725031
46	0.608616	 0.725161	 0.502253	 0.300556	 0.397011	 0.87233	 0.303465	 0.502868	 0.735834
47	0.53091	 0.698212	 0.649186	 0.266032	 0.462564	 0.886828	 0.350379	 0.70354	 0.520915
48	0.571238	 0.704476	 0.624958	 0.29912	 0.457654	 0.812748	 0.321645	 0.666605	 0.701302
49	0.585871	 0.697598	 0.626812	 0.305112	 0.428695	 0.837832	 0.309754	 0.669337	 0.642478
50	0.640184	 0.639102	 0.653294	 0.369182	 0.411521	 0.79569	 0.249384	 0.710108	 0.663553
51	0.657614	 0.608336	 0.661	 0.387055	 0.335464	 0.813889	 0.22084	 0.722727	 0.572569
52	0.514015	 0.746809	 0.537269	 0.254879	 0.484805	 0.909091	 0.365972	 0.54763	 0.633955
53	0.672988	 0.667117	 0.568171	 0.354664	 0.341042	 0.838339	 0.247253	 0.587912	 0.680158
54	0.514674	 0.708315	 0.637439	 0.260207	 0.490808	 0.817249	 0.363807	 0.685279	 0.679929
55	0.542952	 0.745897	 0.513772	 0.260246	 0.448876	 0.939012	 0.347477	 0.517544	 0.602782
56	0.559084	 0.736808	 0.554141	 0.274723	 0.439652	 0.889651	 0.336085	 0.569485	 0.646503
57	0.705546	 0.57069	 0.623507	 0.438691	 0.332993	 0.781893	 0.177719	 0.664475	 0.657821
58	0.569811	 0.708446	 0.619066	 0.293836	 0.445493	 0.836356	 0.323566	 0.658009	 0.661706
59	0.523097	 0.743999	 0.549305	 0.258755	 0.475576	 0.90086	 0.359979	 0.563191	 0.634415
60	0.512722	 0.746032	 0.542502	 0.255989	 0.48873	 0.8701	 0.366778	 0.554379	 0.705209
61	0.701175	 0.621204	 0.585664	 0.392831	 0.310251	 0.817018	 0.2113	 0.611327	 0.661151
62	0.735688	 0.523811	 0.5799	 0.46209	 0.140082	 0.784415	 0.141025	 0.603548	 0.533051
63	0.704818	 0.5016	 0.643343	 0.498494	 0.30909	 0.75085	 0.126243	 0.694364	 0.61472
64	0.679677	 0.540975	 0.668929	 0.46381	 0.447202	 0.756078	 0.160685	 0.736166	 0.709667
65	0.741349	 0.564699	 0.508034	 0.436025	 0.23022	 0.799102	 0.166685	 0.510231	 0.706953
66	0.649591	 0.655882	 0.625791	 0.351733	 0.355712	 0.834736	 0.253277	 0.667831	 0.614204
67	0.633388	 0.69629	 0.578598	 0.33489	 0.410264	 0.820075	 0.280006	 0.6018	 0.733382
68	0.690716	 0.661638	 0.500696	 0.27495	 0.227155	 0.967197	 0.236895	 0.500887	 0.541884
69	0.677	 0.58217	 0.656266	 0.417976	 0.326041	 0.795565	 0.194173	 0.714928	 0.590861
70	0.683741	 0.639935	 0.595695	 0.336263	 0.250065	 0.887714	 0.22859	 0.625034	 0.526615
71	0.735222	 0.57845	 0.531878	 0.421473	 0.232853	 0.810584	 0.176234	 0.5407	 0.672246
72	0.693236	 0.548264	 0.651097	 0.457683	 0.373622	 0.766698	 0.163955	 0.706582	 0.662928
73	0.688258	 0.575531	 0.64613	 0.406265	 0.233843	 0.823248	 0.185725	 0.698717	 0.506344
74	0.519823	 0.70244	 0.645345	 0.259769	 0.475827	 0.891645	 0.359465	 0.697486	 0.518481
75	0.69903	 0.647508	 0.53359	 0.311084	 0.221958	 0.922833	 0.22651	 0.542898	 0.553853
76	0.694327	 0.578735	 0.636153	 0.413118	 0.257366	 0.813216	 0.186267	 0.683323	 0.549086
77	0.52636	 0.726459	 0.602575	 0.266956	 0.485462	 0.814219	 0.356557	 0.634576	 0.736211
78	0.555452	 0.743353	 0.514297	 0.261478	 0.432423	 0.94743	 0.339343	 0.518213	 0.584481
79	0.686313	 0.63541	 0.59722	 0.352675	 0.26319	 0.866622	 0.225026	 0.627137	 0.55707
80	0.647874	 0.700152	 0.523926	 0.301052	 0.321911	 0.910983	 0.27373	 0.53051	 0.617959
81	0.705691	 0.640973	 0.517831	 0.358102	 0.258896	 0.862216	 0.220626	 0.522723	 0.663926
82	0.691263	 0.535769	 0.656969	 0.462261	 0.286087	 0.773767	 0.154424	 0.716075	 0.565597
83	0.718963	 0.510058	 0.620226	 0.487926	 0.206996	 0.759617	 0.132306	 0.659691	 0.546864
84	0.685353	 0.518768	 0.66671	 0.48179	 0.34407	 0.758597	 0.14106	 0.732353	 0.610849
85	0.592901	 0.668947	 0.659142	 0.32946	 0.480326	 0.76795	 0.294985	 0.719647	 0.739436
86	0.738578	 0.567823	 0.531315	 0.442906	 0.284197	 0.786761	 0.169082	 0.539976	 0.733929
87	0.559419	 0.668851	 0.674524	 0.301883	 0.470601	 0.792389	 0.321147	 0.74597	 0.664414
