..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 15088.830000
Trial#	Reward	Avg_Reward
0	0.85	0.42
1	0.83	0.62
2	0.68	0.65
3	0.71	0.68
4	0.81	0.74
5	0.76	0.75
6	0.73	0.74
7	0.78	0.76
8	0.72	0.74
9	0.85	0.8
10	0.73	0.76
11	0.66	0.71
12	0.86	0.79
13	0.77	0.78
14	0.77	0.77
15	0.74	0.76
16	0.7	0.73
17	0.75	0.74
18	0.82	0.78
19	0.78	0.78
20	0.82	0.8
21	0.7	0.75
22	0.82	0.79
23	0.71	0.75
24	0.73	0.74
25	0.78	0.76
26	0.8	0.78
27	0.72	0.75
28	0.71	0.73
29	0.77	0.75
30	0.73	0.74
31	0.76	0.75
32	0.81	0.78
33	0.77	0.77
34	0.74	0.76
35	0.79	0.77
36	0.76	0.77
37	0.78	0.77
38	0.72	0.75
39	0.78	0.77
40	0.83	0.8
41	0.73	0.76
42	0.71	0.73
43	0.79	0.76
44	0.8	0.78
45	0.8	0.79
46	0.77	0.78
47	0.81	0.79
48	0.77	0.78
49	0.76	0.77
50	0.73	0.75
51	0.78	0.77
52	0.76	0.76
53	0.76	0.76
54	0.76	0.76
55	0.69	0.73
56	0.83	0.78
57	0.73	0.76
58	0.79	0.77
59	0.81	0.79
60	0.78	0.79
61	0.74	0.76
62	0.77	0.77
63	0.7	0.74
64	0.78	0.76
65	0.8	0.78
66	0.78	0.78
67	0.76	0.77
68	0.75	0.76
69	0.68	0.72
70	0.74	0.73
71	0.7	0.71
72	0.78	0.75
73	0.71	0.73
74	0.76	0.74
75	0.7	0.72
76	0.68	0.7
77	0.82	0.76
78	0.8	0.78
79	0.71	0.74
80	0.77	0.76
81	0.74	0.75
82	0.77	0.76
83	0.73	0.74
84	0.74	0.74
85	0.78	0.76
86	0.76	0.76
87	0.73	0.74
88	0.77	0.76
89	0.8	0.78
90	0.79	0.79
91	0.74	0.76
92	0.71	0.74
93	0.8	0.77
94	0.79	0.78
95	0.75	0.76
96	0.81	0.79
97	0.77	0.78
98	0.83	0.8
99	0.83	0.82
100	0.69	0.75
101	0.71	0.73
102	0.81	0.77
103	0.8	0.78
104	0.76	0.77
105	0.76	0.77
106	0.74	0.75
107	0.77	0.76
108	0.72	0.74
109	0.79	0.77
110	0.72	0.75
111	0.81	0.78
112	0.81	0.8
113	0.78	0.79
114	0.77	0.78
115	0.82	0.8
116	0.81	0.81
117	0.7	0.75
118	0.71	0.73
119	0.79	0.76
120	0.69	0.73
121	0.71	0.72
122	0.74	0.73
123	0.78	0.76
124	0.76	0.76
125	0.65	0.7
126	0.75	0.73
127	0.73	0.73
128	0.73	0.73
129	0.76	0.75
130	0.78	0.76
131	0.8	0.78
132	0.76	0.77
133	0.72	0.74
134	0.75	0.75
135	0.81	0.78
136	0.77	0.77
137	0.77	0.77
138	0.8	0.78
139	0.81	0.8
140	0.82	0.81
141	0.72	0.76
142	0.84	0.8
143	0.67	0.74
144	0.81	0.77
145	0.78	0.78
146	0.83	0.8
147	0.75	0.78
148	0.75	0.76
149	0.74	0.75
150	0.82	0.78
151	0.82	0.8
152	0.82	0.81
153	0.85	0.83
154	0.78	0.81
155	0.79	0.8
156	0.77	0.78
157	0.78	0.78
158	0.75	0.76
159	0.7	0.73
160	0.8	0.76
161	0.81	0.79
162	0.73	0.76
163	0.73	0.75
164	0.83	0.79
165	0.78	0.78
166	0.73	0.76
167	0.72	0.74
168	0.69	0.71
169	0.74	0.72
170	0.7	0.71
171	0.82	0.77
172	0.78	0.77
173	0.77	0.77
174	0.78	0.78
175	0.67	0.72
176	0.79	0.76
177	0.81	0.78
178	0.81	0.79
179	0.7	0.75
180	0.71	0.73
181	0.8	0.76
182	0.8	0.78
183	0.74	0.76
184	0.8	0.78
185	0.8	0.79
186	0.79	0.79
187	0.82	0.8
188	0.75	0.78
189	0.83	0.81
190	0.75	0.78
191	0.72	0.75
192	0.76	0.75
193	0.82	0.79
194	0.81	0.8
195	0.7	0.75
196	0.74	0.75
197	0.82	0.78
198	0.71	0.75
199	0.72	0.74
200	0.79	0.76
201	0.78	0.77
202	0.73	0.75
203	0.69	0.72
204	0.85	0.79
205	0.76	0.77
206	0.83	0.8
207	0.79	0.8
208	0.79	0.79
209	0.71	0.75
210	0.72	0.74
211	0.83	0.78
212	0.84	0.81
213	0.75	0.78
214	0.77	0.78
215	0.79	0.78
216	0.83	0.81
217	0.73	0.77
218	0.81	0.79
219	0.8	0.8
220	0.85	0.82
221	0.8	0.81
222	0.72	0.76
223	0.75	0.76
224	0.71	0.73
225	0.77	0.75
226	0.81	0.78
227	0.81	0.8
228	0.79	0.79
229	0.86	0.82
230	0.79	0.81
231	0.8	0.81
232	0.82	0.81
233	0.76	0.79
234	0.86	0.82
235	0.77	0.79
236	0.79	0.79
237	0.83	0.81
238	0.77	0.79
239	0.78	0.79
240	0.74	0.76
241	0.78	0.77
242	0.83	0.8
243	0.8	0.8
244	0.81	0.81
245	0.79	0.8
246	0.76	0.78
247	0.7	0.74
248	0.8	0.77
249	0.85	0.81
250	0.85	0.83
251	0.82	0.82
252	0.76	0.79
253	0.78	0.79
254	0.72	0.75
255	0.81	0.78
256	0.72	0.75
257	0.78	0.77
258	0.8	0.78
259	0.7	0.74
260	0.75	0.75
261	0.71	0.73
262	0.8	0.76
263	0.82	0.79
264	0.8	0.8
265	0.8	0.8
266	0.77	0.78
267	0.79	0.79
268	0.71	0.75
269	0.82	0.78
270	0.78	0.78
271	0.82	0.8
272	0.76	0.78
273	0.8	0.79
274	0.75	0.77
275	0.76	0.76
276	0.79	0.78
277	0.76	0.77
278	0.8	0.79
279	0.79	0.79
280	0.79	0.79
281	0.78	0.78
282	0.73	0.75
283	0.82	0.79
284	0.84	0.81
285	0.81	0.81
286	0.71	0.76
287	0.79	0.77
288	0.77	0.77
289	0.81	0.79
290	0.78	0.79
291	0.85	0.82
292	0.72	0.77
293	0.76	0.76
294	0.82	0.79
295	0.83	0.81
296	0.79	0.8
297	0.81	0.81
298	0.8	0.81
299	0.81	0.81
300	0.77	0.79
301	0.8	0.8
302	0.81	0.8
303	0.77	0.79
304	0.79	0.79
305	0.8	0.8
306	0.72	0.76
307	0.68	0.72
308	0.73	0.72
309	0.8	0.76
310	0.83	0.8
311	0.88	0.84
312	0.77	0.8
313	0.83	0.82
314	0.77	0.79
315	0.75	0.77
316	0.78	0.78
317	0.79	0.78
318	0.82	0.8
319	0.81	0.81
320	0.8	0.8
321	0.77	0.79
322	0.78	0.78
323	0.78	0.78
324	0.83	0.8
325	0.8	0.8
326	0.78	0.79
327	0.79	0.79
328	0.8	0.8
329	0.8	0.8
330	0.8	0.8
331	0.8	0.8
332	0.71	0.76
333	0.72	0.74
334	0.76	0.75
335	0.7	0.73
336	0.77	0.75
337	0.79	0.77
338	0.78	0.78
339	0.81	0.79
340	0.84	0.82
341	0.82	0.82
342	0.79	0.81
343	0.79	0.8
344	0.87	0.83
345	0.77	0.8
346	0.8	0.8
347	0.76	0.78
348	0.77	0.77
349	0.75	0.76
350	0.77	0.77
351	0.77	0.77
352	0.72	0.74
353	0.83	0.79
354	0.75	0.77
355	0.69	0.73
356	0.77	0.75
357	0.75	0.75
358	0.87	0.81
359	0.81	0.81
360	0.8	0.8
361	0.76	0.78
362	0.79	0.78
363	0.76	0.77
364	0.75	0.76
365	0.71	0.74
366	0.76	0.75
367	0.85	0.8
368	0.79	0.79
369	0.8	0.8
370	0.78	0.79
371	0.77	0.78
372	0.78	0.78
373	0.78	0.78
374	0.85	0.81
375	0.79	0.8
376	0.8	0.8
377	0.79	0.8
378	0.7	0.75
379	0.8	0.77
380	0.78	0.78
381	0.82	0.8
382	0.88	0.84
383	0.76	0.8
384	0.87	0.84
385	0.72	0.78
386	0.83	0.81
387	0.82	0.81
388	0.86	0.84
389	0.74	0.79
390	0.77	0.78
391	0.82	0.8
392	0.8	0.8
393	0.85	0.82
394	0.75	0.78
395	0.86	0.82
396	0.75	0.79
397	0.85	0.82
398	0.74	0.78
399	0.8	0.79
400	0.84	0.81
401	0.74	0.78
402	0.72	0.75
403	0.79	0.77
404	0.81	0.79
405	0.77	0.78
406	0.83	0.81
407	0.72	0.76
408	0.78	0.77
409	0.84	0.81
410	0.77	0.79
411	0.83	0.81
412	0.8	0.81
413	0.72	0.77
414	0.75	0.76
415	0.77	0.77
416	0.76	0.76
417	0.83	0.8
418	0.83	0.81
419	0.82	0.82
