0	0	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0	 1	 1	 1	 0	 0	 1	 1	 0	 0.272035	 0.346116	 0.492811	 0.359007	 0.571351	 0.705483
1	1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0.184717	 0.151637	 0.336134	 0.270631	 0.582478	 0.548029
2	1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0.197502	 0.127215	 0.414871	 0.27227	 0.533797	 0.676259
3	1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.276747	 0.246957	 0.206652	 0.443536	 0.606285	 0.547034
4	1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0	 1	 1	 0	 0.256528	 0.3122	 0.15588	 0.487604	 0.745162	 0.539662
5	1	 0	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.127758	 0.217212	 0.000116098	 0.294408	 0.591386	 0.549951
6	0	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.221481	 0.274602	 0.313326	 0.32333	 0.504027	 0.538223
7	1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 1	 1	 0	 0.248107	 0.280012	 0.244432	 0.381388	 0.679831	 0.699963
8	1	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 1	 1	 0	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.270294	 0.280778	 0.441065	 0.437586	 0.60826	 0.704491
9	1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 0	 1	 1	 0	 0.296091	 0.341831	 0.264835	 0.293792	 0.653213	 0.68833
10	1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0	 1	 0	 0	 0	 1	 1	 0	 0	 1	 1	 0	 0.321796	 0.310654	 0.292288	 0.486985	 0.731752	 0.720114
11	1	 1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 1	 1	 0	 0.296489	 0.237139	 0.0906409	 0.39383	 0.733397	 0.524776
12	1	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.228287	 0.191183	 0.0189178	 0.313588	 0.558651	 0.722847
13	0	 1	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.232395	 0.341724	 0.413587	 0.275967	 0.506041	 0.597742
14	0	 0	 0	 1	 1	 0	 1	 0	 1	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 1	 1	 1	 0	 0.35013	 0.201736	 0.206682	 0.363708	 0.651287	 0.602228
15	1	 0	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.126703	 0.175028	 0.0875401	 0.372666	 0.709322	 0.544413
16	1	 0	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 0	 0	 1	 0.14157	 0.158348	 0.0247521	 0.328376	 0.738959	 0.622704
17	0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0.252024	 0.150613	 0.436175	 0.282417	 0.739916	 0.647395
18	1	 0	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 1	 0	 1	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0.150294	 0.262836	 0.431662	 0.334319	 0.584675	 0.53481
19	1	 0	 1	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 1	 1	 1	 0	 0.129251	 0.356254	 0.186549	 0.455846	 0.500369	 0.711967
20	1	 1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0.354771	 0.358078	 0.133994	 0.373571	 0.504873	 0.735511
21	0	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 1	 1	 1	 0	 0	 1	 0	 1	 0	 1	 1	 1	 0	 0.330937	 0.158412	 0.436398	 0.453424	 0.724847	 0.602492
22	0	 1	 1	 0	 1	 1	 0	 0	 1	 1	 1	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0.178364	 0.219656	 0.214029	 0.291269	 0.639822	 0.647368
23	1	 1	 1	 0	 0	 0	 1	 0	 0	 1	 1	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 1	 1	 0	 0.304306	 0.357887	 0.0232984	 0.446968	 0.577069	 0.506272
24	0	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 1	 1	 1	 0	 1	 1	 1	 0	 0.26906	 0.32309	 0.404029	 0.265313	 0.619359	 0.611355
