..\Logs\6x3_INV_KNM\Dynamic\Continuous_Continuous\Network\
Cummulative Reward: 16706.050000
Trial#	Reward	Avg_Reward
0	0.83	0.42
1	0.87	0.64
2	0.86	0.75
3	0.88	0.82
4	0.82	0.82
5	0.86	0.84
6	0.85	0.84
7	0.86	0.85
8	0.88	0.86
9	0.85	0.86
10	0.88	0.87
11	0.8	0.84
12	0.83	0.84
13	0.78	0.81
14	0.87	0.84
15	0.83	0.84
16	0.75	0.79
17	0.91	0.85
18	0.8	0.83
19	0.89	0.86
20	0.79	0.82
21	0.84	0.83
22	0.77	0.8
23	0.78	0.79
24	0.9	0.84
25	0.77	0.81
26	0.87	0.84
27	0.8	0.82
28	0.76	0.79
29	0.78	0.79
30	0.78	0.78
31	0.77	0.78
32	0.81	0.79
33	0.79	0.79
34	0.84	0.82
35	0.84	0.83
36	0.87	0.85
37	0.86	0.86
38	0.87	0.86
39	0.83	0.85
40	0.84	0.84
41	0.86	0.85
42	0.89	0.87
43	0.85	0.86
44	0.87	0.87
45	0.88	0.87
46	0.81	0.84
47	0.79	0.81
48	0.86	0.83
49	0.86	0.85
50	0.77	0.81
51	0.8	0.81
52	0.83	0.82
53	0.76	0.79
54	0.83	0.81
55	0.89	0.85
56	0.86	0.86
57	0.92	0.89
58	0.87	0.88
59	0.9	0.89
60	0.8	0.84
61	0.91	0.88
62	0.82	0.85
63	0.73	0.79
64	0.84	0.81
65	0.79	0.8
66	0.83	0.82
67	0.85	0.83
68	0.93	0.88
69	0.83	0.86
70	0.82	0.84
71	0.85	0.85
72	0.85	0.85
73	0.87	0.86
74	0.86	0.86
75	0.87	0.87
76	0.86	0.86
77	0.82	0.84
78	0.82	0.83
79	0.83	0.83
80	0.87	0.85
81	0.86	0.85
82	0.84	0.85
83	0.8	0.82
84	0.88	0.85
85	0.83	0.84
86	0.79	0.81
87	0.85	0.83
88	0.79	0.81
89	0.84	0.82
90	0.87	0.85
91	0.87	0.86
92	0.88	0.87
93	0.82	0.84
94	0.81	0.83
95	0.88	0.85
96	0.85	0.85
97	0.82	0.84
98	0.81	0.82
99	0.86	0.84
100	0.86	0.85
101	0.81	0.83
102	0.86	0.84
103	0.86	0.85
104	0.8	0.83
105	0.85	0.84
106	0.79	0.81
107	0.84	0.83
108	0.93	0.88
109	0.92	0.9
110	0.86	0.88
111	0.8	0.84
112	0.8	0.82
113	0.9	0.86
114	0.85	0.86
115	0.78	0.82
116	0.82	0.82
117	0.76	0.79
118	0.82	0.81
119	0.85	0.83
120	0.84	0.83
121	0.84	0.84
122	0.87	0.85
123	0.77	0.81
124	0.86	0.83
125	0.83	0.83
126	0.77	0.8
127	0.88	0.84
128	0.81	0.83
129	0.83	0.83
130	0.86	0.84
131	0.85	0.85
132	0.82	0.83
133	0.88	0.86
134	0.87	0.86
135	0.87	0.87
136	0.8	0.83
137	0.85	0.84
138	0.86	0.85
139	0.8	0.82
140	0.79	0.81
141	0.8	0.8
142	0.78	0.79
143	0.89	0.84
144	0.78	0.81
145	0.91	0.86
146	0.78	0.82
147	0.83	0.82
148	0.86	0.84
149	0.83	0.84
150	0.86	0.85
151	0.84	0.84
152	0.82	0.83
153	0.85	0.84
154	0.88	0.86
155	0.85	0.86
156	0.79	0.83
157	0.84	0.83
158	0.89	0.86
159	0.84	0.85
160	0.79	0.82
161	0.89	0.85
162	0.83	0.84
163	0.88	0.86
164	0.81	0.84
165	0.83	0.83
166	0.83	0.83
167	0.82	0.82
168	0.83	0.83
169	0.86	0.84
170	0.83	0.83
171	0.82	0.83
172	0.85	0.84
173	0.82	0.83
174	0.8	0.82
175	0.85	0.83
176	0.82	0.83
177	0.85	0.84
178	0.9	0.87
179	0.88	0.87
180	0.81	0.84
181	0.74	0.79
182	0.87	0.83
183	0.8	0.81
184	0.74	0.78
185	0.92	0.85
186	0.88	0.86
187	0.85	0.86
188	0.88	0.87
189	0.79	0.83
190	0.87	0.85
191	0.87	0.86
192	0.89	0.88
193	0.84	0.86
194	0.9	0.88
195	0.9	0.89
196	0.85	0.87
197	0.84	0.86
198	0.85	0.85
199	0.89	0.87
200	0.87	0.87
201	0.89	0.88
202	0.89	0.88
203	0.81	0.84
204	0.82	0.83
205	0.78	0.81
206	0.88	0.84
207	0.83	0.83
208	0.87	0.85
209	0.84	0.85
210	0.84	0.84
211	0.82	0.83
212	0.76	0.8
213	0.79	0.79
214	0.85	0.82
215	0.91	0.87
216	0.88	0.88
217	0.88	0.88
218	0.84	0.86
219	0.8	0.83
220	0.82	0.82
221	0.86	0.84
222	0.86	0.85
223	0.83	0.84
224	0.85	0.84
225	0.77	0.8
226	0.85	0.83
227	0.83	0.83
228	0.83	0.83
229	0.86	0.84
230	0.91	0.88
231	0.87	0.88
232	0.88	0.88
233	0.88	0.88
234	0.8	0.84
235	0.8	0.82
236	0.9	0.86
237	0.84	0.85
238	0.85	0.85
239	0.79	0.82
240	0.81	0.82
241	0.88	0.85
242	0.9	0.87
243	0.89	0.88
244	0.78	0.83
245	0.92	0.87
246	0.87	0.87
247	0.84	0.86
248	0.87	0.86
249	0.8	0.83
250	0.88	0.86
251	0.83	0.84
252	0.89	0.87
253	0.91	0.89
254	0.85	0.87
255	0.75	0.81
256	0.79	0.8
257	0.86	0.83
258	0.78	0.8
259	0.88	0.84
260	0.86	0.85
261	0.91	0.88
262	0.87	0.88
263	0.9	0.89
264	0.83	0.86
265	0.79	0.83
266	0.83	0.83
267	0.83	0.83
268	0.85	0.84
269	0.86	0.85
270	0.85	0.85
271	0.87	0.86
272	0.82	0.84
273	0.89	0.86
274	0.88	0.87
275	0.79	0.83
276	0.86	0.84
277	0.85	0.85
278	0.81	0.83
279	0.83	0.83
280	0.85	0.84
281	0.85	0.84
282	0.82	0.83
283	0.88	0.85
284	0.83	0.84
285	0.82	0.83
286	0.87	0.85
287	0.83	0.84
288	0.9	0.87
289	0.8	0.83
290	0.88	0.85
291	0.87	0.86
292	0.82	0.84
293	0.79	0.82
294	0.84	0.83
295	0.87	0.85
296	0.82	0.84
297	0.81	0.82
298	0.87	0.85
299	0.84	0.84
300	0.85	0.85
301	0.78	0.81
302	0.83	0.82
303	0.91	0.87
304	0.79	0.83
305	0.85	0.84
306	0.85	0.84
307	0.84	0.84
308	0.84	0.84
309	0.82	0.83
310	0.77	0.8
311	0.82	0.81
312	0.82	0.81
313	0.87	0.84
314	0.79	0.82
315	0.84	0.83
316	0.91	0.87
317	0.84	0.86
318	0.82	0.84
319	0.85	0.84
320	0.84	0.84
321	0.87	0.85
322	0.88	0.87
323	0.91	0.89
324	0.81	0.85
325	0.89	0.87
326	0.78	0.83
327	0.83	0.83
328	0.8	0.81
329	0.9	0.85
330	0.88	0.87
331	0.84	0.85
332	0.82	0.83
333	0.81	0.82
334	0.83	0.83
335	0.9	0.86
336	0.83	0.85
337	0.83	0.84
338	0.89	0.87
339	0.85	0.86
340	0.87	0.87
341	0.85	0.86
342	0.84	0.85
343	0.83	0.84
344	0.83	0.84
345	0.88	0.86
346	0.77	0.81
347	0.92	0.87
348	0.92	0.89
349	0.85	0.87
350	0.84	0.86
351	0.85	0.85
352	0.86	0.86
353	0.9	0.88
354	0.76	0.82
355	0.86	0.84
356	0.87	0.85
357	0.82	0.83
358	0.81	0.82
359	0.92	0.87
360	0.85	0.86
361	0.82	0.84
362	0.85	0.85
363	0.82	0.83
364	0.85	0.84
365	0.85	0.85
366	0.81	0.83
367	0.82	0.82
368	0.83	0.83
369	0.83	0.83
370	0.81	0.82
371	0.8	0.81
372	0.86	0.84
373	0.83	0.83
374	0.85	0.84
375	0.84	0.84
376	0.82	0.83
377	0.8	0.81
378	0.77	0.79
379	0.86	0.83
380	0.84	0.84
381	0.78	0.81
382	0.85	0.83
383	0.8	0.81
384	0.85	0.83
385	0.9	0.87
386	0.84	0.86
387	0.84	0.85
388	0.86	0.85
389	0.87	0.86
390	0.76	0.81
391	0.8	0.81
392	0.8	0.81
393	0.92	0.86
394	0.86	0.86
395	0.8	0.83
396	0.9	0.87
397	0.87	0.87
398	0.92	0.89
399	0.85	0.87
400	0.92	0.89
401	0.87	0.88
402	0.89	0.89
403	0.79	0.84
404	0.87	0.85
405	0.84	0.85
406	0.79	0.82
407	0.89	0.86
408	0.78	0.82
409	0.81	0.82
410	0.9	0.86
411	0.86	0.86
412	0.83	0.84
413	0.88	0.86
414	0.85	0.86
415	0.89	0.87
416	0.86	0.87
417	0.9	0.89
418	0.8	0.85
419	0.81	0.83
420	0.89	0.86
421	0.81	0.83
422	0.88	0.85
423	0.86	0.86
424	0.85	0.85
425	0.82	0.84
426	0.79	0.81
427	0.83	0.82
428	0.88	0.85
429	0.81	0.83
430	0.9	0.87
431	0.85	0.86
432	0.86	0.86
433	0.82	0.84
434	0.81	0.82
435	0.81	0.82
436	0.85	0.83
437	0.85	0.84
438	0.84	0.84
439	0.87	0.86
440	0.86	0.86
441	0.87	0.86
442	0.79	0.82
443	0.89	0.86
444	0.89	0.87
445	0.87	0.87
446	0.89	0.88
447	0.82	0.85
448	0.83	0.84
449	0.85	0.85
450	0.82	0.84
451	0.83	0.83
452	0.88	0.86
453	0.9	0.88
454	0.87	0.87
455	0.84	0.86
456	0.8	0.83
457	0.8	0.81
458	0.85	0.83
459	0.86	0.85
460	0.83	0.84
461	0.77	0.81
