..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Unit\
Cummulative Reward: 14437.770000
Trial#	Reward	Avg_Reward
0	0.71	0.35
1	0.71	0.53
2	0.78	0.66
3	0.76	0.71
4	0.66	0.68
5	0.74	0.71
6	0.65	0.68
7	0.6	0.64
8	0.69	0.66
9	0.73	0.7
10	0.65	0.67
11	0.69	0.68
12	0.74	0.71
13	0.79	0.75
14	0.76	0.75
15	0.81	0.78
16	0.81	0.79
17	0.72	0.76
18	0.73	0.75
19	0.75	0.75
20	0.66	0.71
21	0.84	0.77
22	0.72	0.75
23	0.77	0.76
24	0.72	0.74
25	0.78	0.76
26	0.68	0.72
27	0.73	0.72
28	0.7	0.71
29	0.8	0.75
30	0.79	0.77
31	0.62	0.69
32	0.84	0.77
33	0.71	0.74
34	0.66	0.7
35	0.74	0.72
36	0.71	0.72
37	0.7	0.71
38	0.73	0.72
39	0.67	0.7
40	0.77	0.73
41	0.73	0.73
42	0.71	0.72
43	0.75	0.73
44	0.75	0.74
45	0.76	0.75
46	0.77	0.76
47	0.75	0.75
48	0.74	0.75
49	0.74	0.74
50	0.79	0.77
51	0.82	0.79
52	0.81	0.8
53	0.73	0.76
54	0.69	0.73
55	0.77	0.75
56	0.75	0.75
57	0.8	0.78
58	0.83	0.8
59	0.8	0.8
60	0.75	0.78
61	0.66	0.72
62	0.71	0.72
63	0.75	0.73
64	0.71	0.72
65	0.77	0.74
66	0.77	0.76
67	0.74	0.75
68	0.76	0.76
69	0.72	0.74
70	0.7	0.72
71	0.78	0.75
72	0.79	0.77
73	0.73	0.75
74	0.77	0.76
75	0.75	0.75
76	0.72	0.74
77	0.76	0.75
78	0.78	0.77
79	0.81	0.79
80	0.61	0.7
81	0.79	0.75
82	0.71	0.73
83	0.68	0.71
84	0.67	0.69
85	0.77	0.73
86	0.7	0.71
87	0.79	0.75
88	0.83	0.79
89	0.68	0.74
90	0.81	0.77
91	0.88	0.83
92	0.73	0.78
93	0.79	0.78
94	0.7	0.74
95	0.75	0.75
96	0.79	0.77
97	0.82	0.79
98	0.86	0.82
99	0.7	0.76
100	0.78	0.77
101	0.77	0.77
102	0.84	0.8
103	0.78	0.79
104	0.8	0.8
105	0.82	0.81
106	0.75	0.78
107	0.85	0.82
108	0.71	0.77
109	0.69	0.73
110	0.78	0.75
111	0.72	0.74
112	0.69	0.71
113	0.73	0.72
114	0.68	0.7
115	0.81	0.75
116	0.77	0.76
117	0.76	0.76
118	0.78	0.77
119	0.74	0.75
120	0.83	0.79
121	0.76	0.78
122	0.77	0.77
123	0.76	0.77
124	0.73	0.75
125	0.73	0.74
126	0.76	0.75
127	0.66	0.7
128	0.84	0.77
129	0.85	0.81
130	0.72	0.76
131	0.86	0.81
132	0.8	0.81
133	0.87	0.84
134	0.74	0.79
135	0.74	0.77
136	0.86	0.81
137	0.73	0.77
