..\Logs\12x3_INV_KNM\Dynamic\Discrete_Continuous\Synapse\
Cummulative Reward: 17811.730000
Trial#	Reward	Avg_Reward
0	0.7	0.35
1	0.77	0.56
2	0.78	0.67
3	0.78	0.73
4	0.83	0.78
5	0.76	0.77
6	0.68	0.72
7	0.77	0.75
8	0.7	0.72
9	0.76	0.74
10	0.82	0.78
11	0.87	0.83
12	0.72	0.78
13	0.82	0.8
14	0.85	0.83
15	0.78	0.8
16	0.88	0.84
17	0.78	0.81
18	0.8	0.8
19	0.87	0.84
20	0.77	0.8
21	0.83	0.82
22	0.8	0.81
23	0.82	0.82
24	0.85	0.83
25	0.74	0.78
26	0.83	0.81
27	0.81	0.81
28	0.79	0.8
29	0.81	0.8
30	0.9	0.85
31	0.81	0.83
32	0.78	0.81
33	0.84	0.82
34	0.72	0.77
35	0.75	0.76
36	0.8	0.78
37	0.79	0.78
38	0.8	0.79
39	0.73	0.76
40	0.76	0.76
41	0.75	0.76
42	0.77	0.76
43	0.88	0.82
44	0.86	0.84
45	0.81	0.83
46	0.76	0.79
47	0.82	0.81
48	0.84	0.82
49	0.87	0.85
50	0.8	0.83
51	0.83	0.83
52	0.78	0.8
53	0.76	0.78
54	0.76	0.77
55	0.83	0.8
56	0.76	0.78
57	0.84	0.81
58	0.72	0.76
59	0.78	0.77
60	0.78	0.78
61	0.78	0.78
62	0.84	0.81
63	0.85	0.83
64	0.78	0.8
65	0.89	0.85
66	0.77	0.81
67	0.76	0.79
68	0.84	0.82
69	0.85	0.83
70	0.76	0.8
71	0.94	0.87
72	0.82	0.84
73	0.78	0.81
74	0.75	0.78
75	0.82	0.8
76	0.82	0.81
77	0.81	0.81
78	0.79	0.8
79	0.74	0.77
80	0.86	0.82
81	0.84	0.83
82	0.87	0.85
83	0.78	0.81
84	0.81	0.81
85	0.79	0.8
86	0.77	0.79
87	0.85	0.82
88	0.71	0.77
89	0.89	0.83
90	0.84	0.84
91	0.79	0.81
92	0.85	0.83
93	0.75	0.79
94	0.84	0.81
95	0.79	0.8
96	0.84	0.82
97	0.79	0.8
98	0.77	0.79
99	0.78	0.78
100	0.79	0.79
101	0.76	0.78
102	0.72	0.75
103	0.79	0.77
104	0.78	0.77
105	0.85	0.81
106	0.86	0.84
107	0.81	0.82
108	0.7	0.76
109	0.73	0.74
110	0.88	0.81
111	0.78	0.79
112	0.8	0.8
113	0.75	0.77
114	0.73	0.75
115	0.86	0.8
116	0.71	0.76
117	0.75	0.75
118	0.75	0.75
119	0.8	0.78
120	0.75	0.76
121	0.9	0.83
122	0.77	0.8
123	0.81	0.81
124	0.77	0.79
125	0.82	0.8
126	0.8	0.8
127	0.66	0.73
128	0.73	0.73
129	0.79	0.76
130	0.82	0.79
131	0.83	0.81
132	0.81	0.81
133	0.8	0.8
134	0.77	0.78
135	0.81	0.8
136	0.76	0.78
137	0.8	0.79
138	0.83	0.81
139	0.84	0.83
140	0.81	0.82
141	0.82	0.82
142	0.79	0.8
143	0.82	0.81
144	0.75	0.78
145	0.79	0.79
146	0.81	0.8
147	0.88	0.84
148	0.81	0.82
149	0.81	0.82
150	0.86	0.84
151	0.8	0.82
152	0.75	0.78
153	0.81	0.8
154	0.78	0.79
155	0.8	0.8
156	0.83	0.82
157	0.82	0.82
158	0.76	0.79
159	0.76	0.78
160	0.86	0.82
161	0.79	0.81
162	0.85	0.83
163	0.84	0.83
164	0.8	0.82
165	0.81	0.81
166	0.82	0.82
167	0.78	0.8
168	0.81	0.81
169	0.77	0.79
170	0.83	0.81
171	0.76	0.78
172	0.81	0.8
173	0.78	0.79
174	0.77	0.78
175	0.82	0.8
176	0.82	0.81
177	0.77	0.79
178	0.8	0.79
179	0.88	0.84
180	0.8	0.82
181	0.76	0.79
182	0.83	0.81
183	0.88	0.84
184	0.83	0.83
185	0.77	0.8
186	0.87	0.84
187	0.77	0.8
188	0.76	0.78
189	0.84	0.81
190	0.71	0.76
191	0.83	0.8
192	0.83	0.81
193	0.76	0.79
194	0.88	0.84
195	0.85	0.84
196	0.86	0.85
197	0.82	0.83
198	0.81	0.82
199	0.87	0.85
200	0.76	0.8
201	0.81	0.81
202	0.89	0.85
203	0.75	0.8
204	0.82	0.81
205	0.84	0.83
206	0.89	0.86
207	0.83	0.84
208	0.82	0.83
209	0.75	0.79
210	0.84	0.81
211	0.78	0.8
212	0.8	0.8
213	0.81	0.81
214	0.76	0.78
215	0.89	0.84
216	0.74	0.79
217	0.77	0.78
218	0.87	0.82
219	0.79	0.81
220	0.81	0.81
221	0.76	0.78
222	0.82	0.8
223	0.81	0.8
224	0.76	0.78
225	0.75	0.76
226	0.84	0.8
227	0.88	0.84
228	0.85	0.85
229	0.78	0.82
230	0.75	0.78
231	0.78	0.78
232	0.8	0.79
233	0.83	0.81
234	0.84	0.83
235	0.75	0.79
236	0.75	0.77
237	0.81	0.79
238	0.84	0.81
239	0.87	0.84
240	0.75	0.8
241	0.79	0.79
242	0.85	0.82
243	0.78	0.8
244	0.82	0.81
245	0.82	0.82
246	0.85	0.83
247	0.76	0.8
248	0.74	0.77
249	0.85	0.81
250	0.87	0.84
251	0.89	0.87
252	0.83	0.85
253	0.78	0.81
254	0.77	0.79
255	0.72	0.76
256	0.84	0.8
257	0.84	0.82
258	0.84	0.83
259	0.75	0.79
260	0.86	0.82
261	0.81	0.82
262	0.83	0.82
263	0.83	0.83
264	0.85	0.84
265	0.88	0.86
266	0.73	0.79
267	0.77	0.78
268	0.75	0.77
269	0.86	0.81
270	0.85	0.83
271	0.85	0.84
272	0.88	0.86
273	0.67	0.77
274	0.81	0.79
275	0.75	0.77
276	0.81	0.79
277	0.81	0.8
278	0.89	0.84
279	0.83	0.84
280	0.84	0.84
281	0.77	0.8
282	0.85	0.83
283	0.78	0.81
284	0.83	0.82
285	0.8	0.81
286	0.81	0.81
287	0.8	0.81
288	0.84	0.82
289	0.85	0.84
290	0.77	0.81
291	0.81	0.81
292	0.85	0.83
293	0.85	0.84
294	0.84	0.84
295	0.79	0.81
296	0.79	0.8
297	0.89	0.84
298	0.84	0.84
299	0.86	0.85
300	0.8	0.83
301	0.82	0.83
302	0.89	0.86
303	0.86	0.86
304	0.83	0.85
305	0.84	0.85
306	0.88	0.86
307	0.78	0.82
308	0.77	0.8
309	0.84	0.82
310	0.82	0.82
311	0.89	0.86
312	0.83	0.84
313	0.77	0.81
314	0.85	0.83
315	0.81	0.82
316	0.86	0.84
317	0.89	0.86
318	0.81	0.84
319	0.87	0.85
320	0.83	0.84
321	0.79	0.81
322	0.81	0.81
323	0.86	0.84
324	0.87	0.85
325	0.89	0.87
326	0.86	0.86
327	0.75	0.81
328	0.83	0.82
329	0.77	0.8
330	0.88	0.84
331	0.84	0.84
332	0.86	0.85
333	0.87	0.86
334	0.8	0.83
335	0.81	0.82
336	0.79	0.8
337	0.82	0.81
338	0.79	0.8
339	0.81	0.81
340	0.9	0.85
341	0.87	0.86
342	0.8	0.83
343	0.8	0.82
344	0.79	0.8
345	0.74	0.77
346	0.79	0.78
347	0.83	0.81
348	0.89	0.85
349	0.78	0.82
350	0.81	0.81
351	0.77	0.79
352	0.84	0.82
353	0.77	0.79
354	0.86	0.83
355	0.84	0.83
356	0.81	0.82
357	0.85	0.84
358	0.93	0.88
359	0.83	0.85
360	0.83	0.84
361	0.81	0.82
362	0.82	0.82
363	0.86	0.84
364	0.84	0.84
365	0.83	0.84
366	0.87	0.85
367	0.83	0.84
368	0.92	0.88
369	0.85	0.86
370	0.83	0.85
371	0.9	0.87
372	0.83	0.85
373	0.79	0.82
374	0.79	0.81
375	0.85	0.83
376	0.81	0.82
377	0.89	0.85
378	0.85	0.85
379	0.81	0.83
380	0.85	0.84
381	0.89	0.86
382	0.8	0.83
383	0.86	0.84
384	0.88	0.86
385	0.8	0.83
386	0.85	0.84
387	0.78	0.81
388	0.85	0.83
389	0.85	0.84
390	0.84	0.84
391	0.89	0.86
392	0.82	0.84
393	0.86	0.85
394	0.93	0.89
395	0.83	0.86
396	0.86	0.86
397	0.84	0.85
398	0.87	0.86
399	0.79	0.83
400	0.82	0.82
401	0.82	0.82
402	0.77	0.8
403	0.81	0.8
404	0.84	0.82
405	0.79	0.81
406	0.79	0.8
407	0.84	0.82
408	0.83	0.82
409	0.84	0.83
410	0.8	0.82
411	0.94	0.88
412	0.84	0.86
413	0.85	0.85
414	0.79	0.82
415	0.88	0.85
416	0.8	0.83
417	0.9	0.86
418	0.9	0.88
419	0.85	0.87
420	0.84	0.85
421	0.83	0.84
422	0.86	0.85
423	0.86	0.85
424	0.78	0.82
425	0.89	0.85
426	0.87	0.86
427	0.82	0.84
428	0.82	0.83
429	0.81	0.82
430	0.89	0.86
431	0.8	0.83
432	0.8	0.81
433	0.84	0.83
434	0.83	0.83
435	0.91	0.87
436	0.86	0.86
437	0.88	0.87
438	0.8	0.84
439	0.87	0.85
440	0.85	0.85
441	0.81	0.83
442	0.85	0.84
443	0.9	0.87
444	0.83	0.85
445	0.89	0.87
446	0.83	0.85
447	0.85	0.85
448	0.85	0.85
449	0.85	0.85
450	0.83	0.84
451	0.84	0.84
452	0.91	0.87
453	0.81	0.84
454	0.8	0.82
455	0.84	0.83
456	0.84	0.84
457	0.86	0.85
458	0.89	0.87
459	0.84	0.85
460	0.78	0.82
461	0.76	0.79
462	0.84	0.81
463	0.84	0.82
464	0.82	0.82
465	0.69	0.76
466	0.79	0.77
467	0.84	0.81
468	0.9	0.85
469	0.81	0.83
470	0.85	0.84
471	0.84	0.84
472	0.95	0.89
473	0.91	0.9
474	0.87	0.89
475	0.96	0.92
476	0.84	0.88
477	0.83	0.85
478	0.85	0.85
479	0.84	0.84
480	0.78	0.81
481	0.85	0.83
482	0.81	0.82
483	0.83	0.82
484	0.81	0.82
485	0.84	0.83
486	0.77	0.8
487	0.9	0.85
488	0.76	0.81
489	0.83	0.82
490	0.82	0.82
491	0.91	0.87
492	0.81	0.84
493	0.74	0.79
494	0.86	0.82
495	0.84	0.83
496	0.81	0.82
497	0.93	0.87
498	0.76	0.82
499	0.86	0.84
500	0.91	0.87
501	0.85	0.86
502	0.83	0.84
503	0.89	0.87
504	0.84	0.85
505	0.85	0.85
506	0.81	0.83
507	0.78	0.81
508	0.76	0.79
509	0.92	0.85
510	0.83	0.84
511	0.9	0.87
512	0.82	0.85
513	0.81	0.83
514	0.84	0.83
515	0.85	0.84
516	0.86	0.85
517	0.76	0.81
518	0.82	0.81
519	0.92	0.87
520	0.81	0.84
521	0.86	0.85
522	0.87	0.86
523	0.87	0.86
524	0.79	0.83
525	0.86	0.84
526	0.88	0.86
527	0.8	0.83
528	0.86	0.85
529	0.81	0.83
530	0.76	0.8
531	0.82	0.81
532	0.9	0.85
533	0.89	0.87
534	0.86	0.87
535	0.86	0.86
536	0.86	0.86
537	0.84	0.85
538	0.88	0.87
539	0.79	0.83
540	0.87	0.85
541	0.84	0.85
542	0.86	0.85
543	0.8	0.82
544	0.93	0.88
545	0.86	0.87
546	0.91	0.89
547	0.88	0.88
548	0.86	0.87
549	0.89	0.88
550	0.88	0.88
551	0.87	0.88
552	0.8	0.84
553	0.81	0.82
554	0.86	0.84
555	0.8	0.82
556	0.86	0.84
557	0.81	0.82
558	0.85	0.84
559	0.89	0.86
560	0.86	0.86
561	0.86	0.86
562	0.86	0.86
563	0.84	0.85
564	0.85	0.85
565	0.86	0.85
566	0.83	0.84
567	0.86	0.85
568	0.93	0.89
569	0.89	0.89
570	0.81	0.85
571	0.82	0.83
572	0.88	0.86
