..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Synapse\
Cummulative Reward: 15504.300000
Trial#	Reward	Avg_Reward
0	0.72	0.36
1	0.75	0.55
2	0.82	0.69
3	0.77	0.73
4	0.72	0.72
5	0.75	0.73
6	0.77	0.75
7	0.77	0.76
8	0.75	0.76
9	0.77	0.76
10	0.68	0.72
11	0.75	0.73
12	0.79	0.76
13	0.73	0.74
14	0.82	0.78
15	0.82	0.8
16	0.81	0.8
17	0.77	0.79
18	0.79	0.79
19	0.68	0.73
20	0.76	0.75
21	0.77	0.76
22	0.81	0.78
23	0.7	0.74
24	0.71	0.72
25	0.8	0.76
26	0.78	0.77
27	0.75	0.76
28	0.7	0.73
29	0.82	0.77
30	0.74	0.76
31	0.74	0.75
32	0.69	0.72
33	0.82	0.77
34	0.73	0.75
35	0.78	0.77
36	0.74	0.75
37	0.68	0.72
38	0.77	0.74
39	0.77	0.76
40	0.86	0.81
41	0.72	0.76
42	0.87	0.81
43	0.78	0.8
44	0.88	0.84
45	0.73	0.78
46	0.77	0.78
47	0.74	0.76
48	0.64	0.7
49	0.82	0.76
50	0.73	0.75
51	0.78	0.76
52	0.87	0.81
53	0.82	0.82
54	0.78	0.8
55	0.89	0.84
56	0.82	0.83
57	0.78	0.8
58	0.76	0.78
59	0.79	0.79
60	0.77	0.78
61	0.79	0.78
62	0.77	0.78
63	0.75	0.76
64	0.74	0.75
65	0.81	0.78
66	0.71	0.74
67	0.78	0.76
68	0.8	0.78
69	0.8	0.79
70	0.88	0.84
71	0.82	0.83
72	0.8	0.81
73	0.81	0.81
74	0.77	0.79
75	0.79	0.79
76	0.8	0.79
77	0.82	0.81
78	0.79	0.8
79	0.81	0.8
80	0.8	0.8
81	0.79	0.8
82	0.74	0.77
83	0.74	0.75
84	0.82	0.79
85	0.81	0.8
86	0.8	0.8
87	0.79	0.79
88	0.78	0.79
89	0.71	0.75
90	0.83	0.79
91	0.77	0.78
92	0.73	0.75
93	0.88	0.82
94	0.79	0.8
95	0.77	0.79
96	0.83	0.81
97	0.84	0.82
98	0.74	0.78
99	0.79	0.79
100	0.82	0.8
101	0.89	0.85
102	0.72	0.78
103	0.78	0.78
104	0.68	0.73
105	0.76	0.75
106	0.79	0.77
107	0.77	0.77
108	0.71	0.74
109	0.77	0.75
110	0.83	0.79
111	0.81	0.8
112	0.74	0.77
113	0.7	0.73
114	0.7	0.72
115	0.76	0.74
116	0.8	0.77
117	0.77	0.77
118	0.76	0.76
119	0.94	0.85
120	0.76	0.81
121	0.79	0.8
122	0.9	0.85
123	0.73	0.79
124	0.85	0.82
125	0.79	0.8
126	0.84	0.82
127	0.88	0.85
128	0.77	0.81
129	0.74	0.78
130	0.85	0.81
131	0.76	0.78
132	0.8	0.79
133	0.83	0.81
134	0.72	0.77
135	0.87	0.82
136	0.79	0.8
137	0.87	0.84
138	0.88	0.86
139	0.74	0.8
140	0.81	0.81
141	0.76	0.78
142	0.75	0.77
143	0.86	0.82
144	0.85	0.83
145	0.86	0.85
146	0.74	0.79
147	0.78	0.78
148	0.84	0.81
149	0.79	0.8
150	0.85	0.83
151	0.84	0.83
152	0.88	0.86
153	0.83	0.84
154	0.85	0.85
155	0.81	0.83
156	0.86	0.84
