..\Logs\3x3_INV_KNM\Dynamic\Continuous_Continuous\Synapse\
Cummulative Reward: 15504.080000
Trial#	Reward	Avg_Reward
0	0.66	0.33
1	0.63	0.48
2	0.68	0.58
3	0.74	0.66
4	0.66	0.66
5	0.67	0.67
6	0.71	0.69
7	0.72	0.7
8	0.64	0.67
9	0.78	0.73
10	0.69	0.71
11	0.58	0.64
12	0.66	0.65
13	0.66	0.66
14	0.69	0.67
15	0.84	0.76
16	0.66	0.71
17	0.73	0.72
18	0.72	0.72
19	0.77	0.75
20	0.72	0.73
21	0.8	0.77
22	0.76	0.76
23	0.59	0.68
24	0.69	0.68
25	0.69	0.68
26	0.68	0.68
27	0.73	0.71
28	0.82	0.76
29	0.68	0.72
30	0.8	0.76
31	0.72	0.74
32	0.69	0.71
33	0.72	0.71
34	0.7	0.71
35	0.72	0.72
36	0.73	0.72
37	0.8	0.76
38	0.69	0.73
39	0.72	0.72
40	0.79	0.76
41	0.73	0.74
42	0.7	0.72
43	0.66	0.69
44	0.67	0.68
45	0.65	0.66
46	0.8	0.73
47	0.67	0.7
48	0.75	0.73
49	0.72	0.72
50	0.75	0.74
51	0.75	0.74
52	0.71	0.73
53	0.65	0.69
54	0.65	0.67
55	0.71	0.69
56	0.82	0.76
57	0.74	0.75
58	0.7	0.72
59	0.9	0.81
60	0.86	0.83
61	0.78	0.81
62	0.82	0.81
63	0.85	0.83
64	0.71	0.77
65	0.79	0.78
66	0.7	0.74
67	0.62	0.68
68	0.63	0.65
69	0.73	0.69
70	0.74	0.72
71	0.65	0.68
72	0.85	0.77
73	0.78	0.77
74	0.71	0.74
75	0.64	0.69
76	0.76	0.73
77	0.63	0.68
78	0.76	0.72
79	0.7	0.71
80	0.67	0.69
81	0.72	0.71
82	0.56	0.63
83	0.7	0.67
84	0.8	0.73
85	0.72	0.73
86	0.64	0.68
87	0.72	0.7
88	0.81	0.76
89	0.66	0.71
90	0.87	0.79
91	0.68	0.73
92	0.66	0.7
93	0.75	0.72
94	0.61	0.66
95	0.72	0.69
96	0.89	0.79
97	0.77	0.78
98	0.77	0.78
99	0.78	0.78
100	0.74	0.76
101	0.75	0.76
102	0.72	0.74
103	0.71	0.72
104	0.74	0.73
105	0.76	0.75
106	0.64	0.69
107	0.72	0.71
108	0.75	0.73
109	0.76	0.75
110	0.74	0.74
111	0.74	0.74
112	0.84	0.79
113	0.84	0.81
114	0.8	0.8
115	0.74	0.77
116	0.84	0.81
117	0.87	0.84
118	0.67	0.75
119	0.8	0.78
120	0.83	0.81
121	0.86	0.83
122	0.77	0.8
123	0.73	0.76
124	0.65	0.7
125	0.73	0.72
126	0.78	0.75
127	0.83	0.79
128	0.75	0.77
129	0.82	0.8
130	0.68	0.74
131	0.77	0.75
132	0.84	0.79
133	0.71	0.75
134	0.66	0.7
135	0.81	0.76
136	0.7	0.73
137	0.75	0.74
138	0.6	0.67
139	0.71	0.69
140	0.65	0.67
141	0.74	0.7
142	0.7	0.7
143	0.81	0.76
144	0.7	0.73
145	0.74	0.73
146	0.77	0.75
147	0.79	0.77
148	0.76	0.76
149	0.69	0.73
150	0.8	0.76
151	0.7	0.73
152	0.76	0.74
153	0.81	0.78
154	0.72	0.75
155	0.73	0.74
156	0.74	0.74
157	0.77	0.76
158	0.72	0.74
159	0.7	0.72
160	0.76	0.74
161	0.67	0.71
162	0.74	0.72
163	0.72	0.72
164	0.74	0.73
165	0.77	0.75
166	0.72	0.74
167	0.83	0.78
168	0.78	0.78
169	0.73	0.76
170	0.79	0.77
171	0.84	0.81
172	0.68	0.74
173	0.7	0.72
174	0.7	0.71
175	0.71	0.71
176	0.71	0.71
177	0.75	0.73
178	0.74	0.74
179	0.69	0.71
180	0.72	0.72
181	0.82	0.77
182	0.76	0.76
183	0.77	0.77
184	0.86	0.81
185	0.74	0.78
186	0.78	0.78
187	0.65	0.72
188	0.78	0.75
189	0.85	0.8
190	0.78	0.79
191	0.63	0.71
192	0.91	0.81
193	0.76	0.79
194	0.8	0.79
195	0.71	0.75
196	0.78	0.77
197	0.83	0.8
198	0.73	0.77
199	0.74	0.76
200	0.91	0.83
201	0.68	0.76
202	0.72	0.74
203	0.78	0.76
204	0.79	0.77
205	0.82	0.8
206	0.78	0.79
207	0.85	0.82
208	0.84	0.83
209	0.82	0.82
210	0.76	0.79
211	0.68	0.74
212	0.86	0.8
213	0.8	0.8
214	0.83	0.81
215	0.76	0.79
216	0.75	0.77
217	0.88	0.82
218	0.75	0.79
219	0.67	0.73
220	0.8	0.76
221	0.71	0.74
222	0.75	0.74
223	0.74	0.74
224	0.74	0.74
225	0.72	0.73
226	0.77	0.75
227	0.83	0.79
228	0.75	0.77
229	0.79	0.78
230	0.73	0.76
231	0.85	0.8
232	0.79	0.8
233	0.79	0.79
234	0.81	0.8
235	0.93	0.87
236	0.7	0.78
237	0.68	0.73
238	0.7	0.72
239	0.79	0.75
240	0.86	0.81
241	0.8	0.81
242	0.91	0.86
243	0.82	0.84
244	0.86	0.85
245	0.86	0.85
246	0.8	0.83
247	0.73	0.78
248	0.76	0.77
249	0.75	0.76
250	0.66	0.71
251	0.8	0.75
252	0.78	0.76
253	0.8	0.78
254	0.73	0.75
255	0.81	0.78
256	0.86	0.82
257	0.78	0.8
258	0.78	0.79
259	0.76	0.78
260	0.88	0.83
261	0.77	0.8
262	0.86	0.83
263	0.76	0.8
264	0.88	0.84
265	0.86	0.85
266	0.75	0.8
267	0.75	0.78
268	0.72	0.75
269	0.78	0.76
270	0.81	0.79
271	0.84	0.81
272	0.74	0.78
273	0.78	0.78
274	0.77	0.77
275	0.92	0.85
276	0.85	0.85
277	0.87	0.86
278	0.8	0.83
279	0.81	0.82
280	0.82	0.82
281	0.82	0.82
282	0.85	0.84
283	0.72	0.78
284	0.82	0.8
285	0.72	0.76
286	0.85	0.8
287	0.78	0.79
288	0.86	0.83
289	0.72	0.77
290	0.91	0.84
291	0.87	0.86
292	0.72	0.79
293	0.81	0.8
294	0.78	0.79
295	0.94	0.87
296	0.78	0.83
297	0.96	0.89
298	0.82	0.86
299	0.79	0.82
300	0.79	0.81
301	0.93	0.87
302	0.77	0.82
303	0.79	0.8
304	0.83	0.82
305	0.86	0.84
306	0.88	0.86
307	0.87	0.86
308	0.78	0.82
309	0.76	0.79
310	0.8	0.8
311	0.91	0.85
312	0.78	0.82
313	0.85	0.83
314	0.78	0.81
315	0.83	0.82
316	0.74	0.78
317	0.87	0.83
318	0.85	0.84
319	0.83	0.83
320	0.74	0.78
321	0.83	0.81
322	0.95	0.88
323	0.76	0.82
324	0.77	0.79
325	0.76	0.78
326	0.75	0.76
327	0.78	0.77
328	0.77	0.77
329	0.85	0.81
330	0.85	0.83
331	0.76	0.8
332	0.78	0.79
333	0.86	0.82
334	0.87	0.85
335	0.85	0.85
336	0.79	0.82
337	0.82	0.82
338	0.8	0.81
339	0.81	0.81
340	0.83	0.82
341	0.79	0.8
342	0.75	0.78
343	0.83	0.8
344	0.84	0.82
345	0.86	0.84
346	0.93	0.88
347	0.9	0.89
348	0.82	0.86
349	0.88	0.87
350	0.88	0.87
351	0.88	0.88
352	0.98	0.93
353	0.72	0.82
354	0.88	0.85
355	0.78	0.81
356	0.89	0.85
357	0.85	0.85
358	0.93	0.89
359	0.85	0.87
360	0.9	0.88
361	0.78	0.83
362	0.92	0.87
363	0.92	0.89
364	0.9	0.9
365	0.8	0.85
366	0.94	0.89
367	0.89	0.89
368	0.8	0.85
369	0.89	0.87
370	0.8	0.83
371	0.82	0.83
372	0.91	0.87
373	0.84	0.85
374	0.78	0.82
375	0.91	0.87
376	0.81	0.84
377	0.84	0.84
378	0.89	0.87
379	0.81	0.84
380	0.85	0.84
381	0.93	0.88
382	0.83	0.86
383	0.84	0.85
384	0.93	0.89
385	0.91	0.9
386	0.85	0.87
387	0.83	0.85
388	0.8	0.83
389	0.81	0.82
390	0.9	0.86
391	0.75	0.81
392	0.79	0.8
393	0.81	0.81
394	0.85	0.83
395	0.79	0.81
396	0.85	0.83
397	0.89	0.86
398	0.75	0.81
399	0.87	0.84
400	0.94	0.89
401	0.89	0.89
402	0.86	0.87
403	0.81	0.84
404	0.81	0.83
405	0.86	0.84
406	0.74	0.79
407	0.92	0.86
408	0.77	0.81
409	0.94	0.88
410	0.84	0.86
411	0.8	0.83
412	0.91	0.87
413	0.92	0.89
414	0.93	0.91
415	0.84	0.88
416	0.78	0.83
417	0.86	0.84
418	0.8	0.82
419	0.88	0.85
420	0.93	0.89
421	0.94	0.91
