..\Logs\6x6_INV_KNM\Dynamic\Continuous_Continuous\Synapse\
Cummulative Reward: 17649.620000
Trial#	Reward	Avg_Reward
0	0.87	0.43
1	0.89	0.66
2	0.89	0.78
3	0.89	0.84
4	0.83	0.83
5	0.82	0.83
6	0.87	0.85
7	0.88	0.86
8	0.86	0.86
9	0.91	0.88
10	0.86	0.87
11	0.88	0.88
12	0.84	0.86
13	0.86	0.86
14	0.86	0.86
15	0.87	0.86
16	0.89	0.88
17	0.9	0.89
18	0.87	0.88
19	0.86	0.87
20	0.8	0.83
21	0.82	0.83
22	0.9	0.86
23	0.86	0.86
24	0.88	0.87
25	0.91	0.89
26	0.91	0.9
27	0.88	0.89
28	0.91	0.9
29	0.85	0.88
30	0.84	0.86
31	0.87	0.86
32	0.88	0.87
33	0.87	0.87
34	0.91	0.89
35	0.92	0.91
36	0.84	0.87
37	0.91	0.89
38	0.86	0.87
39	0.86	0.87
40	0.83	0.85
41	0.91	0.88
42	0.89	0.88
43	0.9	0.89
44	0.82	0.86
45	0.87	0.87
46	0.89	0.88
47	0.85	0.86
48	0.87	0.87
49	0.88	0.88
50	0.86	0.87
51	0.86	0.87
52	0.9	0.88
53	0.9	0.89
54	0.85	0.87
55	0.87	0.87
56	0.87	0.87
57	0.89	0.88
58	0.86	0.87
59	0.88	0.88
60	0.88	0.88
61	0.84	0.86
62	0.88	0.87
63	0.87	0.87
64	0.91	0.89
65	0.94	0.91
66	0.92	0.92
67	0.87	0.89
68	0.89	0.89
69	0.92	0.9
70	0.9	0.9
71	0.92	0.91
72	0.89	0.9
73	0.85	0.88
74	0.86	0.87
75	0.93	0.9
76	0.86	0.88
77	0.92	0.9
78	0.88	0.89
79	0.9	0.9
80	0.88	0.89
81	0.84	0.86
82	0.87	0.87
83	0.82	0.84
84	0.88	0.86
85	0.87	0.87
86	0.84	0.85
87	0.88	0.87
88	0.84	0.86
89	0.91	0.88
90	0.89	0.89
91	0.87	0.88
92	0.89	0.88
93	0.9	0.89
94	0.87	0.88
95	0.89	0.88
96	0.86	0.87
97	0.87	0.87
98	0.91	0.89
99	0.85	0.87
100	0.88	0.88
101	0.89	0.89
102	0.85	0.87
103	0.88	0.87
104	0.81	0.84
105	0.86	0.85
