..\Logs\24x6_INV_KNM\Dynamic\Discrete_Continuous\Network\
Cummulative Reward: 15997.060000
Trial#	Reward	Avg_Reward
0	0.79	0.39
1	0.81	0.6
2	0.71	0.65
3	0.71	0.68
4	0.65	0.67
5	0.89	0.78
6	0.81	0.8
7	0.79	0.79
8	0.83	0.81
9	0.75	0.78
10	0.8	0.79
11	0.74	0.77
12	0.83	0.8
13	0.8	0.8
14	0.78	0.79
15	0.83	0.81
16	0.87	0.84
17	0.77	0.81
18	0.77	0.79
19	0.82	0.8
20	0.85	0.83
21	0.79	0.81
22	0.81	0.81
23	0.77	0.79
24	0.75	0.77
25	0.82	0.79
26	0.8	0.8
27	0.81	0.8
28	0.83	0.82
29	0.74	0.78
30	0.82	0.8
31	0.88	0.84
32	0.81	0.83
33	0.79	0.81
34	0.69	0.75
35	0.79	0.77
36	0.8	0.78
37	0.85	0.82
38	0.91	0.86
39	0.78	0.82
40	0.86	0.84
41	0.74	0.79
42	0.9	0.84
43	0.86	0.85
44	0.83	0.84
45	0.84	0.84
46	0.8	0.82
47	0.83	0.82
48	0.78	0.8
49	0.74	0.77
50	0.85	0.81
51	0.86	0.84
52	0.77	0.81
53	0.86	0.83
54	0.8	0.82
55	0.79	0.81
56	0.87	0.84
57	0.72	0.78
58	0.86	0.82
59	0.88	0.85
60	0.75	0.8
61	0.78	0.79
62	0.87	0.83
63	0.81	0.82
64	0.82	0.82
65	0.74	0.78
66	0.78	0.78
67	0.82	0.8
68	0.81	0.81
69	0.88	0.84
70	0.84	0.84
71	0.84	0.84
72	0.82	0.83
73	0.82	0.82
74	0.83	0.83
75	0.86	0.84
76	0.78	0.81
77	0.83	0.82
78	0.86	0.84
79	0.81	0.83
80	0.8	0.81
81	0.76	0.79
82	0.88	0.83
83	0.81	0.82
84	0.82	0.82
85	0.82	0.82
86	0.88	0.85
87	0.79	0.82
88	0.87	0.85
89	0.8	0.82
90	0.84	0.83
91	0.84	0.84
92	0.75	0.79
93	0.74	0.77
94	0.81	0.79
95	0.85	0.82
96	0.87	0.84
97	0.84	0.84
98	0.82	0.83
99	0.81	0.82
100	0.76	0.79
101	0.79	0.79
102	0.8	0.8
103	0.81	0.8
104	0.75	0.78
105	0.77	0.77
106	0.85	0.81
107	0.85	0.83
108	0.8	0.81
109	0.8	0.81
110	0.82	0.81
111	0.84	0.82
112	0.82	0.82
113	0.83	0.83
114	0.75	0.79
115	0.93	0.86
116	0.79	0.82
117	0.78	0.8
118	0.82	0.81
119	0.83	0.82
120	0.81	0.81
121	0.86	0.84
122	0.78	0.81
123	0.84	0.82
124	0.86	0.84
125	0.81	0.82
126	0.84	0.83
127	0.74	0.79
128	0.83	0.81
129	0.85	0.83
130	0.84	0.83
131	0.87	0.85
132	0.81	0.83
133	0.82	0.83
134	0.77	0.8
135	0.84	0.82
136	0.86	0.84
137	0.87	0.86
138	0.84	0.85
139	0.87	0.86
140	0.86	0.86
141	0.85	0.86
142	0.86	0.86
143	0.83	0.84
144	0.77	0.8
145	0.88	0.84
146	0.86	0.85
147	0.84	0.84
148	0.83	0.84
149	0.88	0.86
150	0.8	0.83
151	0.85	0.84
152	0.8	0.82
153	0.79	0.8
154	0.77	0.79
155	0.84	0.81
156	0.8	0.8
157	0.81	0.81
158	0.81	0.81
159	0.85	0.83
160	0.87	0.85
161	0.84	0.84
162	0.76	0.8
163	0.8	0.8
164	0.83	0.82
165	0.8	0.81
166	0.81	0.81
167	0.8	0.8
168	0.76	0.78
169	0.85	0.82
170	0.85	0.83
171	0.82	0.83
172	0.82	0.83
173	0.82	0.82
174	0.85	0.84
175	0.83	0.83
176	0.76	0.8
177	0.85	0.82
178	0.81	0.82
179	0.83	0.82
180	0.85	0.84
181	0.83	0.83
182	0.87	0.85
183	0.83	0.84
184	0.82	0.83
185	0.83	0.83
186	0.87	0.85
187	0.83	0.84
188	0.82	0.83
189	0.81	0.82
190	0.84	0.83
191	0.86	0.84
192	0.78	0.81
193	0.85	0.83
194	0.87	0.85
195	0.9	0.87
196	0.76	0.82
197	0.79	0.8
198	0.9	0.85
199	0.82	0.84
200	0.78	0.81
201	0.81	0.81
202	0.86	0.83
203	0.84	0.83
204	0.79	0.81
205	0.77	0.79
206	0.84	0.81
207	0.8	0.81
208	0.79	0.8
209	0.81	0.8
210	0.81	0.81
211	0.87	0.84
212	0.87	0.85
213	0.75	0.8
214	0.86	0.83
215	0.89	0.86
216	0.81	0.83
217	0.85	0.84
218	0.83	0.84
219	0.87	0.85
220	0.8	0.83
221	0.83	0.83
222	0.83	0.83
223	0.82	0.82
224	0.81	0.82
225	0.8	0.81
226	0.83	0.82
227	0.85	0.84
228	0.85	0.85
229	0.79	0.82
230	0.88	0.85
231	0.84	0.84
232	0.85	0.85
233	0.88	0.86
234	0.81	0.84
235	0.88	0.86
236	0.77	0.81
237	0.84	0.82
238	0.83	0.83
239	0.86	0.85
240	0.84	0.84
241	0.87	0.86
242	0.79	0.82
243	0.8	0.81
244	0.83	0.82
245	0.8	0.81
246	0.88	0.85
247	0.83	0.84
248	0.87	0.85
249	0.84	0.84
250	0.82	0.83
251	0.83	0.83
252	0.84	0.84
253	0.86	0.85
254	0.86	0.85
255	0.91	0.88
256	0.85	0.87
257	0.86	0.86
258	0.85	0.86
259	0.86	0.86
260	0.84	0.85
261	0.89	0.87
262	0.83	0.85
263	0.79	0.82
264	0.82	0.82
265	0.88	0.85
266	0.79	0.82
267	0.82	0.82
268	0.8	0.81
269	0.8	0.81
270	0.8	0.81
271	0.87	0.84
272	0.85	0.84
273	0.84	0.84
274	0.84	0.84
275	0.86	0.85
276	0.85	0.85
277	0.8	0.82
278	0.86	0.84
279	0.73	0.79
280	0.81	0.8
281	0.79	0.79
282	0.83	0.81
283	0.83	0.82
284	0.78	0.8
285	0.8	0.8
286	0.84	0.82
287	0.87	0.84
288	0.8	0.82
289	0.85	0.84
290	0.81	0.82
291	0.8	0.81
292	0.84	0.83
293	0.8	0.82
294	0.87	0.84
295	0.82	0.83
296	0.89	0.86
297	0.78	0.82
298	0.82	0.82
299	0.84	0.83
300	0.76	0.8
301	0.82	0.81
302	0.87	0.84
303	0.85	0.85
304	0.77	0.81
305	0.76	0.78
306	0.83	0.8
307	0.87	0.84
308	0.83	0.83
309	0.83	0.83
310	0.83	0.83
311	0.83	0.83
312	0.84	0.84
313	0.78	0.81
314	0.83	0.82
315	0.86	0.84
316	0.79	0.82
317	0.84	0.83
318	0.82	0.82
319	0.84	0.83
320	0.84	0.83
321	0.75	0.79
322	0.84	0.81
323	0.85	0.83
324	0.88	0.85
325	0.78	0.82
326	0.85	0.83
327	0.86	0.85
328	0.84	0.84
329	0.92	0.88
330	0.84	0.86
331	0.87	0.87
332	0.84	0.86
333	0.82	0.84
334	0.83	0.83
335	0.88	0.86
336	0.81	0.84
337	0.8	0.82
338	0.83	0.82
339	0.8	0.81
340	0.81	0.81
341	0.83	0.82
342	0.85	0.84
343	0.86	0.85
344	0.78	0.81
345	0.82	0.82
346	0.82	0.82
347	0.85	0.84
348	0.89	0.86
349	0.76	0.81
350	0.83	0.82
351	0.88	0.85
352	0.86	0.86
353	0.86	0.86
354	0.83	0.84
355	0.79	0.81
356	0.86	0.84
357	0.82	0.83
358	0.85	0.84
359	0.79	0.81
360	0.84	0.83
361	0.9	0.86
362	0.87	0.86
363	0.82	0.84
364	0.84	0.84
365	0.82	0.83
366	0.9	0.87
367	0.86	0.87
368	0.91	0.89
369	0.84	0.86
370	0.88	0.87
371	0.9	0.89
372	0.81	0.85
373	0.85	0.85
374	0.78	0.81
375	0.8	0.81
376	0.88	0.84
377	0.82	0.83
378	0.84	0.84
379	0.81	0.82
380	0.82	0.82
381	0.89	0.86
382	0.86	0.86
383	0.85	0.86
384	0.77	0.81
385	0.84	0.83
386	0.81	0.82
387	0.83	0.82
388	0.89	0.86
389	0.82	0.84
390	0.92	0.88
391	0.84	0.86
392	0.85	0.85
393	0.9	0.88
394	0.77	0.82
395	0.86	0.84
396	0.82	0.83
397	0.82	0.83
398	0.84	0.83
399	0.84	0.84
400	0.8	0.82
401	0.84	0.83
402	0.8	0.81
403	0.92	0.87
404	0.82	0.84
405	0.86	0.85
406	0.86	0.85
407	0.87	0.86
408	0.81	0.83
409	0.85	0.84
410	0.85	0.85
411	0.87	0.86
412	0.8	0.83
413	0.78	0.81
414	0.84	0.82
415	0.8	0.81
416	0.81	0.81
417	0.78	0.8
