..\Logs\6x3_INV_KNM\Dynamic\Continuous_Continuous\Unit\
Cummulative Reward: 14359.230000
Trial#	Reward	Avg_Reward
0	0.56	0.28
1	0.45	0.37
2	0.7	0.53
3	0.6	0.57
4	0.64	0.6
5	0.58	0.59
6	0.69	0.64
7	0.68	0.66
8	0.67	0.66
9	0.58	0.62
10	0.6	0.61
11	0.68	0.64
12	0.83	0.74
13	0.83	0.78
14	0.55	0.67
15	0.75	0.71
16	0.76	0.74
17	0.56	0.65
18	0.62	0.63
19	0.64	0.64
20	0.91	0.77
21	0.78	0.77
22	0.84	0.81
23	0.7	0.76
24	0.78	0.77
25	0.81	0.79
26	0.75	0.77
27	0.76	0.77
28	0.67	0.72
29	0.72	0.72
30	0.84	0.78
31	0.86	0.82
32	0.68	0.75
33	0.71	0.73
34	0.79	0.76
35	0.81	0.78
36	0.86	0.82
37	0.66	0.74
38	0.85	0.8
39	0.83	0.81
40	0.78	0.79
41	0.75	0.77
42	0.85	0.81
43	0.82	0.82
44	0.7	0.76
45	0.82	0.79
46	0.78	0.78
47	0.76	0.77
48	0.84	0.81
49	0.7	0.75
50	0.86	0.8
51	0.55	0.68
52	0.75	0.71
53	0.85	0.78
54	0.69	0.73
55	0.74	0.74
56	0.78	0.76
57	0.7	0.73
58	0.68	0.7
59	0.8	0.75
60	0.82	0.78
61	0.73	0.76
62	0.9	0.83
63	0.87	0.85
64	0.87	0.86
65	0.78	0.82
66	0.85	0.84
67	0.74	0.79
68	0.83	0.81
69	0.78	0.8
70	0.89	0.84
71	0.81	0.83
72	0.76	0.79
73	0.92	0.86
74	0.9	0.88
75	0.85	0.86
76	0.89	0.88
77	0.6	0.74
78	0.82	0.78
79	0.92	0.85
80	0.87	0.86
81	0.9	0.88
82	0.81	0.85
83	0.84	0.84
84	0.69	0.77
85	0.92	0.84
86	0.87	0.86
87	0.73	0.79
88	0.86	0.82
89	0.87	0.85
90	0.93	0.89
91	0.91	0.9
92	0.92	0.91
93	0.73	0.82
94	0.93	0.88
95	0.87	0.87
96	0.9	0.89
97	0.9	0.89
98	0.81	0.85
99	0.84	0.85
100	0.87	0.86
101	0.8	0.83
102	0.79	0.81
103	0.83	0.82
104	0.85	0.83
105	0.84	0.84
